Player,Position,Mid 3rd,Starts,90s_stats_possession,90s,MP_stats_playing_time,Unnamed: 0,Pass,PrgP,Att 3rd,Tkl+Int,Fld_stats_misc,onxGA,Blocks_stats_defense,onGA,onG,1/3,onxG,xG+/-90,Att,Carries,Cmp,PassLive,GCA,Mn/MP,+/-90,Off,G/SoT,KP,Int_stats_misc,SCA,1/3_stats_possession,GCA90,A-xAG,xG+/-,Sw,Def 3rd,FK_stats_passing_types,PassDead,Ast,TotDist,CK,SCA90,Att 3rd_stats_possession,Crs,+/-,PPA,xA,xAG,G/Sh,Dead,Won%,PrgDist,G+A,Out,TB,In,PrgC,npxG/Sh,SoT/90,G-xG,PKcon,PrgR,npxG+xAG,Sh/90,Tkl%,Tkld,Succ,CrsPA,Gls,Def 3rd_stats_possession,Sh_stats_defense,npxG,xG,FK,CPA,TI,PKwon,Str,PK,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Rodrigo De Paul,Central Midfield,-3973.37502058478,2344.451360227935,3631.224382296471,3543.197973266976,5794.442741013045,4570.791816270892,5068.457751040652,14802.726362726298,-304.32129164312636,-3163.066289439226,4875.889719865915,-563.6549572778023,2671.1383150210554,-2901.0310188178455,4010.25943708453,9536.401272247538,5246.199477519834,5305.2194993920475,7134.60070654088,8636.108278950398,6254.291915315533,8178.637130162571,5137.042492632648,-16.90098022174886,4116.163867440973,11107.54059883206,7158.919246384436,4518.831114728885,-2603.97064159399,4133.209555926803,4489.559719304997,2653.0429933437777,-2091.7132811019624,3945.517307471854,4101.025861033635,-480.2083111293056,4346.942153634984,-632.3108461156098,2240.3726508855766,3101.890109162196,15.157753693696746,2127.333197325965,1903.219003109024,1117.9113781300362,2424.5061597589183,4734.576274589742,2976.269948962155,2500.166937485849,2427.2366221444363,815.1493743496685,-417.12745956071257,1878.6983798209235,1230.182137826406,416.8645898319379,5514.196964472501,-250.81773923093138,1501.8137994930714,7.136302904702229,-302.3912061093238,1116.2890939230867,-237.32503087250984,199.13389452494962,450.8671986527966,-258.96016495286153,-285.9100998874718,121.5501024316324,0.35267010660845366,661.4620085960014,232.0999750560924,158.77910509293912,-96.02692313277589,-23.245036812121423,-28.37414101081188,-49.93337433446553,-39.304421125246506,2.346794167997385,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,178424.41190717832
Rodrigo Gomes,Central Midfield,-3170.427220956503,-6826.193507905043,-6561.781233432012,-6402.713663377072,-2424.0362183034536,4582.204357218099,-4133.270455461421,-5573.074118144517,-7112.865443658838,-3830.892185482056,-5721.078190801577,-3232.889966230888,-4162.006211776993,-2002.9632550187002,-2999.58909107828,-5060.672922721143,-4405.879030235684,-4104.193911053548,-4628.112080137869,-4454.794428490172,-4585.604786649413,-2774.5318606216583,-4320.2742302056995,-4874.569811698607,-1660.9475185387098,-3884.231988548634,3652.978145667851,-1477.643733184057,-2603.97064159399,-2467.3962816517014,-1191.559399618335,-3579.815879458043,-1820.6756773049628,-1310.5302741103562,-2111.333229303333,-480.2083111293056,-1920.8947807718998,-1285.4018608829065,-1889.9232976744254,-2229.50733866872,-1005.670556289962,-220.7824158059798,-988.5751071569847,-430.18243128209946,-513.3899212219007,12.002630961323359,-865.109626451524,-732.0591126830258,3101.68191026793,-548.0624233831979,-1392.9218474744773,-1021.1541403526384,-666.827700877865,-363.27897147925023,-474.56393161413837,-412.00538080095544,-143.57171165665437,188.2886074086832,-121.67523913057686,413.17514775820484,-237.32503087250984,213.58928062112943,-346.6441656580494,-361.4191906518215,86.24817857042254,-167.31896816206188,-271.2033119818825,105.83392137536022,-55.3033711672115,-186.6792486058254,-152.91899608397162,-119.57153722648117,-104.35823788396243,-49.93337433446553,50.51870194491519,14.188416116608053,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-132851.26602230305
Romain Faivre,Central Midfield,-6382.218419469613,-3491.4135558566873,-3611.1743446685036,-3523.633979085374,-1510.8718894905091,4650.679602901336,-3425.4452088074154,-2794.555870753042,-304.32129164312636,-5389.1526095819945,2332.6174213057175,-464.79440139065133,-4162.006211776993,-2451.9971369182726,-1523.8315062018992,-2258.0346772871553,-1226.8214264908108,-1093.6731333073244,-3049.153336700812,-2095.656484746465,-2742.242673694946,-1656.8615554395938,408.38413121347384,-2355.778565747644,946.7763709660084,-2385.054729810565,-273.6758871347245,-1477.643733184057,-2955.7145268686595,-350.2208243152002,837.411714282855,2086.4194594527034,618.662756868036,-623.8104895820275,-2111.333229303333,-2196.4762823134656,-1197.6828268018749,347.3256760353349,863.6073346989094,-1468.9108306566372,627.654739683892,1278.0147840654743,-244.9709073742967,-68.96054241926784,186.1091456782943,-597.361710152021,308.64524381376697,414.8598083446393,909.7347238665759,-383.536861587852,-339.06390852761115,-788.3407774525252,850.7801700855517,26.792809176343837,423.7502027988577,474.5266478341768,67.37514874715664,550.5932164166454,1256.2840090823688,354.58231891113127,-237.32503087250984,83.4908057555112,144.13205853324038,301.5509756355662,6.890898605136293,492.9531931949536,271.9086521950994,-132.29240171920026,232.0999750560924,-215.7909076253842,-209.81106903516738,36.95902594685346,95.10001640805774,-49.93337433446553,86.44795117297987,-23.70477411894608,-19.505345370531522,-10.645783748566089,74.56263213432696,-4.017790942439866,,,,,-51231.7392034431
Ross Barkley,Central Midfield,-3170.427220956503,-9327.27847194131,-6919.4305532821345,-6751.693019048793,-4250.364875929342,4707.742307637366,-4841.095702115426,-4382.28058354817,-7112.865443658838,-4276.10944951061,-6144.956907228277,-6693.009422281187,-3673.924459862847,-4697.166546416136,-3737.467883516471,-2841.9176450859027,-3103.6144696654947,5825.173499419513,-3176.317799259501,-2928.2934060677735,-2672.6818392438345,-2998.065921658071,-773.7804591413195,-4514.74249084847,785.0068989123658,-2385.054729810565,7158.919246384436,-2022.7778102670516,-1196.9951004953134,-2467.3962816517014,-1191.559399618335,3361.322410707621,1431.7755682590357,1436.3488640029593,-1155.5856769437996,-2196.4762823134656,-715.5415241551916,-958.856353499258,-513.157981487758,-1345.8104031622347,-1107.7533872883278,78.97702416831127,-1248.2464150176058,-1359.0387169293808,46.209332298255305,-902.0438807086932,-1185.2245910693305,-940.5898255971467,2427.2366221444363,-759.5952885486428,883.9317243243073,-820.1684270641863,471.37820234469757,-493.30289836444825,-774.0019764184703,-412.00538080095544,-354.5185720604654,731.7455209206263,668.9571164014412,823.3249496877195,-237.32503087250984,-494.72463809168096,-121.70506290370834,639.0630602909636,532.2908211339283,-332.38700850131573,-77.23475334724611,-211.6678427507204,232.0999750560924,-196.38313494567834,-39.13485018158012,36.95902594685337,19.115919534907164,-49.93337433446553,-39.304421125246506,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-95069.23258234875
Ruben Loftus-Cheek,Central Midfield,-4776.322820213059,-6826.193507905043,-5578.245603844177,-5443.02043527984,-6076.693533555231,4730.567389531779,-8380.221935385454,-3720.728619883534,-304.32129164312636,-5389.1526095819945,1060.9812720256184,-5111.240528086765,-7578.5784751760175,-4248.132664516564,-3368.5284872973757,-2958.6942386456517,-2031.1613021371038,4321.753455233258,-4034.677921530653,-3622.1575071688635,-3414.6640733890285,-1209.793433366768,-1955.9450494961131,-1816.0375844724372,660.2133061852701,-3884.231988548634,-3358.9040557653193,-932.5096561010623,-3659.2022974179977,-1097.4592210222006,-1191.559399618335,103.23709083394199,-3446.901300086962,1304.2873669782805,-1633.4594531235664,-2196.4762823134656,-1679.824129448558,-1285.4018608829065,-1889.9232976744254,-1707.8897938991042,-1107.7533872883278,1577.7742240397652,-1295.4593800831733,-1152.6262090077628,46.209332298255305,-1054.3849659870293,-971.8146146574595,-106.46697394066307,-1113.6011405039048,-994.631805399137,955.4899794379835,-1064.7698083389887,-1046.2296686187192,-493.30289836444825,-474.56393161413837,-412.00538080095544,-101.38233957589217,7.136302904702229,-212.0332226199503,-231.34596955960382,-237.32503087250984,-191.16153007190508,-203.50110026892327,-258.96016495286153,6.890898605136293,-208.58597824687536,-77.23475334724611,-132.29240171920026,-199.00504427886347,-237.13945757306067,-209.81106903516738,-107.53072467468621,-94.86022577481859,-49.93337433446553,68.48332655894754,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-115081.13637107654
Rui Modesto,Central Midfield,-5579.270619841335,-10160.973459953399,-9512.388122195522,-9281.79334766877,-6076.693533555231,4764.8050123733965,-6256.746195423437,-7557.730009138429,-3708.5933676509817,-5834.369873610549,-6144.956907228277,-7039.021367886216,-6114.333219433578,-6493.302074014427,-5582.164864611947,-5527.77929696014,-6206.068275729768,-2813.9707205908817,-5369.90477839689,-5642.073001485372,-5014.563265764603,-4562.804348912961,-3138.109639850906,-6853.620076374365,144.3997895799415,-3884.231988548634,-3358.9040557653193,-3385.613002974538,-2252.226756319321,-3588.2538767122023,-3423.427624909644,669.8606247250164,76.58754927403623,-518.1612919622846,-2111.333229303333,-3054.6102679055457,-1920.8947807718998,-958.856353499258,-1889.9232976744254,-2417.6047918801673,-1107.7533872883278,-770.3413890921798,-1708.572824406889,-843.0074471253356,-93.69048108178369,-1359.0671365437015,-1505.339555687137,-1461.916607882449,-1113.6011405039048,-172.00399642240717,233.40213238179737,-1204.4578260790565,-1046.2296686187192,-493.30289836444825,-474.56393161413837,-412.00538080095544,-692.033548706563,2362.116261456456,556.0096370397243,-172.75314071253032,-237.32503087250984,-350.17077712988294,-489.7872310471757,-367.446192163525,918.1313892410097,-249.8529883316888,-348.7907354357371,26.458480343840062,-199.00504427886347,-231.3171257691489,-209.81106903516738,-119.57153722648117,-104.35823788396243,-49.93337433446553,-39.304421125246506,54.449930741884316,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-181099.38033695542
Ryan Yates,Central Midfield,41.3639775566077,2344.451360227935,4704.172341846836,4590.136040282138,6707.60706982599,4844.69279900384,7899.758737656674,-2662.245478020115,-304.32129164312636,4850.844463074743,12081.827899119811,2303.301163449588,7551.955834162518,1140.2739182783087,1796.6230597699584,-1090.2687416896606,1339.405795809267,-118.3258405170937,55.7789574405158,-1016.3123274781024,74.97112157508768,-539.1912502575295,-773.7804591413195,342.92634062838886,764.9879267457278,613.299787665574,-273.6758871347245,430.32553660642446,4079.1631786247244,-101.14135874620008,-177.0738426677399,-1313.3217438937445,76.58754927403623,-306.8628967227988,-2111.333229303333,2952.3276312390144,489.81173246151684,-1285.4018608829065,-513.157981487758,-323.9127210553667,-1005.670556289962,-1219.9805490536155,250.76522581416194,-1255.8324629685717,326.0089590583333,-1206.7260512653654,-1078.519602863395,-419.2630433118443,-101.93320831866441,133.5434754832353,981.5111631156839,-479.49469603566615,91.97623460384337,-493.30289836444825,-774.0019764184703,-412.00538080095544,-227.9504558181788,-174.01600159927875,262.34619069926043,-114.16031186545676,-237.32503087250984,-436.9030937069617,103.23403985063287,247.30796203023456,-110.77679237787433,-208.58597824687536,-38.44104162031883,-211.6678427507204,88.39830194444045,145.193664217145,245.3255145743987,109.20390125762323,76.1039921897701,-49.93337433446553,-57.269045739278845,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,51837.23313617818
Sam Morsy,Central Midfield,7267.894174211107,8180.3162763125565,8906.551850085772,8690.64346942486,4881.2784122001,4947.405667528696,1529.331517770624,4350.205336825036,-304.32129164312636,8635.19120731745,1060.9812720256184,13326.253144866962,3647.301818849348,13713.222611466344,1427.683663550863,8135.0821495305445,1760.7266830525639,-5463.825402258379,5386.089346358904,4025.7668071898206,5477.5292639447825,1249.0812380337734,-1955.9450494961131,4121.113209554835,-4176.347742821182,3611.654305141713,3652.978145667851,157.75849806492707,4430.9070638993935,-101.14135874620008,228.7203801124981,-2446.568811675894,1160.7379644620357,-5906.270370569174,-199.838124584266,4954.640264287202,1936.2356404015668,-305.7653387319616,-513.157981487758,2364.600615422388,-1107.7533872883278,-1802.8461267814037,-209.5611835751211,-843.0074471253356,-3731.0856289627973,164.34371623965944,-438.28967362778167,-836.3244691400863,741.1234018357026,-266.01860316260485,-651.3181126600161,1098.3315634164933,-287.42573313701087,-493.30289836444825,-474.56393161413837,-412.00538080095544,-396.7079441412276,-717.472915111222,-618.6441483221311,471.7679766052783,1186.6251543625494,-480.2692519955012,-387.54218434065695,-500.0402254210025,-195.60698820283557,-167.31896816206188,39.146381833535735,-52.916960687680096,-55.3033711672115,436.3102544127331,302.21758752559447,-131.61234977827615,-113.85624999310623,-49.93337433446553,-39.304421125246506,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,128.56931015807572,,,,,110880.92832813409
Sandi Lovrić,Central Midfield,1647.2595768131628,10681.401240348823,7207.717580797694,7032.991529984187,8533.935727451877,5072.943617947963,10731.059724272696,5144.067693222601,-304.32129164312636,4628.235831060465,5299.768436292616,5763.420619499885,8040.037586076664,6528.6805010731805,2534.5018522081486,2646.5822522223216,918.0849085659714,-2325.5290842014424,1761.9021634362623,2267.9777510670588,1303.8791968780654,4155.0240315071405,7501.371673342234,1062.5809823286643,-1119.3433261031141,-885.8774710724954,-554.1511751920511,3973.6970376458903,2672.1876375260476,4506.828754280302,4692.456830695116,2794.6988768165465,76.58754927403623,-2446.2591485225926,278.0356515955008,3238.372293103041,2659.4475943715915,3939.3262572554654,2240.3726508855766,931.0551037742368,2873.4770216479415,1194.7482729615049,1466.499076252525,2459.5926796205536,-1072.9891747420565,773.7080573530038,735.4651966375093,1666.0440858293648,-270.5445303495377,979.6749361450145,-2635.433368084671,515.4140547881086,850.7801700855517,2757.2952737655023,124.31215799452568,-250.81773923093138,1290.8669390892605,-355.16830610325997,217.16719895457376,-114.16031186545676,-237.32503087250984,300.3215971982082,512.2142266767079,367.847992264305,6.890898605136293,616.754223449394,388.2897873758813,105.83392137536022,88.39830194444045,65.62179623035094,74.64929572081141,109.20390125762323,76.1039921897701,221.68223330905573,32.554077330882855,-11.863152170335415,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,150925.6624345526
Sandro Tonali,Central Midfield,6464.946374582829,4011.841336252113,5598.295641472142,5462.584429461441,5794.442741013045,5095.768699842375,821.5062711166183,2365.5494458311255,-2006.4573296470542,5296.061727103296,8266.919451279513,2649.313109054617,3647.301818849348,2936.4094458765994,5854.956418180007,2179.4758779833237,5820.727960124329,3206.4625259951717,3637.577986176928,3455.256324062257,3309.549923551793,1025.5471769973603,1590.5487215682672,1242.4946427537332,2110.6196301052046,2112.4770464036433,147.03704495126564,-1205.0766946425597,4079.1631786247244,1144.2559690988005,1851.89727123345,-38.41879263882678,1431.7755682590355,2598.4900378201314,-199.838124584266,1522.104321918881,-233.40022150850817,-958.856353499258,-513.157981487758,1231.4201468605795,-393.17357029976677,-553.8484602218581,593.0592225395262,-68.96054241926784,1305.3076527186063,316.68480151799554,-331.5846854218463,-940.5898255971467,235.28943574308244,-383.536861587852,597.698703869603,441.1495390275663,91.97623460384337,-363.27897147925023,1322.0643372118539,-9.036276875895302,278.3220091509677,912.8978254246075,104.21971959285693,-641.4957714891183,-237.32503087250984,-61.06305520628684,185.03007721584783,-11.853102973017098,42.46485169302317,-84.78494799243495,233.11494046817214,26.458480343840062,88.39830194444045,222.8247549359685,359.1096604767902,217.57121422377801,161.5861011720645,131.143697427882,-3.375171897181827,-18.968125339501814,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,106742.61339305736
Santi Comesaña,Central Midfield,8873.789773467663,7346.621288300468,6671.243601022509,6509.522496476603,5794.442741013045,5107.181240789581,10731.059724272696,8319.517118812857,6504.222860372584,9080.408471346003,1908.7387048790179,3341.3370002646775,11456.609849475688,6079.646619173607,5486.017021960911,7784.7523688512965,5897.331757804929,2693.1635115975664,4729.072956472343,4133.701222916657,4665.986195348476,6837.432763944095,2772.7133119230602,1962.1492844540085,515.592694052935,5110.831563879782,5055.354585954485,2883.4288834799004,1265.2120964273709,3385.971159219802,1649.000159843331,386.5488577794796,347.62515307103615,2281.5424449609027,2189.530756314568,6384.863573607335,369.276406799846,-958.856353499258,863.6073346989094,2333.7434415971234,-1107.7533872883278,645.1892996753048,451.4203273428237,-843.0074471253356,186.1091456782943,1992.4367395796926,735.4651966375093,519.1251648016998,909.7347238665759,-548.0624233831979,-378.0956840441619,1610.5209617967423,850.7801700855517,-493.30289836444825,1022.6262924075218,-412.00538080095544,404.8901253932543,731.7455209206263,-279.8017102369804,61.61817467576377,-237.32503087250984,-32.15228301392723,430.41818931149277,-23.907105996424157,130.03150544782193,39.016082262005455,116.7338052873903,-52.916960687680096,232.0999750560924,329.5675046743508,472.89380637918174,193.48958912018804,142.59007695377682,-49.93337433446553,-21.339796511214168,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,186405.00845649024
Saúl Ñíguez,Central Midfield,4056.102975697996,-156.63360380833157,-124.09347612981186,-121.08526128609394,-2424.0362183034536,5198.4815683672305,6484.108244348663,-2000.693514355478,3099.950784364729,2847.3667749462506,-3177.8058922413784,-909.6669028828317,3647.301818849348,-1553.9293731191274,-2999.58909107828,-1557.3751159286585,-2222.670796338602,-1495.6991999007641,-1650.344248555231,-2234.429304966683,-1687.2366845197482,1472.615299070186,5137.042492632648,1602.3219636038707,-1006.8361750174591,-885.8774710724954,-1395.5770393640314,1520.593690772414,1968.6998669767092,1019.7162363143005,-785.765176838097,4636.225361962538,10104.978889763031,-1072.819579465935,-677.7119007640329,91.88101259874772,-1679.824129448558,-1285.4018608829065,6370.668599445578,-858.0044424777484,-1005.670556289962,1061.5218551951532,-339.39683750543173,-584.991812223313,-653.2897346019397,-749.7027954303571,415.3502320197024,936.1865906299416,-607.7671744112846,-830.106243603791,233.40213238179737,-501.8919309475758,1609.5841055672602,-493.30289836444825,-175.12588680980633,-331.4115600159434,-438.89731622198985,-174.01600159927875,352.70417418863394,-641.4957714891183,1186.6251543625494,-104.42921349482624,348.62215194627777,717.4140799431093,-307.8017633261714,39.016082262005455,39.146381833535735,-52.916960687680096,-55.3033711672115,-23.653958096296062,-96.02692313277589,97.1630887058283,66.60598008062631,40.60516154670823,-21.339796511214168,-26.073098508668213,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,24181.26935314897
Saša Lukić,Central Midfield,18509.163369006994,7346.621288300468,6224.1819512098555,6073.298301886952,3054.949754574212,5209.894109314437,-2009.794715499404,1307.0663039677065,1397.8147463608013,8189.973943288896,2756.496137732417,2402.1617193367388,-257.3521964638226,5181.578855374463,4010.25943708453,3230.4652200210685,2948.085547101853,1066.3997770412007,3870.712834201191,3686.544357762621,4132.686464556618,131.410932851709,-1955.9450494961131,3221.54490742949,144.3997895799415,-2385.054729810565,-3358.9040557653193,1520.593690772414,3375.675408075386,1019.7162363143005,2866.382828184045,-2163.2570447303565,-1278.600469710963,749.6290794746305,-677.7119007640329,950.0149981908277,1695.164989078225,2306.5987203372247,863.6073346989094,2038.3024156105573,2873.4770216479415,-737.0347846505919,593.0592225395262,1272.7207590712496,-93.69048108178369,-140.33845431701275,-331.5846854218463,1144.7173035440628,-1113.6011405039048,697.6311159244215,233.40213238179737,665.711289065397,-287.42573313701087,2367.2234931099083,-474.56393161413837,474.5266478341768,404.8901253932543,-174.01600159927875,-686.4126359391612,-407.1244561008244,-237.32503087250984,-234.52768836044447,103.23403985063295,-385.5271966986356,-387.15904329145764,-249.8529883316888,-154.82217680110068,105.83392137536022,-199.00504427886347,182.06843230858618,131.54136867200717,-71.4082870193013,-66.36618944738713,-49.93337433446553,-21.339796511214168,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,102067.92795755411
Scott McTominay,Central Midfield,7267.894174211107,9014.011264324647,9800.675149711078,9563.09185860416,4881.2784122001,5232.719191208849,-1301.9694688453985,2630.17023129698,-2006.4573296470542,3069.975406960527,10810.191749839712,-1057.9577367135591,-745.433948377969,-206.82772742040936,6223.895814399101,-272.8325867714146,5399.407072881031,4190.098027635027,331.30195965100904,1743.7248746795678,469.14918346472206,1249.0812380337734,2772.7133119230602,4660.85419083004,3015.554544660206,-2385.054729810565,707.9876210659189,702.8925751479218,2320.4437522513786,1766.9546330213009,2663.4857167939263,-180.07467611159558,1431.7755682590357,4288.877199736018,1233.7832039550344,-194.16364926527896,-1800.359455110229,-1285.4018608829065,863.6073346989094,219.69876675991537,-1107.7533872883278,-903.5678068585314,911.7467367321069,-1152.6262090077628,2424.5061597589183,773.7080573530038,-331.5846854218463,102.06373897345829,572.5120798048292,-924.1208503439886,708.2887344998294,-235.4827156795982,1988.9860733081143,-493.30289836444825,1322.0643372118539,-412.00538080095544,784.594474120114,369.4409119126644,1098.1575379759652,295.98949006405786,-237.32503087250984,921.9031993339397,880.2963948201749,675.2250693611848,47.93776755269816,988.1573142127152,737.4331929182267,-211.6678427507204,663.2049943910482,-8.127739952531368,17.75722276961564,506.5507154668571,389.53839179151595,-49.93337433446553,86.44795117297987,-26.073098508668213,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,108433.24384960148
Sean Longstaff,Central Midfield,-3170.427220956503,-5158.803531880865,-5041.771624068992,-4919.551401772257,315.4567681353794,5244.131732156055,-1301.9694688453985,-3588.4182271506065,6504.222860372584,-1827.4144973535642,-5297.199474374877,-4023.7744133281,-745.433948377969,-3799.098782616991,-4106.407279735566,-3425.80061288465,-4176.067637193885,-1623.6787583051846,-3631.9904567614703,-3298.354259988355,-3182.7946252186553,-3221.599982694484,-1955.9450494961131,-4334.828830423401,-812.6517954468131,-2385.054729810565,-3358.9040557653193,-3113.045964433041,-2252.226756319321,-2716.4757472207016,-1800.2507337886918,-180.07467611159558,-194.45005452296363,-729.4596872017704,-677.7119007640329,-480.2083111293056,-1920.8947807718998,-1285.4018608829065,-1889.9232976744254,-1639.2818223088905,-1005.670556289962,-1436.473477923937,-1212.8366912184304,-1152.6262090077628,-373.49010784186174,-1663.7493071003737,-1398.6345674812017,-1357.6512514253886,-1113.6011405039048,-994.631805399137,-13.799112556356201,-840.7974592198924,-1046.2296686187192,-493.30289836444825,-175.12588680980633,-412.00538080095544,-776.4122928680874,369.4409119126644,-528.2861648327575,-289.9387984066773,-237.32503087250984,-321.2600049375233,-428.4402030232645,-295.1221740230827,532.2908211339283,-291.11999841650226,-309.9970237088098,-211.6678427507204,-199.00504427886347,-116.81126695888426,17.75722276961564,-95.48991212289124,-85.36221366567477,-49.93337433446553,-39.304421125246506,-33.178071677834616,-19.505345370531522,95.8120537370948,-8.846413982038792,-4.017790942439866,,,,,-103219.88279622374
Sebastian Nanasi,Central Midfield,-761.5838220716699,8180.3162763125565,6313.594281172387,6160.5431408048835,4881.2784122001,5266.956814050467,5068.457751040652,6070.240442353092,-3708.5933676509817,-3608.283553467779,-1058.41231010788,8037.213404904367,3159.220066935202,3385.4433277761723,5117.0776257418165,1478.8163166248273,4709.972893755638,-907.6001289684908,469.06346075625567,818.5727398781142,156.1254284347183,5943.296519798443,14594.359215470993,2321.9766053041462,1468.3211488669522,-885.8774710724954,3652.978145667851,4246.264076187387,-2252.226756319321,4755.908219849302,3677.971273744521,7186.0312644723745,347.62515307103615,-1046.4072800609993,-1633.4594531235664,-1910.431620449439,-474.4708728318498,3286.2352424881688,3617.1379670722436,-234.62387764609332,3894.3053316316004,1594.4275262605588,1431.0893524533492,1633.9426479340814,885.6082125784892,3515.8475923630535,2656.1549843443486,2604.432293942909,2258.6253001135633,815.1493743496685,-1392.9218474744773,-85.18548140230992,2368.3880410489687,2497.2474199951066,1621.5023820161857,1038.683393329261,1164.298822846974,2724.4208704644184,284.9356865716038,-407.1244561008244,-237.32503087250984,994.1801298148389,1411.9706376940726,-11.853102973017098,-354.3215481334082,369.15216294051316,271.9086521950994,-52.916960687680096,519.5033212793963,-76.05494433150191,-39.13485018158012,530.6323405704472,408.53441600980364,40.60516154670823,176.27107424314156,-11.863152170335415,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,140889.12712113105
Seko Fofana,Central Midfield,-5579.270619841335,-6826.193507905043,-6740.605893357074,-6577.203341212933,-8816.186519994064,5312.606977839292,-4841.095702115426,-1206.831157957914,-5410.72940565491,-5611.761241596271,-4449.442041521477,-3677.7624677230697,-4650.0879636911395,-4248.132664516564,-4844.286072173756,-2725.141051526153,-3524.935356908791,-1195.4318075551237,-2837.2125657696633,-2342.3637206935196,-2162.5690532690132,-986.2593723303553,-1955.9450494961131,-1456.2102636222996,-1717.3646219174175,-2385.054729810565,147.03704495126564,-1477.643733184057,-2252.226756319321,-1221.9989538067007,-785.765176838097,811.5165081977851,1160.7379644620357,-465.3366931524131,1233.7832039550344,-2482.5209441774923,-1318.2181524635457,-1285.4018608829065,-513.157981487758,-1198.0898901689513,-1107.7533872883278,2543.6657528458136,-799.7232468947147,-1204.2293359881671,-513.3899212219007,-140.33845431701275,-758.4046382455882,-836.3244691400863,-101.93320831866441,-877.1135469738898,1859.7261122380721,-675.7652019742426,-287.42573313701087,-493.30289836444825,-474.56393161413837,-412.00538080095544,109.56452082791884,-355.16830610325997,623.7781246567544,120.21100352283727,-237.32503087250984,-292.34923274516365,-264.8481282928345,880.1431207591045,6.890898605136293,-126.05195807724841,-77.23475334724611,-52.916960687680096,-55.3033711672115,-217.7316848933548,-152.91899608397162,-59.36747446750633,-56.86817733824333,-49.93337433446553,-39.304421125246506,-28.441422898390346,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-105749.82708253723
Senny Mayulu,Central Midfield,-2367.4794213282253,-7659.888495917131,-7724.141522944911,-7536.896569310167,-6076.693533555231,5346.844600680911,-6256.746195423437,-5440.76372541159,-5410.72940565491,-4498.718081524887,-2330.048459387979,-6445.8580325633075,-4650.0879636911395,-6942.335955913999,-1154.8921099828037,-4243.236767802896,-116.0663601221208,15169.167063458863,-4363.186116473933,-4053.895170076209,-3843.6225525042187,-2327.463738548832,-1955.9450494961131,-4694.656151273539,9886.462622069264,-885.8774710724954,-554.1511751920511,-2567.9118873500465,-3307.458412143328,-1595.618152160201,-2408.942067959049,1803.107692507166,-1549.6380735079626,3364.4467205632677,-1155.5856769437996,-1338.3422967213855,-1800.359455110229,-1285.4018608829065,-1889.9232976744254,-1916.0115833163077,-699.4220632948644,3009.9582150280444,-764.3135230955392,-1049.4199550469536,1725.0070928587231,-902.0438807086932,-544.9946618337173,-836.3244691400863,-101.93320831866441,-853.6098952888404,-3019.245827330752,-1211.53063710387,-666.827700877865,-493.30289836444825,-774.0019764184703,-250.81773923093138,-185.76108373741658,912.8978254246075,1346.641992571742,-582.9029426420449,-237.32503087250984,-32.15228301392723,-19.460016197189617,1103.1421766921349,160.13254267603398,-2.2509278228080123,0.35267010660845366,-211.6678427507204,-55.3033711672115,-241.02101210900184,-39.13485018158012,85.12227615403332,57.10796797148248,-49.93337433446553,14.589452716850513,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-92262.1181296763
