Player,Position,xG,npxG,Sh/90,SoT/90,Gls,G+A,Tkl%,npxG+xAG,G-xG,Starts,Unnamed: 0,90s,90s_stats_possession,npxG/Sh,PKwon,Mn/MP,MP_stats_playing_time,onxGA,Tkl+Int,onGA,onxG,PK,onG,Int_stats_misc,Def 3rd,Att,Cmp,Fld_stats_misc,xG+/-90,TotDist,Carries,+/-90,Blocks_stats_defense,PassLive,GCA90,Mid 3rd,PrgDist,PrgR,SCA,PrgP,Pass,GCA,Ast,1/3,Att 3rd_stats_possession,Att 3rd,A-xAG,Off,KP,xAG,Def 3rd_stats_possession,G/SoT,Tkld,Sh_stats_defense,1/3_stats_possession,SCA90,G/Sh,Won%,xA,PrgC,TB,xG+/-,+/-,PPA,Succ,Dead,Sw,CPA,FK_stats_passing_types,CrsPA,Crs,FK,PassDead,TI,CK,PKcon,In,Out,OG,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Benjamin Šeško,Centre-Forward,4604.566459546092,4911.292880272338,113.30462619915873,3296.3898540522036,8034.551632451136,9958.336141712118,-1812.6593156980493,3829.4067088840693,10008.958210875675,8512.816439296823,7025.502339119754,7305.587323595961,7106.805157725926,-1966.4233019769647,-2471.022942781072,4158.70388673136,4530.822350823476,6324.181786094537,-106.65520511892358,2901.793851018322,4182.095908570175,1332.920125344148,5054.716582386927,2898.0493884549915,-3140.122272644933,4454.560538747891,3577.146735794386,-562.9120490212779,-567.3471104086735,1912.5116531661201,2676.3446296543375,1578.7769734905141,1766.3795313816743,888.7708766378045,848.1327841094561,-69.07973163528463,1268.8717107104958,2368.433053450384,1326.2459617333698,1231.2301450556413,780.1442639584474,2276.8590238686083,3607.21496694768,820.1865345746228,1199.3086470256696,140.20125426435183,4186.483074624135,311.9440524584874,480.04566433599183,353.42317118830545,1226.4530191664874,337.5264984411691,1278.3923782216516,1219.8731375459536,890.5945835547684,-403.11202352630636,375.3961491952826,623.4533301452626,132.35287790826777,533.7364632524836,226.6794051453969,-188.08027705014996,430.75390915792013,77.66912266366221,999.9656114548568,-40.962339819643475,-81.97212212875633,88.65632331997256,-37.67192473983309,-123.54055304464524,-78.0350502713489,-53.324865344773634,-39.47744182524837,13.604844125319048,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,140782.79234372746
Caleb Wiley,Centre-Forward,-8393.635418558939,-8435.932114802132,-16280.961903944411,-13528.698527060045,-6415.614918946301,-5661.1454354946645,-9675.529956813732,-6752.7686481988385,136.51991847377337,-5964.069002381605,7071.952806461945,-6356.090160498888,-6183.143440049959,-9919.23652959265,-2471.022942781072,-2088.1503295858442,-9185.839832075615,-4834.704421919735,-3319.2392623373985,-3937.288752211582,-5090.24260598729,-1930.4360436018692,-3410.237824391994,1566.2597018510794,-3140.122272644933,-2759.1354782412996,-2324.4032316406683,-3711.807935364546,-3940.832476210207,-1831.5871923765264,-2966.7743747676263,-849.2095945369922,-2125.746401559325,-2967.5072047740027,599.3646863174756,-2030.944110077375,-85.33661878758173,-2721.327460396352,-2407.739872572375,-1650.9156132718956,-1639.3983206739913,-1467.058047637424,-578.4808476106085,-1551.585459297116,-1873.5414792145907,-1755.8538034059297,327.68250713812483,-465.1797273503761,-1393.0275068120982,-727.8640682832778,468.5266168614948,-501.85638734947855,-1055.0312723862096,-115.17106693593789,-757.1504439993307,-943.7037585350231,-989.4865781776084,-1739.9057326944933,-482.1969364457444,-520.2828713930121,-206.83541681617024,-181.9420561029835,-58.7605368985886,-254.03058916310565,-397.1792220291683,52.60311199359047,38.65006794671929,-257.43846462328816,9.878415820667346,91.04976539375997,-40.53597366041304,-53.324865344773634,-39.47744182524837,362.98881985425714,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-184742.13404787806
Che Adams,Centre-Forward,2072.449210564593,2203.1602725760686,-3623.0630946242604,-574.8694194780473,4093.597118433653,4751.842282643191,-9675.529956813732,2000.3887459314678,5521.486259783902,7854.7761919478025,7146.273554209455,7949.331288815088,7733.033102123741,-1966.4233019769647,-2471.022942781072,3534.01846509964,5837.171130147199,5041.551187472207,-1024.5363643242022,4041.6409515566393,1079.428790237485,-1930.4360436018692,3011.451725578222,-1097.3196713567443,-1896.3360447074701,3123.354789976818,3108.7697542519218,3070.429358297878,-1626.8448294108853,3032.3682448059026,3194.401456289796,180.7040936282265,469.004220401341,4394.478223375811,-893.2439004344102,-723.0345244493147,1243.4576133740707,2507.244703828022,2570.9079065019514,487.4505945195027,-602.4514986886604,672.3231360803087,1514.3670596685356,1444.337059277712,1069.8015535825934,772.2196068211123,1430.1969549912706,-465.1797273503761,1550.373190706329,353.42317118830545,165.35605593949776,337.5264984411691,414.16139651503636,1887.395239786899,216.51707228263695,38.37122673081238,299.5693310078999,-316.19545387536334,858.6390221448279,6.726795929735777,443.4368161261805,-537.9588710386386,-14.259223620724168,-143.46401855418304,13.745728995545017,239.73401562005836,279.8944480976705,-113.23230298026284,57.42875638116778,-123.54055304464524,-21.786435354945116,-53.324865344773634,2.3568621985222924,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,85326.58635518592
Christian Gytkjær,Centre-Forward,-5692.710352978672,-6694.989724140244,-2936.791472432205,-7275.125854434254,-3788.311909601312,-4619.846663680879,3429.254445045739,-6360.8362275661375,1333.1791054315795,-5964.069002381605,7174.14383461477,-5068.602230060629,-4930.687551254326,-4617.361044515526,-2471.022942781072,-7293.862176516847,1918.1247921760303,-4407.160889045625,-3319.2392623373985,-3177.3906851860374,-4305.660116293966,1332.920125344148,-3118.3428448478926,-3760.8990445645677,-652.5498167700068,-3154.899349497564,-3261.1571947255975,-3227.362414388659,-1468.7855639191282,-2878.585644319263,-2652.239872881812,-1106.688016578297,-2990.663275546214,-2441.6511027633014,-1017.6279493304008,-2030.944110077375,-1893.368115007535,-1703.3753576270046,-2120.5101930103947,-1929.8329447229476,-2330.6962019975454,-1467.058047637424,-1624.9048012501808,-1301.9252494158802,-1579.2071759348723,-491.81709829240873,-223.57471678844797,-465.1797273503761,-1259.236566015806,-1268.5076880190693,-895.7409072874917,897.1150889682673,-1141.454370556871,-115.17106693593789,-757.1504439993307,-844.5952737834251,-231.21839630378003,-613.1407406004962,-538.0651013870183,-553.2209756006838,-423.5928277969538,-114.42162568415237,-103.26185017645304,-254.03058916310565,-397.1792220291683,-165.7162755706221,-202.59431220423195,-199.755999966078,-85.22226530033352,-123.54055304464524,-106.15935772955078,51.11831919257611,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-128236.09690911943
Cucho,Centre-Forward,-5017.479086583606,-4567.171246664605,2324.6242977068923,-6232.863742329955,-3788.311909601312,-4619.846663680879,6705.450545510606,-3617.309283137236,136.51991847377337,-3331.9080129855274,7211.304208488525,-4138.749835855221,-4026.1360760130356,-1966.4233019769647,4026.8522030506356,5199.846256117561,-8532.665442413752,-5219.493601506434,-106.65520511892358,-4697.186819237127,-1880.5869663327828,-1930.4360436018692,-1075.0779880391879,2898.0493884549915,-3140.122272644933,-2147.5004044816174,-1996.539344560943,-2742.916893412771,5134.464143936501,-1399.8352534310684,-2060.1749281555735,4739.3384510808355,36.54578340789666,-864.0827967311986,474.9806374214851,-723.0345244493147,-484.70100550283246,-1703.3753576270046,-684.3617952004929,-256.3289560166359,88.84638263489344,-932.2127517079908,-1624.9048012501808,-178.45430495031982,-1084.7255464249454,772.2196068211123,-1601.7177766048803,-465.1797273503761,-857.8637436269296,-367.43498845941645,-804.7897390108926,1848.4156928643345,-882.1850760448865,-115.17106693593789,-532.4579402419536,1092.52510999781,-79.56475992901441,-157.55345137837463,-426.3287715044706,-125.02562090095118,-206.83541681617024,425.74181766649673,386.2525958800557,-143.46401855418304,95.93071920048769,-103.33930769513276,159.2722580221949,-26.708605994447666,-85.22226530033352,-16.245393825442637,-59.28551196588097,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-50285.552468659094
Dailon Livramento,Centre-Forward,-6030.325986176205,-5727.799507105863,-8731.97405983179,-8615.177141425494,-5101.963414273806,-4619.846663680879,3429.254445045739,-4662.462404824437,-1060.139268484033,-2673.867765636508,7220.594301956962,-1992.9366184581252,-1938.7095946869808,-1966.4233019769647,-2471.022942781072,-3962.2065944810056,1918.1247921760303,-1499.8648655016768,811.2259540863549,1381.9977169672325,-3128.78638175398,-1930.4360436018692,-2534.5528857596914,-1097.3196713567443,-1896.3360447074701,-2399.350140735604,-2816.199062260256,-2985.139653900715,-2411.5830288523775,-2431.9922324725544,-1782.6444853151488,-3893.6797276847274,469.004220401341,-1740.5096334157001,474.9806374214851,584.8750611787455,-1348.780314941284,-777.9643551094164,-1163.0779278037937,-1186.0533941868089,88.84638263489344,-397.3674557785576,-578.4808476106085,-802.604829653409,-649.110777570962,2036.2563119346335,52.05389517483845,-1242.3035071592396,-724.0728028306374,-547.6495283713471,-531.9362341810953,-54.18551492779979,68.46900383239024,552.3510353050078,-232.8679352321174,-475.19092152746845,-382.87203267854574,-186.02765695475705,-202.85611173937522,72.60300434507926,-423.5928277969538,-323.12113788781227,-548.2749829550974,-254.03058916310565,-150.6242514143403,-259.281727383856,38.65006794671929,-26.708605994447666,-85.22226530033352,-16.245393825442637,43.83694871419262,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-86645.41641362892
Erencan Yardimci,Centre-Forward,-6705.557252571271,-6501.551680733368,-5453.120753803077,-9210.755491199381,-6415.614918946301,-6702.444207308451,3429.254445045739,-6360.8362275661375,-2855.128048920742,-5964.069002381605,7415.686264794172,-6069.981731512607,-5904.819909206484,2451.80626892064,-2471.022942781072,-2088.1503295858442,-8532.665442413752,-4620.932655482679,-3319.2392623373985,-3177.3906851860374,-4769.277042021839,-1930.4360436018692,-3994.027783480195,-2429.109357960656,-1896.3360447074701,-4018.3841595112326,-3846.628421653678,-3227.362414388659,-2965.6997841645907,-3140.335257304947,-3540.337289971171,-4363.032765924209,-2558.2048385527696,-3142.7925721109027,3708.9659087172367,-723.0345244493147,-2089.4197230313853,-2628.786360144593,-2311.9966460517153,-2022.805388539965,-1639.3983206739913,-932.2127517079908,-1624.9048012501808,-1551.585459297116,-1861.7681070834021,-1755.8538034059297,-85.76041080680477,-1242.3035071592396,-1660.6093884046825,-1358.6149579750345,-986.6920755640909,-1900.8278636672242,-1141.454370556871,-782.6931691768837,-682.2529427468717,-835.5854115332799,-989.4865781776084,-259.24704272259817,-649.801431269566,-520.2828713930121,-423.5928277969538,-157.38917231431762,-236.76579001004637,-364.5971597720283,-397.1792220291683,-196.90475950836674,-81.97212212875633,-257.43846462328816,-85.22226530033352,-123.54055304464524,-106.15935772955078,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-156052.45817248969
Ermedin Demirović,Centre-Forward,10850.455673700459,10134.120052258,3010.895919898951,3891.968203826089,10661.854641796124,6834.439826270762,-5298.531966592668,6442.2895131020705,4923.156666304999,3248.4944605046667,7434.266451731048,3729.2319612674664,3627.7610221825007,5102.744011459202,-2471.022942781072,202.36288306379734,5183.996740485338,3587.9031757002335,352.2853744837157,4041.6409515566393,5002.341238704104,-1930.4360436018692,3887.136664210524,234.47001524716754,-652.5498167700068,784.7500961897989,602.9529029997359,2101.538316346103,1490.527561217766,-293.4709098833311,474.60311645363663,722.7639295046572,2198.837968375118,1765.197713322306,-768.8598515384195,-723.0345244493147,-397.5669574922323,1304.2104005551573,847.5298291300691,115.5608192514334,1471.442145282001,137.47784015087552,-1624.9048012501808,-428.1145148315554,634.1867847286102,1404.237959377873,-1739.5320825865233,1089.067832267351,346.2547235396997,-277.32771850345136,-46.86333670590013,1736.4979747589148,327.7382983443748,552.3510353050078,-83.07293272719924,-150.83588052223848,1057.8375128817283,-112.80827118691619,76.48471296699401,-26.211308277935963,226.6794051453969,345.9449453533326,119.24471621286914,22.385837359200895,-273.9017367217543,-87.74506572626045,-202.59431220423195,-84.39107065165778,-85.22226530033352,-123.54055304464524,-78.0350502713489,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,106164.75876952254
Esteban Lepaul,Centre-Forward,-2147.7462044045724,-1278.7245087477058,-2555.529460103283,-128.18565714763324,152.64260441617063,-1495.9503482395226,-4905.388434536884,-1788.2913201846352,4025.6622760866435,-41.70677624043031,7443.556545199487,224.4037061855409,218.29776934994257,-199.13147361792184,-2471.022942781072,-838.7794863224034,1264.9504025141687,3245.868349400945,-1942.4175235294806,622.0996499416874,-2593.8437751448955,-1930.4360436018692,-2242.657906215591,-1097.3196713567443,-3140.122272644933,-636.4019869576973,-661.6649471649185,-1774.0258514609964,-5235.2601265227,-597.0464919543565,-1209.081570111605,-2098.6130850980776,1766.3795313816743,-2441.6511027633014,-2634.620584978277,-723.0345244493147,-978.4606108962333,-1055.5876558646928,-1641.7940604070943,-1279.0258380038265,1125.7932046202243,-1467.058047637424,-1624.9048012501808,-552.9446197721733,-813.9379874076044,140.20125426435183,-1188.2748586599505,311.9440524584874,-991.6546844232217,-637.7567983273124,-228.76567325909835,617.3207937047182,-363.6464870209174,552.3510353050078,-157.9704339796583,-1268.0587995402532,451.2229673826655,-43.656629072844034,-35.25161691555365,6.726795929735777,-206.83541681617024,-912.390348815793,-414.7710431215041,-143.46401855418304,-314.9942318242256,-72.15082375738812,38.65006794671929,-84.39107065165778,-85.22226530033352,91.04976539375997,-3.036897049477191,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-43249.22216761335
Ezequiel Ávila,Centre-Forward,-5861.518169577438,-5534.361463698986,1409.5954681174867,6274.281602921631,-3788.311909601312,-4619.846663680879,808.2975646738448,-4401.174124402636,1632.343902171031,-3989.948260334547,7471.426825604803,-3137.370334403243,-3052.0037180608765,-5501.006958695046,-2471.022942781072,-3753.9781206037655,-694.5727664714155,-2996.267230561062,-1024.5363643242022,-3937.288752211582,-1987.5754876545993,-1930.4360436018692,-2534.5528857596914,-1097.3196713567443,-652.5498167700068,-690.3697875835516,-708.5026453191651,163.75623244255328,974.1784435214668,-96.48408773946576,-1061.0653339300454,1004.6350441604012,-1693.2879645658807,713.4855093009043,1345.6689796934186,-1376.989317263345,-41.76959478228166,-916.7760054870545,177.32724348544815,-628.2187312847052,-948.1004393504373,-397.3674557785576,-1624.9048012501808,-1676.4155642377336,-366.54984642243244,772.2196068211123,-1463.9034706232371,311.9440524584874,346.2547235396997,-457.5422584153818,-198.44861716689866,-781.6506826130276,-709.3388797035634,-782.6931691768837,-382.66293773703546,1552.0280847552197,-231.21839630378003,5.156294772383107,-91.11978185682753,-223.8399335239664,-423.5928277969538,88.13966557234102,74.74340293500471,188.23569327258483,-191.71674651681164,37.00887002471814,38.65006794671929,-142.0735353088679,57.42875638116778,520.2304022705704,165.70894769973413,-53.324865344773634,-39.47744182524837,157.4688341313524,-5.884799986627357,-18.412010011838913,-0.7864104053101695,-0.14224285849236318,-4.295240920763867,-2.48026444805113,,,,,-55106.833553416065
Hafiz Ibrahim,Centre-Forward,-7887.211968762638,-7855.617984581504,-9647.0028894212,-13528.698527060045,-6415.614918946301,-5661.1454354946645,-9675.529956813732,-6622.124507987938,-760.9744717445813,-6622.109249730624,7657.228694973573,-6713.725696731737,-6531.047853604302,-4617.361044515526,-2471.022942781072,-1879.921855708604,-9839.014221737476,-5775.300194242777,-5155.001580747956,-5837.033919775445,-4733.614201581234,-1930.4360436018692,-4869.712722112497,-2429.109357960656,-3140.122272644933,-4540.072898894491,-4244.748855964774,-3954.0306958524898,857.846824119534,-3600.420917243701,-3762.36164424351,-1055.1923321700363,-2558.2048385527696,-2967.5072047740027,1345.6689796934186,-2684.898902891405,-2169.2926003744356,-2675.056910270472,-2503.4830990930354,-2208.7502761739997,-1985.047261335768,-1467.058047637424,-578.4808476106085,-1676.4155642377336,-2003.0485726576667,-1755.8538034059297,603.3111191014114,-1242.3035071592396,-1393.0275068120982,-908.0786081952083,-926.0579633796914,-501.85638734947855,-968.608174215548,-115.17106693593789,-757.1504439993307,-1069.841830037057,-989.4865781776084,-836.8666415577882,-649.801431269566,-487.34476718534034,-423.5928277969538,14.481014206343426,-58.7605368985886,-419.8804450764896,-273.9017367217543,-243.6874854149837,-202.59431220423195,-199.755999966078,-85.22226530033352,-123.54055304464524,-96.78458857681682,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-191697.94525848434
Hugo Ekitike,Centre-Forward,22835.810652212887,22901.03091711184,12618.698630587736,8061.016652243285,10661.854641796124,10999.634913525902,-135.24691226003742,19898.635954824782,-16317.543902196063,8512.816439296823,7694.3890688473275,7806.277074321949,7593.871336702005,2451.80626892064,4026.8522030506356,4575.1608344858405,4530.822350823476,7692.321091291691,4023.8100113048295,5561.437085607729,9745.499017304654,1332.920125344148,6806.086459651532,5561.628761662815,591.2364111674561,4238.6893362444725,4513.900698879315,-805.1348095092216,1822.1747217934526,3120.067857404199,5266.628762831632,1400.338724350196,1766.3795313816743,5621.475794734112,1345.6689796934186,1238.8298539927757,1225.3046867051955,4728.231109870234,5443.204702121755,1138.257701238624,1471.442145282001,2811.7043197980415,2560.7910133081073,320.8661148121515,3118.3683044094337,1404.237959377873,-1326.0891646415935,-465.1797273503761,3289.6554210581266,3056.641269867264,711.0630655990924,113.69106223032955,3352.5467343175283,-115.17106693593789,2763.032114866245,1245.6927682502799,-3.737941741631501,-23.31791080399932,1920.134156029031,1785.3844231440096,443.4368161261805,573.0591203984918,386.2525958800557,1017.4849728395044,1369.798067377099,458.0534031842709,400.51663817314613,867.3695961923092,9.878415820667346,305.6400838321652,53.21171786692659,51.11831919257611,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,255860.9562708357
Hwang Hee-chan,Centre-Forward,-7043.172885768805,-6888.427767547121,-13459.6230127104,-7275.125854434254,-3788.311909601312,-4619.846663680879,-947.7435451753249,-6491.480367777038,3726.4974793471924,-4647.988507683566,7703.679162315766,-3423.4787633895226,-3330.3272489043507,1568.1603547411187,-2471.022942781072,-3962.2065944810056,-1347.7471561332768,-2354.951931249897,-1942.4175235294806,-137.79841708385754,-3271.437743516402,-1930.4360436018692,-3118.3428448478926,-1097.3196713567443,-652.5498167700068,-1535.8653307219354,-966.1099851675207,-2258.471372436884,-2103.6940500916503,-1096.2596713600428,-1560.6201310428091,-4171.04388453467,469.004220401341,-2091.080368089501,-1888.3162916023339,-2030.944110077375,-902.2183188869583,-1286.9404064940898,-1929.0237399690745,-1279.0258380038265,780.1442639584474,-1467.058047637424,-1624.9048012501808,-1052.2650395346448,-872.8048480635481,140.20125426435183,-223.57471678844797,-465.1797273503761,-1259.236566015806,-1268.5076880190693,-46.86333670590013,1848.4156928643345,-277.22338885025584,-782.6931691768837,-532.4579402419536,-1015.7826565361854,2043.5861493177053,-722.9698192522577,-482.1969364457444,-157.96372510862292,-206.83541681617024,-224.90960273314874,-459.27235639936856,-198.74730385864436,-356.08672692669694,-87.74506572626045,-202.59431220423195,-55.54983832305272,9.878415820667346,91.04976539375997,-31.16120450767908,-53.324865344773634,-39.47744182524837,75.26083984219048,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-105086.81333674715
Ivan Jaime Pajuelo,Centre-Forward,-7718.404152163871,-7662.179941174626,-1030.4814107876043,-6530.652917216898,-6415.614918946301,-6702.444207308451,7806.252435266802,-6752.7686481988385,-1060.139268484033,-6622.109249730624,7777.999910063274,-6999.834125718016,-6809.371384447775,-5501.006958695046,-2471.022942781072,-3337.5211728492854,-9839.014221737476,-5775.300194242777,-2860.298682734759,-4697.186819237127,-4733.614201581234,-1930.4360436018692,-4285.922763024296,-1097.3196713567443,-1896.3360447074701,-3532.673953878544,-3097.2252511857346,-2742.916893412771,1024.0348518365809,-2575.0100622482373,-2911.2682861995413,-2761.9064439866847,-2990.663275546214,-2441.6511027633014,-3629.6929761462006,-2030.944110077375,-1189.0345602551838,-2582.515810018713,-2024.7669664897348,-1279.0258380038265,-1985.047261335768,-2001.9033435668573,-1624.9048012501808,-1301.9252494158802,-1473.2468267541735,-491.81709829240873,-499.2033287517344,-465.1797273503761,-1259.236566015806,-1088.2931481071387,-1017.0091316562905,-1900.8278636672242,-622.915781532902,-782.6931691768837,-607.3554414944126,1218.6631814998443,-989.4865781776084,582.7758936075732,-482.1969364457444,-421.46855876999683,-423.5928277969538,14.481014206343426,-103.26185017645304,-88.18073324972173,-273.9017367217543,-228.09324344611136,-202.59431220423195,-199.755999966078,-37.67192473983309,-16.245393825442637,-49.910742813147,-53.324865344773634,2.3568621985222924,-48.05115159155238,3.0525433085714115,-18.412010011838913,-0.7864104053101695,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-150864.1697841856
Jann-Fiete Arp,Centre-Forward,-2316.554021003339,-4373.733203257728,-39.200178732409455,3891.968203826089,-3788.311909601312,-4619.846663680879,-1602.9827652682975,-3617.309283137236,-4650.116829357452,-5964.069002381605,7843.0305643423435,-2994.316119910103,-2912.8419526391394,-2850.069216156485,-2471.022942781072,-4378.663542235486,611.7760128523073,-730.2865063282784,1270.1665336889944,-517.7474505966301,-1167.3301575206701,1332.920125344148,-491.2880289509865,234.47001524716754,3078.808867042382,-1967.6077357287695,-2254.1466844092984,-78.46652804539043,-751.1554442318784,-1092.2119969324292,-1560.6201310428091,180.7040936282265,-1260.8295275724365,-338.22669472049773,1221.284930797428,-1376.989317263345,426.5759132746942,-268.98830372474276,273.0704700061083,-349.3013998336532,-602.4514986886604,-397.3674557785576,-1624.9048012501808,-927.4349345940268,-625.5640333085846,1404.237959377873,-1463.9034706232371,2643.315391885078,-188.90903964546888,-457.5422584153818,13.770775478499267,-1285.2804140874161,154.89210200305178,-782.6931691768837,-157.9704339796583,1588.067533755801,-610.3524872406941,-1113.4732100140764,299.95737273208937,-223.8399335239664,-206.83541681617024,-96.00696284265297,-14.259223620724168,243.5189785770461,95.93071920048769,52.60311199359047,279.8944480976705,-170.91476763747295,57.42875638116778,198.3449246129626,100.0855636305964,260.00468826727564,127.85977426983426,116.36483698677144,38.80191648936649,-18.412010011838913,55.04872837171194,9.957000094465437,-4.295240920763867,-2.48026444805113,,,,,-43654.264251413595
Jordan Pefok,Centre-Forward,-2991.7852873984057,-2245.9147257820878,-1487.9958255823092,-3254.9719934605305,-6415.614918946301,-5661.1454354946645,1568.3750599816938,-2310.867881028235,-9436.753577188676,-1357.787270938469,8028.8324337111135,-1277.6655459924261,-1242.9007675782957,-199.13147361792184,-2471.022942781072,-838.7794863224034,-1347.7471561332768,-2226.6888713876638,1270.1665336889944,-2417.4926181604924,-1916.2498067733884,-1930.4360436018692,-3118.3428448478926,1566.2597018510794,4322.595094979845,-1535.8653307219354,-1504.743513941355,-562.9120490212779,71.7445444975601,-1706.1092851205026,-1338.59577677047,-1042.9557338948055,469.004220401341,-513.5120620573981,-3629.6929761462006,-2684.898902891405,-1105.5310975783584,-1286.9404064940898,-301.38888911785244,-1186.0533941868089,88.84638263489344,-2001.9033435668573,-578.4808476106085,-927.4349345940268,-849.2581038011705,1404.237959377873,52.05389517483845,-465.1797273503761,212.4637827434075,-547.6495283713471,438.2095607692951,-1900.8278636672242,-622.915781532902,552.3510353050078,-457.5604389894945,164.50929823284642,-989.4865781776084,525.827482454808,-426.3287715044706,-520.2828713930121,-423.5928277969538,-3.933648635155973,-192.26447673218192,-309.31387446756696,-109.53175631186897,-118.9335496640051,-81.97212212875633,-257.43846462328816,-85.22226530033352,-123.54055304464524,-106.15935772955078,-53.324865344773634,2.3568621985222924,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-64064.629431181864
Julián Álvarez,Centre-Forward,8149.5306081201925,7425.98744456173,1028.3334557885646,4487.546553599974,9348.20313712363,7875.738598084547,-2336.850691772428,6964.86607394567,6718.145446741709,7196.735944598783,8140.313555332376,6876.42468011654,6689.3198614607145,684.5144405615972,-2471.022942781072,2076.4191479589585,6490.3455198090605,1877.7290442037934,4023.8100113048295,-1657.5945511349476,4966.678398263499,4596.276294290164,4470.926623298726,-3760.8990445645677,3078.808867042382,8052.413913804843,7956.471513216431,-2742.916893412771,1973.8187544287757,6638.846159809683,6247.236327534465,3054.88182804279,2198.837968375118,5270.905060060312,972.5168330054466,1892.7846468068058,4176.970563064276,2831.138554709178,4102.799530832513,3741.486128115109,2162.740026605555,2276.8590238686083,467.9431060289635,1943.6574790401833,3283.1955142460765,3932.3113696049145,-1463.9034706232371,311.9440524584874,1951.7460130952054,1344.6031407039236,1378.0382996274857,225.6087803357493,414.16139651503636,-782.6931691768837,1864.2620998367363,858.2686914940331,375.3961491952826,-450.4309944497385,1137.9798468511972,1456.0033810672924,660.194227106964,585.3355622928248,875.7670419365644,962.201687535043,630.133155532615,489.2418871220156,521.1388282486218,348.22741427741806,152.52943750216863,305.6400838321652,296.9557158380096,260.00468826727564,169.69407829360492,75.26083984219048,181.79940921254678,-18.412010011838913,124.84265184298957,40.25472895333884,-4.295240920763867,-2.48026444805113,,,,,188650.202022928
Jáder Durán,Centre-Forward,-122.05240521937257,1042.532012134811,14448.756289766554,18036.95401095586,2779.9456137611587,586.6471953880483,-3123.1377558839963,-1004.4264789192339,6418.980650002256,-5306.028755032586,8158.893742269254,-3423.4787633895226,-3330.3272489043507,1568.1603547411187,-2471.022942781072,-4586.892016112726,-41.39837680955411,-2996.267230561062,-1942.4175235294806,-2037.5435846477199,-2772.157977347924,-1930.4360436018692,-1658.8679471273895,-3760.8990445645677,-1896.3360447074701,-2039.5648032299086,-1902.8639482524497,-562.9120490212779,-321.85410502683,-1720.9507580217528,-1801.1465148378438,180.7040936282265,-1260.8295275724365,-1915.7950007526006,-1888.3162916023339,-1376.989317263345,-1156.3592922512084,-1101.8582059905723,-1067.3347012831334,-1093.0809503697917,-602.4514986886604,-1467.058047637424,-1624.9048012501808,-552.9446197721733,-849.2581038011705,1404.237959377873,-361.38902277009123,-465.1797273503761,-1125.4456252195139,-1178.400418063104,-137.81450498249924,729.2385118101375,-363.6464870209174,-782.6931691768837,-382.66293773703546,128.46984923226526,754.5302401321969,293.9660941899781,-482.1969364457444,-388.53045456232513,9.921994164613343,-46.90119526532124,-14.259223620724168,-364.5971597720283,-273.9017367217543,-181.31051753949438,-202.59431220423195,-199.755999966078,-85.22226530033352,-123.54055304464524,-78.0350502713489,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-17621.088502875355
