Player,Position,TI,Dead,Def 3rd,90s,90s_stats_possession,MP_stats_playing_time,onGA,Starts,onxGA,Tkl+Int,Unnamed: 0,CrsPA,Att,Pass,onxG,Cmp,Carries,onG,Blocks_stats_defense,PKcon,Int_stats_misc,xG+/-90,PrgDist,G/Sh,TotDist,+/-90,PrgP,Off,Sh/90,Fld_stats_misc,Mn/MP,Mid 3rd,G/SoT,Att 3rd_stats_possession,npxG/Sh,1/3_stats_possession,Crs,PrgC,Def 3rd_stats_possession,+/-,PPA,PassLive,Tkl%,xG+/-,1/3,SCA,Att 3rd,SoT/90,xA,A-xAG,GCA90,PrgR,GCA,FK_stats_passing_types,KP,Ast,xAG,Won%,SCA90,Tkld,npxG+xAG,Succ,Sh_stats_defense,Gls,G+A,Sw,TB,npxG,xG,CPA,PassDead,G-xG,CK,FK,In,OG,Out,PKwon,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Valentin Gendrey,Right-Back,5922.676988547873,3996.0796572440636,643.0704223246919,-5081.570821341125,-4956.874448496144,2398.0132176243856,3190.201899837834,-257.0968096382256,2099.9790175686053,503.74548892451526,5441.968232141983,5927.842228459396,-551.3089181211501,2985.3793922023974,378.12593621904807,-1342.1815028755252,-1283.2175013095007,-1596.3852496142952,2171.8439840913156,-2103.897963370144,1199.159914584616,-2967.2934028143045,4687.780356199836,-690.6245627174638,1926.4816269776534,-5961.870501686331,-321.93217749099324,2572.588648917451,1869.97466947629,4303.369653834877,11693.474883272565,-492.129701043611,-337.7647389983867,1197.3775268429272,477.9772384280563,61.40586292434901,1319.3774402212835,434.95517530624386,-513.6075008835163,-1869.1947865385735,800.4803752639641,838.8128533294597,2866.867567741076,-603.253428352454,-179.31164973122242,802.3328904821976,-216.5231879568022,65.93850035444794,3545.583534579479,-1843.2660600438749,-540.1490893742325,751.1612623905062,174.14635528543863,-587.1881078648349,487.6897672870411,-103.71927125245216,1230.2407129662229,1146.0767904578859,87.79822851364882,-200.80870917349597,1037.91736278806,-384.853307583531,58.466059985223474,94.71125074072778,15.086135134798983,-81.34000804624819,-234.57458662196805,426.0509338669544,361.210003617427,95.55740913761367,129.78175819844654,-58.42264306703938,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,46896.30779753547
Valentin Rosier,Right-Back,7707.947335912794,5963.682975704288,15496.501665415008,7627.754423275745,7440.577398104673,5854.77189359614,7313.477889177111,5520.019736350148,8817.467427372636,11870.964369803458,5461.103106311756,-2773.159620806654,2664.854377046864,5628.2876837929325,831.5749042534213,2094.1302565047977,2182.2586154441688,-239.7241476061514,6506.454234472102,-2103.897963370144,10522.893551346062,-3957.6096195785967,1936.7733936944692,1136.3739342220874,1002.5396411616101,-2661.389503212845,-497.6151657789351,1135.8505438202778,-1391.9828634502776,1155.3665750050745,1863.3699575840703,1587.4449206229756,740.0191656336983,294.25225371079233,-439.54690770017305,1344.2127180783264,-655.5527406742113,544.2662785739973,3249.9712349035926,-2670.0386722022513,-512.7003139727473,-393.5968004084388,-28.777613013739774,-2790.895114637168,209.3240960692145,-153.9577933374576,817.3750345369284,-342.9658362591758,-464.4320733445522,1494.9173220608925,210.9984097144042,491.7185840603314,1005.695201773408,-226.33569923490094,-278.17864423875426,515.3551290356219,-169.78091518989115,372.9264542759631,-692.1767317703934,566.2805598692585,-92.33723574088917,681.374243375279,771.2544083157137,94.71125074072778,207.1829225179062,-81.34000804624819,-234.57458662196805,-6.1313485866794455,-11.564587693637819,145.97582114116122,78.88172572225908,69.27831509304251,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,119196.05865197035
Vanderson,Right-Back,5292.581571830841,4979.881316474176,7498.500226827915,4261.045749205051,4156.484193707107,3262.2028866173237,3190.201899837834,4075.740599853055,623.0844026471511,9841.10385536079,5499.3728546513,3752.5917661428834,4977.205359339195,12235.558412769271,10189.112699144567,4137.694446742338,4927.853220021955,5526.08553592846,8673.759359662496,-2103.897963370144,7279.855764646429,7264.9389447048725,3378.3716579718157,-325.2248633295538,3383.409805062701,2013.8303372552707,2401.1541409721053,4009.326754014624,2138.6064663055367,2099.767498654015,1190.0750996602007,6162.509088289466,-594.3799543869783,2864.6857233945607,783.8186204707991,1893.9870845728876,924.3914040421845,2402.5550341258054,765.5172982075272,1494.3495332488728,1926.0638231811452,1701.4996109459885,1520.1902681085976,3940.3100739311813,500.8009054195422,1200.7873420737205,1334.3241457837935,720.1854389362461,1499.6572040059934,-569.9383782100974,798.8529742185546,1685.1549043791358,1421.4696250173927,639.7100814769407,487.6897672870411,515.3551290356219,795.751242159153,-39.42039168772899,300.51867222747876,336.1537791564321,792.2098413687231,744.0935110787384,177.2641180403052,94.71125074072778,207.1829225179062,865.9735002972524,373.6210610449446,400.6284466637994,339.2820864814818,347.6494691553514,-124.71840418249073,-222.60958927285895,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,181076.02148190676
Vladimír Coufal,Right-Back,-3633.770164993771,-4053.206645547763,-4498.501931052726,-4913.235387637591,-4792.669788276266,-3651.314465326185,-2765.641195874454,-4589.934219129505,-2902.4059684556732,-4976.87790007069,5614.182099669934,1577.3413038263711,-4049.179947172494,-6925.526701262109,-2548.6810392755383,-3750.2030009261302,-4263.192133107342,-4648.872729132619,-2162.7662662894704,-2103.897963370144,-3260.01704212738,-404.08235049711914,-2398.3554368743257,-2517.6230596570153,-2806.376208841233,-3903.6472265276175,-2342.286542802324,-300.8875612768952,-931.4712117429974,-733.4352722928073,-2311.058161543921,-2571.704322710197,-2647.301677495712,-2015.6643102617834,-1051.2296717856593,-2504.2078473836054,-1287.5303985607698,-1641.9557867810709,-1005.5785774569946,-1228.5196780076312,-137.5058313336869,-1502.7654887725475,-2144.159122307677,-14.272974352723454,-810.8447366569325,-1110.2484771571128,-1250.4214104505327,-424.7467035819006,-464.4320733445522,-707.59542489483,-442.1733286235408,-909.2718789226128,-657.4024912025308,-515.0176261388482,-565.3792985609275,-722.7936715405262,-427.2561571496363,531.5213950312293,-240.14578887850527,-584.3533436948732,-387.1862614440933,-447.5725752869904,652.456350260632,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-175.61459660771231,-157.75070193327105,-156.53465088012405,78.88172572225908,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,312.018991065192,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-116640.03137839059
Woyo Coulibaly,Right-Back,-3108.6906510629115,-2890.531957366721,-4498.501931052726,-1714.8621472704317,-1672.781244098577,-4515.504134319124,899.4930168715697,-1701.375946135319,2052.337255796945,-4773.891848626423,5815.098278452544,-6036.035314281422,-1666.4020314093302,3646.1064651000315,-817.3304340533883,-925.6588653748802,-680.5260027436449,-1257.2199741122595,1304.9219340151583,-2103.897963370144,-2449.257595452472,-3112.447619865416,-612.2892480384734,-2517.6230596570153,-1063.3029297670741,-1896.978676950912,-1200.3471189307024,-3174.3637714712413,-2773.517818572118,-103.83465652684669,1459.3930428297483,-3403.5341713768325,-81.1495236097951,-1946.1931354054652,-1051.2296717856593,-488.36850357021257,-2393.4912998622467,1090.8217949127643,-698.0966545985706,-908.1821237421601,-1638.2837618899282,-516.8377657822286,-1508.3887233395535,-1057.6097785808176,-33.57324505605858,-632.1031352472852,-733.4722992036675,-1406.1171114545975,-573.5481443084713,256.00390189829864,406.9499312157876,-857.3833432565779,174.14635528543863,-9.82425405694055,-373.9121956794787,-103.71927125245216,-234.1497256798274,16.087837576614138,-249.00914069991484,-124.09978226922053,-321.66425573227025,-71.25696906623392,-297.9281141800216,-290.17915120563407,-177.01065224830828,-81.34000804624819,170.88917848930703,-209.51124621191892,-186.9879247811977,246.81264514825634,-124.71840418249073,-28.01765302892464,-29.802469939880375,-33.013399927648365,-28.974709893417554,312.018991065192,-17.078683850464568,197.90278238238005,-5.023319509114325,-2.5146595190717593,,,,,-62145.48791250036
Yan Couto,Right-Back,-1953.51572041502,-2532.7858994648623,71.7846052827566,-4155.725935971685,-4053.748817286814,-1058.7454583473693,-2765.641195874454,-5312.073787378053,-4141.091774518827,-2541.0452827394874,5853.368026792089,3752.5917661428834,-598.2602071017051,-318.2559722857711,-2960.907373852241,-365.9565712333881,240.25267562085654,-918.0546986102233,-1729.305241251392,-2103.897963370144,-2043.8778721150177,707.819960765481,-1413.1771726369993,-2517.6230596570153,-442.18047330163233,1237.008250779166,644.3242580926869,-1737.6256663740683,-470.9595600357169,-1677.836195941748,-2849.6940478830165,-3403.5341713768325,-2647.301677495712,-70.47141428487751,-1357.0710538284025,2077.2452067377417,1161.3830257496438,1855.999517787038,-661.1988238555597,533.3368704524597,2113.661064500675,345.84899183430025,-28.777613013739774,254.97523319001056,306.48303251932373,-74.266903019153,300.42592329006305,393.061969645347,844.9607782224783,-1120.5665649490281,210.9984097144042,543.6071197263664,-241.6280679585461,-587.1881078648349,9.022010083419014,-722.7936715405262,-234.1497256798274,-1470.7397320040066,894.36324426192,489.57163296498294,-288.90325287635864,116.90083404414429,-416.72617223510326,-290.17915120563407,-369.1074396314155,108.1226936224519,-234.57458662196805,-175.61459660771231,-157.75070193327105,45.13899713406614,-124.71840418249073,-52.341645059416436,-14.822807417466818,-33.013399927648365,-28.974709893417554,-20.91747426135365,9.659255620344716,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-40384.726842148644
Youssouf Sabaly,Right-Back,6657.788308051076,5695.373432277894,643.0704223246919,1483.511093096728,1447.1073000791127,-194.5557893544307,441.3512402783168,1909.3218951074148,-139.18378569940612,503.74548892451526,6082.986516829357,-597.9091584901412,1608.4503749843775,1663.92524640713,1491.1370395761458,2172.2282510361683,1361.9285201739767,-239.7241476061514,4.538858900922438,-2103.897963370144,-422.35897876520085,1508.601188787052,531.3442614957657,-2517.6230596570153,376.05754700854703,-361.58156239262075,-936.8226364987896,-3174.3637714712413,-2773.517818572118,-418.6349644098269,1190.0750996602007,1171.5299962896581,-81.1495236097951,-522.0340508509449,-1357.0710538284025,-1771.1753587241897,-655.5527406742113,-439.53365083578336,667.1230828928317,-267.507015211218,-1263.089279250868,-640.0787311560185,1901.6525074894712,658.8475445041115,-373.6295226314409,-711.7940255655898,-216.5231879568022,-1406.1171114545975,-573.5481443084714,393.66094858303126,15.046888213020729,-130.9438439320882,174.14635528543863,278.85767284700665,-182.44509279802986,-103.71927125245216,-298.5185361697637,-265.41818226398345,-638.9966208419362,-47.39085536494509,-354.4252585881817,-71.25696906623392,-297.9281141800216,-290.17915120563407,-177.01065224830828,-81.34000804624819,170.88917848930703,-209.51124621191892,-186.9879247811977,-5.279414869481413,-73.81837170630328,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,14440.04127994223
Yukinari Sugawara,Right-Back,-1113.388498125645,-207.4365231027792,-1642.0728458430494,1820.181960503796,1775.5166205188682,7583.151231582016,10062.328548736628,465.0427586103212,8007.557477254419,-1120.1429226296195,6102.121390999128,3752.5917661428834,1408.907396817019,-978.9830451834048,-1147.1115017147506,1313.1503111910877,1730.2399915197773,-2613.881076120403,437.99988393900105,14297.918812290982,-1638.4981487775635,-6938.426056953351,-121.42245554260265,405.57453544626685,652.9721608689789,-7087.996088687109,1171.3732229565126,-1737.6256663740683,1447.8389887446172,-1048.2355801757874,-1907.081246789599,1587.4449206229756,-594.3799543869783,1701.043544551233,-1357.0710538284025,-488.36850357021257,2425.3383415227604,653.5773818417507,445.7360984347664,-4752.232774927813,1550.8693405420847,1085.2947840770394,167.73323757640776,-3295.735503779794,-82.1527132811132,961.7146711188068,-1250.4214104505327,1129.08977554987,1172.3089911142356,-1533.5377050032262,-834.0763716263077,517.6628518933489,-657.4024912025308,206.68719112101985,487.6897672870411,-103.71927125245216,602.6448106893442,-550.8890756234624,477.78570865566996,29.318071539330344,235.2727928182265,-8.537701362774525,296.06217609538686,94.71125074072778,15.086135134798983,392.31674612550205,-31.842704066330512,-73.92464779509261,-70.03903338949112,145.97582114116122,129.78175819844654,117.9262991540261,90.03483023942808,93.0977877959684,68.97519434804711,-20.91747426135365,49.76616482655864,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,34340.53907669589
Zeki Çelik,Right-Back,1512.0090715286526,1044.6746795537272,-2213.358662884985,3503.536297539143,3417.563222717652,4126.392555610263,-16.790536314936116,4075.740599853055,241.95030847387255,1518.6757461458494,6178.660887678218,1577.3413038263711,2758.756955007974,2985.3793922023974,-75.32303181532374,2718.914212755765,1830.6885746140865,-1257.2199741122595,2171.8439840913156,6097.010424460419,-1233.1184254401091,-121.63270809801148,1439.0172427074283,-2517.6230596570153,1782.0691670611916,-692.6986374468792,1171.3732229565126,-300.8875612768952,-470.9595600357169,-1363.0358880587678,247.46229856678332,4498.849390956197,-2647.301677495712,763.1826839909393,-1051.2296717856593,-305.11038140535874,-339.5639117309322,-767.4669606390436,617.9259752354837,-587.844569476689,50.091409985843285,99.36706108672058,-433.35877599345457,-132.06906515266957,840.8571829949245,-153.9577933374576,1851.2732570306587,-997.2127748409738,-573.5481443084714,1081.9461820066947,-899.3935454601021,310.108709229209,-657.4024912025308,62.34622766904625,296.2226644055923,515.3551290356219,23.325516279917714,309.48847797385656,-435.1395289495158,-661.0622705991485,-59.57623288497764,-133.97623676969334,58.466059985223474,-290.17915120563407,15.086135134798983,108.1226936224519,-234.57458662196805,-73.92464779509261,-70.03903338949112,-156.53465088012405,-73.81837170630328,-125.3136211508918,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,39616.7379833011
Álvaro Tejero,Right-Back,-5524.056415144865,60.873020323614995,-6783.645199220467,-1041.5204124562922,-1015.9626032190627,3262.2028866173237,441.3512402783168,-979.2363778867723,1004.2184968204299,-4367.91974573789,6283.902695611967,4840.21699730114,-2182.8662101954346,-2300.4371909786723,-3991.4732102939965,-2539.6840856898802,-2304.444762768311,-1935.5505251163313,-3029.688316365628,-2103.897963370144,-1233.1184254401091,-5425.842954117504,-1273.6676631908044,-325.2248633295538,-1502.7932201520175,-2059.5743499403284,-1376.0301072186442,-300.8875612768952,4901.676376549218,2099.767498654015,-2176.399189959147,-1739.874474043563,-81.1495236097951,554.769159421985,-1357.0710538284025,-671.6266257350665,4953.248973068994,-220.9114443002766,-1595.9438693451687,-1068.3509008748956,800.4803752639641,99.36706108672058,-3727.805388828274,-1999.9785049803866,-1053.7420777822056,1439.8600130286343,-1250.4214104505327,1129.08977554987,1936.1214878616706,1907.8884621150905,2823.685363066184,206.3316378971391,2253.018471505362,1072.7329718328613,1636.492384575734,1753.5039296117698,924.4888631390256,-86.99887391430897,1461.6177608321323,29.318071539330344,431.8388099536959,-384.853307583531,-416.72617223510326,94.71125074072778,591.3764972841207,13.39134278810186,-31.842704066330512,-40.02799819088605,-40.80181054156449,-106.11623887657652,842.382212865071,93.60230712353433,584.3636934790754,723.6537264140521,264.8750028309764,-20.91747426135365,303.77658979924684,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-19866.210180040667
Óscar Mingueza,Right-Back,11698.551641787328,13655.223220594255,-1070.787028801114,7627.754423275745,7440.577398104673,5854.77189359614,6397.1943359906045,6964.298872847242,2242.9043028835836,300.7594374802484,6322.172443951512,3752.5917661428834,10834.378659663425,4306.833537997665,6520.298321411914,9135.96609675008,9916.799513705982,5865.2508114304965,2605.3050091293944,-2103.897963370144,793.7801912471618,3029.9007423623475,9969.765394398823,2232.5730323858184,7653.850011499597,717.2218835802313,8901.424707625954,8319.541069306144,3289.885595573737,2099.767498654015,1863.3699575840703,-76.21477671029366,1766.4800271880647,5435.11919307833,-1357.0710538284025,4276.342672715988,4479.265729654076,2730.488343929065,2302.9269124996467,533.3368704524597,6615.9948561694,3919.836987674206,-2190.3969695053584,1887.2924914178354,4387.158363423911,3033.6778193947266,817.3750345369284,1047.308908227145,4009.326836176135,1632.5743687456254,2758.3681892323893,1970.541850542328,4747.66501096927,2299.631161174637,1062.0910759313876,2991.6527301879178,2340.602693917624,119.17454906753723,850.046485154872,1256.6609020077374,1250.8638813514854,681.374243375279,-60.33199806985822,864.4920546334514,1359.7636468165497,676.5107986285522,1387.2804738231325,61.66195062173369,46.90985800221546,246.81264514825634,78.88172572225908,507.1101716418947,149.95348032908228,849.7649141376688,68.97519434804711,-20.91747426135365,63.135134561963284,197.90278238238005,-5.023319509114325,-2.5146595190717593,,,,,241187.88954637956
Óscar de Marcos,Right-Back,6762.804210837248,5695.373432277894,-2213.358662884985,220.99534032021788,215.57234843002507,2398.0132176243856,-5514.491855433971,-257.0968096382256,-5046.285248180364,-511.184768296819,6341.307318121284,9190.717921934163,1467.5965080427127,1663.92524640713,3098.8197444252846,1287.1176463472975,-898.1645994479817,4169.424433920316,-428.9221661371562,-2103.897963370144,-16.97925542774661,7378.243521555813,1840.3223748180876,-2517.6230596570153,1399.7483453442082,6655.781128828064,2576.8371292600473,-300.8875612768952,-1468.734805401491,-2307.436811707709,-964.4684456961817,339.7001476230236,-2647.301677495712,242.14887256855377,1701.3427665990291,-305.11038140535874,845.3941968063647,-548.8447541035368,-95.43208579605971,3896.881190239906,1550.8693405420847,1824.7405763197785,98.37646677988504,3048.425386445875,2055.34388862129,1041.4055614371114,300.42592329006305,-261.1849689364509,299.3804234028823,3009.1448355929524,2431.782320063417,232.27590573015658,2253.018471505362,206.68719112101985,487.6897672870411,1753.5039296117698,409.53837921953533,-646.0460400766224,823.4564296906434,106.02699844360578,235.2727928182265,-447.5725752869904,-416.72617223510326,-290.17915120563407,399.27970990101346,-81.34000804624819,170.88917848930703,27.765301017527122,17.67263515428882,-106.11623887657652,27.98169324607163,-198.28559724236717,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,61443.25770404865
Abel,Right-Back,7287.883724768108,5427.0638888514995,1785.6420564085624,3166.865430132075,3089.1539022778966,6718.961562589078,3190.201899837834,465.0427586103212,2909.8889676868216,3142.5641576999847,6389.1445035457145,2664.9665349846277,857.2297512954983,5628.2876837929325,-1023.4436013417396,-66.5809255297994,89.57980097939267,-578.8894231081874,2605.3050091293944,-2103.897963370144,388.4004679097076,-2680.2468612300845,1271.950299296553,4790.370928101191,34.23176559803543,-1812.9404639451454,292.9582815168033,1135.8505438202778,-394.20761808450345,3044.168422302956,-964.4684456961817,3251.104617956245,2485.0026302761216,554.769159421985,-1357.0710538284025,2993.5358175620113,2504.3355487585804,1418.7551047160243,445.7360984347664,-1388.6884551403668,-512.7003139727473,-270.355835034649,329.56570276829353,-1444.654076923498,-33.57324505605858,-313.3395739740668,1851.2732570306587,474.8428369680719,-246.1999314167137,-982.9095182642955,-507.49050245733525,232.27590573015658,-241.6280679585461,-370.6766626868745,-86.7115413573054,-722.7936715405262,-298.5185361697637,222.26126055846032,-497.1829916993829,29.318071539330344,-256.14225002044697,242.33936945106308,-297.9281141800216,479.6016526870897,15.086135134798983,-176.07135888059824,373.6210610449446,-107.82129739929918,-99.27625623741777,-5.279414869481413,-73.81837170630328,385.4902114894358,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,64587.029658833446
Adam Marušić,Right-Back,4557.470252327638,4353.825715145922,-1070.787028801114,5271.058351426258,5141.7121550263755,7583.151231582016,5022.769006210847,3353.6010316045085,1623.5613998520075,-714.1708197410859,6417.846814800374,489.71607266811503,2946.5621109301937,-2961.164263876306,4211.83084778238,3278.616506897257,1094.0656319224852,3830.2591584182805,-1295.8442162133133,-2103.897963370144,-16.97925542774661,2118.1095118039407,1371.8459974185198,5155.7706274891,1998.8367357605403,187.12940737649052,556.4827639487161,-3174.3637714712413,2522.3661760616037,-103.83465652684669,-156.51461618753837,-76.21477671029366,1458.541768721755,485.29798456566704,477.9772384280563,-121.85225924050486,213.41653891980633,-986.0891671745504,962.3057288369187,52.83053905425307,-700.2975552922775,-516.8377657822286,-548.9533939876588,1146.8599206753167,306.48303251932373,-313.3395739740668,-733.4722992036675,2601.1453873589153,-1010.0124281641482,-432.2813315253648,-899.3935454601021,361.997244895244,-657.4024912025308,639.7100814769407,-278.17864423875426,-722.7936715405262,-555.9937781295088,337.24259260602827,-647.8599726633457,-277.5176360777714,71.46777853866867,-8.537701362774525,177.2641180403052,1249.3824565798134,399.27970990101346,-81.34000804624819,-234.57458662196805,366.73179705959285,310.04486363355517,-206.9530628836716,-22.918339230115826,531.4341636723866,-44.78213246229393,-33.013399927648365,-28.974709893417554,312.018991065192,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,63776.475556386285
Andrei Ratiu,Right-Back,15794.171850448034,12492.548532413213,11497.500946121463,11078.630814198204,10806.772932612179,7583.151231582016,4564.627229617593,9130.717577592883,6387.737577017986,7608.257289473855,6580.493245243439,1577.3413038263711,8158.155187771793,11574.831339871638,5984.404086462201,7574.006206122661,8426.812197807061,3491.093882916244,6939.9152595101805,-2103.897963370144,3631.438254609341,495.0615980224988,4895.7528656520335,405.57453544626685,4835.276103109438,235.89397461614453,5387.764941867117,8319.541069306144,2675.87005996403,1470.1668828880547,2805.9827586774873,2003.3598449562928,329.4348210119514,5643.532717647284,-745.3882897429163,9774.086337661603,2030.3523053436616,7540.176887710215,2868.693650559147,52.83053905425307,237.68865130537347,3796.596022300416,514.5170915590205,187.66318130432703,1909.605483946126,3511.8231613045546,1851.2732570306587,720.1854389362461,1608.773274969912,-2497.1370317963547,-50.27028562077383,1762.9877078781883,1005.695201773408,-515.0176261388482,1253.5581788128366,1134.429529323696,2340.602693917624,-515.2052139535276,663.9160969052709,2484.0037324761443,1480.1909013428658,3064.7064161067365,-179.13005612493993,479.6016526870897,591.3764972841207,-176.07135888059824,373.6210610449446,298.93849785117976,251.570417937702,1003.0888252014695,27.98169324607163,93.6023071235343,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,248355.74720590346
Arnau Martinez,Right-Back,7392.899627554279,8199.595837590905,2928.2136904924328,7291.083555868674,7112.1680776649155,4990.582224603201,5939.0525593973525,6242.159304598696,4529.708867923254,2939.5781062557176,6628.330430667868,-2773.159620806654,8803.735411254424,-2961.164263876306,2686.5934098485823,9018.819104953023,8058.5007264612605,2473.5980564101365,-1729.305241251392,6097.010424460419,3631.438254609341,-557.8612889438746,4100.031959921886,1867.1733329979077,6360.390782886999,-823.9904913203105,7320.277813034477,4009.326754014624,1064.07927898855,6192.171501132759,2132.6879007536177,-492.129701043611,1458.541768721755,2777.8467548241633,-439.54690770017305,1344.2127180783264,1003.3886112780042,544.2662785739973,2954.788588959506,-908.1821237421601,-137.5058313336869,2071.222507067358,-988.2129423656345,-502.2853505239289,3852.7842129483106,1599.2417936652434,817.3750345369284,393.061969645347,81.14828147504369,393.66094858303126,-50.27028562077383,465.77431622731393,589.9207785294234,1722.2673073667427,296.2226644055923,515.3551290356219,345.16956872959906,206.40176648293348,185.29509854915403,106.02699844360578,333.5558013859611,367.7779048579819,58.466059985223474,479.6016526870897,399.27970990101346,108.1226936224519,576.3529436005822,163.35189943435338,134.62152654599538,45.13899713406614,-22.918339230115826,190.89827524550148,-29.802469939880375,-33.013399927648365,-28.974709893417554,-20.91747426135365,-3.7097141150599273,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,152070.07301862177
Dani Carvajal,Right-Back,-5839.104123503381,-5931.3734495325225,-5641.073565136596,-6091.583423562333,-5942.102409815414,-9700.642148276756,-8263.342514993488,-5312.073787378053,-7094.881004361735,-4570.905797182157,6867.516357790023,-6036.035314281422,-3192.318923277366,-4282.618409671573,-3167.020541140592,-2422.5370938928236,-2789.9462477241395,-2613.881076120403,-3463.149341403707,-2103.897963370144,-1638.4981487775635,5554.112986421526,-3386.9783803572377,9540.567020144023,-1889.8781642579977,5544.1644751529875,-2430.128036946295,-1737.6256663740683,-1315.2309214990642,-1992.6365038247284,1324.7340712449745,-2987.6192470435144,7617.306938047955,-799.9187502762172,10876.584227881323,-2320.9497252187516,-1682.5164347398688,-1423.333580245564,-1768.1337461458859,1654.5183103816082,-1450.6865205703982,-1379.5245233987575,1901.6525074894712,1197.3439595895795,-1199.4804824573694,-1189.9393674754174,-733.4722992036675,-179.40410161372634,-1119.1284991280672,-156.96723815589942,733.53580038476,-208.77664743114067,-241.6280679585461,-515.0176261388482,-661.112850001652,-722.7936715405262,-684.7313991093813,345.1723396437914,-80.605456093133,-507.64441679059775,-157.85924145271235,-447.5725752869904,-179.13005612493993,94.71125074072778,-177.01065224830828,-270.80270971494826,-234.57458662196805,197.24854903856,163.85874939392204,-206.9530628836716,-22.918339230115826,-76.66563708990822,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-79185.39770545678
Enrico Del Prato,Right-Back,1196.961363170137,4174.9526861949935,1214.3562393666273,9816.115061421693,9575.237980963091,6718.961562589078,9604.186772143375,7686.438441095788,9675.019139262511,-105.2126654082853,7049.2976624028615,-3860.7848519649096,6538.3357179426475,9592.650121178734,4129.3855808670405,6519.683279949152,7054.0148955181685,4169.424433920316,16476.05781034791,-2103.897963370144,1604.5396379220701,-2081.6832380822325,6110.002299720766,12098.364915859394,5780.954397325278,-1139.0424269846803,1347.0562112444543,1135.8505438202778,-1698.9906312551311,525.7659592391138,2671.3237870927132,-1739.874474043563,5564.385214939221,-747.8153691339786,3230.5496768127446,-1587.9172365593358,-1603.5192275040488,-1969.889096584331,5279.3519257691905,-1388.6884551403668,-1263.089279250868,222.60802646051044,2040.3660490825166,-1730.7302974376526,597.9598418696514,-153.9577933374576,-1250.4214104505327,147.71936767717276,-573.5481443084713,-1533.5377050032262,-964.7107192938967,-857.3833432565779,-657.4024912025308,2083.119715996677,9.022010083419014,-722.7936715405262,-41.043294210018615,-71.1393798387824,-789.6736018058988,-737.771197503424,366.3168042418727,-447.5725752869904,2790.8213952521023,1249.3824565798134,399.27970990101346,13.39134278810186,-234.57458662196805,400.6284466637994,339.2820864814818,-55.69782687302896,-73.81837170630328,507.1101716418947,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,145357.95863709025
