Player,Position,CPA,PrgC,Tkld,PrgR,Succ,1/3_stats_possession,SCA90,Att 3rd_stats_possession,xA,xAG,SCA,PassLive,PPA,SoT/90,GCA90,GCA,Ast,Unnamed: 0,Starts,90s,90s_stats_possession,onxG,KP,npxG+xAG,Sh/90,Fld_stats_misc,MP_stats_playing_time,A-xAG,Won%,onG,G+A,Att 3rd,Mn/MP,xG+/-90,+/-90,onGA,Tkl%,CrsPA,G-xG,onxGA,PKwon,Crs,Carries,npxG,Gls,Pass,PrgP,TB,Att,xG,Off,Cmp,Tkl+Int,Mid 3rd,Blocks_stats_defense,Def 3rd,TotDist,+/-,Int_stats_misc,xG+/-,PrgDist,1/3,Def 3rd_stats_possession,Dead,CK,FK_stats_passing_types,In,G/SoT,npxG/Sh,PassDead,Sh_stats_defense,Sw,Out,G/Sh,FK,PKcon,TI,PK,Str,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Sheraldo Becker,Left Winger,-2894.452794908905,279.9943453290994,-7878.859204938567,73.17663440002548,-6227.214056557258,-3861.677505499301,-7714.999743871138,-2140.2267657593857,-1613.6902138979608,-899.2022523283738,-4198.228142398699,-3528.256337010118,-247.72031378267076,5832.929951391397,-5514.75158982031,-4362.831072001461,-2710.7775325216126,3852.2848250477923,-862.0107177926244,-883.0181059514533,-856.0573164442965,-2245.2752633973782,-2857.8805739250583,-965.3910601006359,-160.21243659372493,-1197.116280408871,-296.29145487206,-2647.601167487861,-756.1055660584202,-2456.277024225989,-1372.5417696716577,-3455.2823251567565,-729.1735473454877,-721.0665702942244,-687.5042095025184,-1539.4940920843414,-5390.302984237966,-23.844677160841304,-7.769725482884789,-710.5295786305178,-893.4341596262414,1093.5774303856979,-1003.0319288674257,-528.8556824803866,-497.03620927483297,-1456.75982696414,-806.4661970894856,-1062.0061382855013,-604.2924228587266,-433.35557198217447,-1057.7592425880823,-649.348780339067,-1370.6518444632052,-915.8518226241797,-922.4016020787047,-1082.3418914777053,-381.0265318594322,-302.011399473574,-640.2877828011182,-248.09936612797736,-319.1841965405749,-440.65384713970064,-310.19253178798164,-265.63318422094017,-182.73911812306764,-215.47098809835344,-181.09635132329547,-194.4677702298782,-46.10709726120126,-120.92020317776921,-137.03691382143816,-79.14348968800009,-69.20485513007685,-7.45462677507749,-37.911263693057414,-23.042099647479688,-26.421706419158006,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-91015.71603459117
Simon Adingra,Left Winger,-2894.452794908905,-4085.742728443065,-1678.6916251486105,-777.744583313538,-2126.8016847528484,-3861.677505499301,136.00635453338248,-2693.6574398138646,-983.6667524965117,-2542.9312385654607,-2770.292653079631,-2543.783474700558,-3200.1420127434876,-1894.0763694522007,1827.9341467485767,-1199.0562217752356,-2710.7775325216126,3875.599100642925,-3089.50743987622,-2358.4202971726963,-2286.4117247856484,-2116.4443777789793,-2351.8156087424527,-1876.226478698015,490.8297510754111,-4313.888159991912,709.7213919028397,-942.4173021889726,6516.314429111828,-1560.8551876791864,-1372.5417696716577,-1685.2078708659271,-2669.5016988480597,-431.4983493833976,-1206.447121595274,-288.01225776188113,-1020.5740981111851,-1018.50835301307,601.8159476987047,-863.3734492599405,-893.4341596262414,-774.7038090018856,-924.9375060780463,-817.9797206765197,-497.03620927483297,-805.6773736883305,-1289.5638145925493,-675.3405617526256,-811.4819221398786,-625.334618049384,-521.5340709982905,-654.239665704807,-136.2196829658429,-339.4967963175839,-564.5522648683658,134.5485519658754,-504.48467002608567,-364.6444453871277,114.6140984018152,-168.18208547781808,-407.0649233301187,-496.8174976699462,-205.87902623631805,-277.1208752447131,-203.1210212903464,-215.47098809835344,-181.09635132329547,257.78285821169897,-46.10709726120126,-120.92020317776921,-137.03691382143816,-130.7280856453573,-69.20485513007685,25.27847124481159,-37.911263693057414,-23.042099647479688,-20.008457645763045,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-66687.42070162774
Sofiane Diop,Left Winger,-6825.523567529371,-5276.398294017291,-2772.838845111544,-4275.976256135966,-3990.6254901184893,-3543.861882160576,2175.2287177553353,-1463.8114974705786,906.4036317078316,-1447.1119144074032,-628.3894191010282,-82.60131892665855,121.3323985874313,3737.470610145676,5216.866025164987,1964.7186284509894,1591.1085516974676,3906.6848014364355,-2532.633259355321,-1001.0502812491534,-970.4856691116053,911.0814342534054,431.54169976188007,2404.6999887096663,-392.72750361841634,1.6421348153756337,1212.7278152902895,3604.7396719413964,-1027.6897152556496,901.5548628245199,2468.821138418987,84.86658342490274,-1764.0152281468597,2351.133754560735,1217.6406787217054,212.58047596710307,-23.278616592760343,-2013.1720288652987,144.62669281251257,-601.3553853237871,-893.4341596262414,-471.739283695791,-89.32718223168725,2290.103689931912,1753.1122110081312,1364.5974705643685,642.8266554197057,4737.977509707635,355.0850412039996,1438.4401271731194,14.691100591501204,333.7191781746693,1029.6329140038881,-723.733480521981,866.8450839729899,1525.2804873299674,242.33942763581447,199.05296783485562,1246.966920206215,377.9193322982704,367.58740911104536,514.1282118744739,91.01325879533981,90.48523751601932,224.89894522250728,325.588839509797,76.31737753958069,529.1332352766453,1171.9985008585354,32.93033855603737,131.51864883533995,127.19489414142875,99.54518827687464,319.87635342381327,129.81735749440867,-23.042099647479688,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,15328.090271839192
Stephan El Shaarawy,Left Winger,-3287.5598721709516,-1505.9890030322404,-4231.701805062123,-2857.77422661336,-1381.2721626065918,2494.6349612751965,1512.4814497082011,-510.68089215453216,-1298.6784831972352,-3638.7505627235178,-271.40554677126113,901.8715433829013,121.3323985874313,2689.7409395228146,5969.96199814641,3019.3102451930645,1591.1085516974676,4015.4847542137204,-305.1365372717256,-469.9054924095057,-455.55808210871845,1200.9509268948034,-1845.7506435598466,-1511.8923112590633,1281.380978959361,-1916.371329543419,1715.7342386777393,5878.318159006582,-1118.2177649880596,1125.4103219612207,548.1396843736649,1854.9410377157326,-1505.3048079465166,3315.910691111254,3334.210888989663,-2040.0868258133257,580.3475959052337,-1018.50835301307,906.6087842894993,-1256.400545164171,2451.216796923278,-774.7038090018856,-73.70829767381137,-239.73164428425352,65.5008957959081,-1673.7873113894102,115.81107268909076,484.6561678460018,170.41613967079874,-241.37652591496487,1087.1414437710846,235.90147085986965,69.51901061705081,-147.37845421538532,-1041.684714482151,-560.8174157161708,57.9116289685817,825.3834269703926,366.24805880279297,630.9907210237748,82.2462838561068,-103.6719439582273,66.94091136034052,216.84983877752106,-182.73911812306764,-176.8238575549141,-181.09635132329547,22.612531422078877,-46.10709726120126,-120.92020317776921,-137.03691382143816,-130.7280856453573,-27.01734427833898,25.27847124481159,17.998276702764628,-23.042099647479688,111.46314220883364,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,12830.303399559845
Stephy Mavididi,Left Winger,250.40382318746794,5439.501796150748,7074.486134554858,1302.2850599862838,3464.6697313440745,2176.8193379364716,-2362.0410404135114,2071.995586766368,3111.4857466128988,196.6170718296836,264.0702617233894,1640.2261901150712,2335.6486728080436,-4775.332963665067,1263.1121670125092,1964.7186284509894,-2710.7775325216126,4023.256179412098,808.611823770072,1890.738013544483,1833.0089712374443,-763.7200787857861,-74.52326542072589,-965.3910601006359,-3043.399267699897,-1197.116280408871,3224.7535088400887,-3784.390411020454,345.3190390192316,-665.4333511323841,-732.3146183232168,969.9038105703177,-341.1079170449732,-3020.347931155522,-3097.364224442405,4467.618712663469,-1637.322619576526,970.8189986913873,2125.780130652678,2739.3749298621706,-893.4341596262414,1144.0715179367135,1175.802466956258,-817.9797206765197,65.5008957959081,2015.679923840178,511.072759737052,1257.9873209117534,449.67155174539505,-625.334618049384,1623.3666153608765,372.8462611005891,1098.2124785315193,428.9765720912105,1224.6944211833288,1525.2804873299674,103.69311781421243,-1304.1401340904333,492.0650390032819,-993.9939855294641,2.502661398928146,233.30995922324607,307.66438571033336,-162.24396500698418,-101.21150545395268,-138.17672701147478,-70.77618181063426,438.68310958832984,-174.3287391685419,-43.99493231086591,131.51864883533995,-130.7280856453573,-27.01734427833898,74.37811827464522,17.998276702764628,-23.042099647479688,-10.388584485670604,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,35940.48096662636
Takumi Minamino,Left Winger,250.40382318746794,-1902.8741915569829,-2043.407365136255,4516.87632690419,-3990.6254901184893,-1636.9681421282262,543.8508271777735,2656.172409379429,7521.649976423031,9785.036158212688,4547.876729680594,6808.70871724026,3442.80680991835,-60.54944586219445,-2502.3676978946132,-144.4646050331606,1591.1085516974676,4116.513281792629,5263.605267937263,4487.445870093869,4350.432729918222,7481.45660079177,4227.028938631425,7414.294790995249,862.8538583149154,-477.8612312743231,2218.7406620651896,-8047.350074267674,-409.08137541751614,3587.820372464927,1188.3668357221056,2739.978264861147,2245.9962849584563,3554.6163165472167,1423.7072340843285,1714.3586771540556,-521.9263573519722,-2510.5038667914127,-5036.851529230997,970.7529982931339,-893.4341596262414,-1229.1505969610273,800.9492375672373,3302.0378236183774,628.0380008666491,1798.6524394149083,2355.6272992942045,4351.311933174759,706.4063660720401,2110.366788408353,2159.5917869506684,455.99131231816875,961.0533494762569,1389.5682826022035,986.1281963764362,134.5485519658754,205.4538679023679,574.8512433161778,366.24805880279297,1257.0094194500223,457.6380303892199,991.5192413815611,10.772100678675516,-219.6824201258486,-223.50292445762517,-176.8238575549141,-181.09635132329547,22.612531422078877,402.6686494144912,-120.92020317776921,-2.7591324930491012,-27.55889373064289,-69.20485513007685,-7.45462677507749,-37.911263693057414,-23.042099647479688,-23.215082032460526,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,93398.56938183345
Tete Morente,Left Winger,-6039.309413005278,-910.6612202451271,-2772.838845111544,1018.6446540817627,1973.610687051562,3448.081831291371,-3738.51613558833,257.9728218100215,-4133.7840595037505,-3638.7505627235178,978.0380063829236,2624.6990524246307,859.4378233276354,-3596.6370842143497,-5138.203603329598,-3308.2394552593855,-2710.7775325216126,4186.456108578026,3592.9827263745665,3720.236730658825,3606.6484375807213,-860.3432429995858,178.50921717057707,-1511.8923112590633,-2671.3751604603904,960.6488669947729,2721.747085452639,194.3719413436197,4102.233102914235,-1336.9997285424859,-732.3146183232168,969.9038105703177,1211.1546041570846,-2481.5902664156483,-2714.7021426750125,3967.0259789344846,-2004.7472706622614,1965.482674543616,906.6087842894993,2630.2007365554405,-893.4341596262414,184.68385446741397,636.9509497095406,-239.73164428425352,65.5008957959081,713.5150172885587,1784.6937513360383,-288.6749852197498,706.4063660720401,-241.37652591496487,1623.3666153608765,592.9361025588883,755.3146558933631,428.9765720912105,389.7126343592046,308.39004388638693,530.6977151990525,-1366.773180003987,743.6989994042597,-980.6744387544375,512.9703398493031,626.455512934965,387.9055438269977,-127.78089193566554,-162.3572149557889,-138.17672701147478,-181.09635132329547,131.15268224805737,-46.10709726120126,-82.45756774431756,-2.7591324930491012,75.61029818407152,-27.01734427833898,25.27847124481159,-37.911263693057414,-23.042099647479688,8.851161834514278,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,2144.3639843614974
Timo Werner,Left Winger,-928.917408598672,-1109.1038145074983,-6055.280505000344,-1439.5721970907541,-3990.6254901184893,-1001.3368954507768,-1189.4881815608883,-2970.372776841104,-2243.713675299407,470.57190286919825,-4555.212014728466,-4020.4927681648983,-985.8257385228749,-3072.7722489029184,2581.030119730002,-2253.647838517311,1591.1085516974676,4388.513163735841,-4760.129981438916,-3892.8385760427896,-3773.9803094606546,-2245.2752633973782,-2351.8156087424527,-1420.8087693993252,-3136.4052945097733,-3354.881427812515,-1302.3043016469596,1615.3584957593603,-5554.092201876136,-2008.5661059525873,-1372.5417696716577,-3455.2823251567565,-3316.2777493489175,-134.37120073608148,-873.3206965762837,-1289.1977252198494,-2359.049612780649,-1515.8401909391844,-1531.7339084368582,-1147.2263518574402,-893.4341596262414,-673.7156338998541,-1167.0302167251223,-1251.6657779707195,-1622.110419416315,-371.6224048377907,-499.04044049662673,-288.6749852197498,-915.0766717804547,-913.3031871501985,14.691100591501204,-825.4206535057064,-1096.3335863526802,-723.733480521981,-206.70292765802688,-560.8174157161708,-579.9915805392586,-239.3783535600203,-640.2877828011182,-114.9038983777119,-397.84287175343815,-524.899322935069,-430.5542689629781,-219.6824201258486,-182.73911812306764,-138.17672701147478,-144.32296148574173,-465.8181472948245,146.22536559980975,-120.92020317776921,-2.7591324930491012,-27.55889373064289,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-13.595208872368085,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-92364.17346746643
Tomás Conechny,Left Winger,-7218.6306447914185,-7062.381642378631,-6784.711984975633,-4370.52305810414,-6599.978817630386,-3226.046258821851,-10162.066579737482,-3862.0110850399865,-4448.795790204474,-5556.434380000119,-5804.655567882651,-5004.965630474458,-2831.089300373385,3082.6395660063877,-7209.217529028516,-5417.422688743536,-4861.720574631153,4497.313116513126,-1975.759078834422,-2535.468560119246,-2458.054253786611,-2953.845134298575,-3110.9130565163614,-2240.560646136966,1327.8839923642984,-2156.123012588268,-2308.317148421859,-658.2199913058246,2880.1044315267036,-2008.5661059525873,-2652.996072368539,-1685.2078708659271,-1246.5943877461734,-229.75158957320738,-1570.1325231029025,-538.3086246263732,-1243.6533505560953,1468.1508366175017,-1988.9231633230506,-1562.0882864230168,-893.4341596262414,-572.7274587978225,-1151.4113321672464,-312.0126538332869,-1059.5733143455739,62.432564012749026,-1157.8099189098955,-288.6749852197498,-698.878933400122,-289.3712874317673,550.916272181293,-722.7120608251668,-547.6970701316303,-339.4967963175839,151.14640955231204,-560.8174157161708,-486.47583792093235,-427.27749130068133,-137.01986199916257,-134.8832185402517,-261.1395189697033,-300.24472081408675,-229.95137367131736,-219.6824201258486,-162.3572149557889,-215.47098809835344,-181.09635132329547,-230.64782050520432,146.22536559980975,-120.92020317776921,131.51864883533995,-130.7280856453573,-5.923588852470044,-72.92082281485564,73.90781709858666,-23.042099647479688,-10.388584485670604,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-123139.02956331105
Vincenzo Grifo,Left Winger,-1322.0244858607184,-116.89084319564276,-3137.5545850991884,1869.565871795326,1228.0811649053055,269.9255979041227,6712.49847592418,6191.979493616376,13506.872859736786,8415.262003015117,10616.602559286634,6808.70871724026,8978.597495469881,4392.301654284965,2204.4821332392894,6183.085095419289,12345.823762245169,4738.227297662829,6934.227809499959,5726.783710719715,5551.930432924959,3809.77636066739,8528.581142683575,5046.122702642065,2397.453300677878,-2156.123012588268,3727.759932227539,7583.5020243054705,828.1353042587494,3140.109454191526,6950.411197858073,-2570.2450980113417,2116.6410748582853,256.58434216285735,-96.94562876626202,4217.322345798976,-1348.631822294877,1965.482674543616,601.8159476987047,2542.861381910055,-893.4341596262414,3971.740420793597,3370.255747337818,1784.1366230886786,2878.1864211496136,1364.5974705643685,3058.3147429350242,2804.649627043257,3886.314768082766,2254.3510729587597,1623.3666153608765,3326.9410220075383,-67.64011843821166,428.9765720912105,747.5619715695435,134.5485519658754,2735.5862917360164,-176.74530764646659,-137.01986199916257,11.631795985040302,1871.8667633542866,2030.546776191104,1029.8348087603122,1411.5697052499013,979.029362411821,1562.2970168998552,958.8787336408702,131.15268224805737,-46.10709726120126,956.0335889588769,-2.7591324930491012,281.9486820135004,437.04527509077764,74.37811827464522,465.27459986934093,-23.042099647479688,-3.975335712275644,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,200837.04595568302
Wahbi Khazri,Left Winger,-4466.881103957092,-4879.513105492549,-4231.701805062123,-5126.897473849529,-5854.44929548413,-4497.308752176749,-1393.410417883084,-2847.3881826067754,-1298.6784831972336,-351.29259024934447,-1520.849099925446,-1805.4288279683883,-3938.2474374836916,-2941.806040075061,-3820.2856506121057,-3308.2394552593855,-2710.7775325216126,4792.627274051472,-1418.884898313523,-587.9376677072047,-569.9864347760262,-1472.2899496869827,-327.55574801202886,-601.056892661684,3932.05274304084,1679.9039161293208,2721.747085452639,-3215.9957892541574,-1646.2980550937828,-2680.132483362689,-2012.7689210200983,84.86658342490274,-2022.7256483472024,-3029.8834650447234,-4480.46269697461,2465.2477777475315,-561.2932842540159,-23.844677160841304,-1836.526745027653,1472.9542875040952,-893.4341596262414,235.17794201842975,-917.1280637991084,-384.29366338231995,-1059.5733143455739,-154.59492041252085,-411.20451004152426,-288.6749852197498,-509.705912317331,-337.3660489485696,-521.5340709982905,-517.2948754640876,343.83726872757575,1389.5682826022035,-87.41981525458057,-213.13443187514764,-265.16247952025304,-1366.773180003987,-137.01986199916257,-754.2421435789863,-79.95332916903891,120.98265816275494,-125.63786811965376,193.8744567299753,184.13513888794978,132.3531867926004,2.770597864473213,-158.287719954552,-174.3287391685419,71.39297398948901,-2.7591324930491012,127.19489414142875,162.82645455448144,-105.65392083474471,185.72689789023073,-23.042099647479688,-23.215082032460526,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-70715.33912368093
Williot Swedberg,Left Winger,-1322.0244858607184,-4284.185322705436,-219.82866519803255,-305.0105734726694,-4736.155012264746,-3543.861882160576,-5930.680176051928,-1740.5268344978178,-1298.6784831972352,-899.2022523283738,-3127.276525409398,-3036.019905855338,-2831.089300373385,5570.99753373568,698.2901872764404,-144.4646050331606,1591.1085516974676,4916.970077225513,-305.1365372717256,-292.8572294629562,-283.91555310775584,363.5501703752074,-2098.7831261511496,1311.6974863928115,165.30865724084205,1440.1522330844716,2218.7406620651896,3036.3450501751004,-273.2893008189018,453.8439445511188,548.1396843736649,84.86658342490274,-1505.3048079465166,2081.299065782752,1311.12532773496,-538.3086246263732,4700.7526116524095,-2013.1720288652987,-2293.7159999138453,-972.5476425666711,-893.4341596262414,-1178.6565094100117,-596.940930362653,1278.1695562454456,65.5008957959081,-371.6224048377907,-806.4661970894856,-288.6749852197498,-599.7883033091363,766.5134659378856,-521.5340709982905,-512.4039900983475,-273.3788120211054,44.7398878868133,-206.70292765802688,-213.13443187514764,-425.940125181923,261.6860137484093,-388.65382240014037,371.2595589107571,-370.71919064555425,-187.91741975359562,-302.16841597631526,-334.5593303635775,-223.50292445762517,-215.47098809835344,-181.09635132329547,-85.92761940389968,530.8902913218318,-120.92020317776921,-2.7591324930491012,-130.7280856453573,-69.20485513007685,41.64502025475612,-37.911263693057414,-23.042099647479688,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-19760.88346802412
Wilson Odobert,Left Winger,-1715.131563122765,-3490.4149456559517,-4231.701805062123,-6072.365493531266,-4363.390251191618,-3226.046258821851,-7969.902539273883,-5214.841621617601,-6338.866174408817,-6104.344042079148,-6161.639440212418,-5743.320277206628,-3569.1947251135894,-7263.6909313943615,-3443.737664121393,-4362.831072001461,-4861.720574631153,4932.512927622267,-4203.2558009180175,-4305.951189584737,-4174.479543796233,-3759.0381694135704,-3870.010504290271,-3880.064399612248,-1276.284758312243,-3834.3847939022135,-5326.355688746558,-89.8253695395284,1989.9119424913415,-2456.277024225989,-3293.2232237169796,-2570.2450980113417,-1246.5943877461734,-986.5377467624985,18.59844137778806,-2290.383192677818,436.0021972644089,-1515.8401909391844,-1074.5446535506662,-1911.4457050045548,-893.4341596262414,-1481.6210347161064,-1471.5984656037017,-1468.5088066178196,-1622.110419416315,-1456.75982696414,-1026.056023227242,-1062.0061382855013,-1194.332083855051,-1057.2874717006057,550.916272181293,-923.238360820506,-1027.754021825049,-723.733480521981,-922.4016020787047,-734.6589076366822,-706.2703791561167,-114.11226173291291,-514.4708026006292,-194.82117902787118,-545.9381706024842,-468.73567240482345,-414.5060373396452,-334.5593303635775,-203.1210212903464,-215.47098809835344,-181.09635132329547,-465.8181472948245,-174.3287391685419,-120.92020317776921,-137.03691382143816,-79.14348968800009,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-150549.0894998453
Yann Gboho,Left Winger,3788.3675185458874,9606.796275660541,11815.790754394237,4989.610336745059,9801.670669587254,9804.394298065868,798.7536225805168,3178.8569348753254,3426.4974773136214,2388.2557201457994,5440.336410505012,4839.762992621141,1966.5959604379416,2558.7747306949564,-1749.271724913189,910.1270117089144,1591.1085516974676,5010.227179606043,5263.605267937263,5136.622834231217,4979.788669588418,3680.94547504899,1949.7365953096976,2404.6999887096663,-578.7395572381696,8153.199358340253,2218.7406620651896,-374.0226804226765,-3471.947058030712,1125.4103219612207,-92.08746697477595,3625.0154920065625,2763.4171253591426,1478.9199475947325,-223.49389606688848,2214.95141088304,383.5129613950183,-2510.5038667914127,-3817.680182867819,861.5788049864034,2451.216796923278,-976.6801592059486,1495.9896003927136,1278.1695562454456,-497.03620927483297,2015.679923840178,1740.775786108487,871.3217443788776,305.53972615850665,766.5134659378856,550.916272181293,216.33792939690971,275.2577041999445,428.9765720912105,986.1281963764362,-39.292939954636125,41.42161402892325,-239.3783535600203,-262.83684219965147,497.7952532735093,170.1270106456506,542.2100371395966,-45.39671000298949,-288.60856626848596,-223.50292445762517,-138.17672701147478,-181.09635132329547,-284.9178959181936,82.11454464613945,-120.92020317776921,-137.03691382143816,-79.14348968800009,-69.20485513007685,-72.92082281485564,-37.911263693057414,-23.042099647479688,-39.24820396594793,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,126276.11852546112
Yann Karamoh,Left Winger,250.40382318746794,-2498.201974344096,-1678.6916251486105,-2857.77422661336,-3617.860729045361,-365.70564877332697,-6287.544089615772,-3277.8342624269253,-3818.7723288030265,-3912.705393763032,-3662.752333904048,-3774.374552587508,-3938.2474374836916,-2548.907413591488,-3820.2856506121057,-3308.2394552593855,-2710.7775325216126,5017.99860480442,-1418.884898313523,-883.0181059514533,-856.0573164442965,-2921.637412893975,-2604.8480913337553,-2695.978355435656,676.8418046951642,-1676.6196464985696,2721.747085452639,478.56925222676784,-167.67324279775667,-1113.144269405785,-2652.996072368539,-1685.2078708659271,-2281.436068547546,-1107.675079714041,18.59844137778806,-788.6049914908654,436.0021972644089,-2013.1720288652987,-1836.526745027653,-907.043126582633,-893.4341596262414,-976.6801592059486,-714.082564546722,-1107.103758872653,-1622.110419416315,-1022.7048581136003,-718.630266634383,-288.6749852197498,-797.9695634911078,-817.3136641165937,14.691100591501204,-742.2756022881266,-1027.754021825049,-1107.9701647263782,-445.26915246491944,-734.6589076366822,-550.7001066332863,-114.11226173291291,-388.65382240014037,-328.0166467781367,-423.8816056170067,-384.4901966094551,-245.99960529465022,-300.0962572922589,-223.50292445762517,-215.47098809835344,-181.09635132329547,-465.8181472948245,-302.5503810758826,-82.45756774431756,131.51864883533995,-79.14348968800009,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-29.628330805855487,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-87582.33634064563
Álex Berenguer,Left Winger,-142.7032540745787,478.43693959147055,2333.181514715479,4989.610336745059,1973.610687051562,2176.8193379364716,4214.45108097729,8190.479149924216,4686.544400116518,5949.668523659486,7046.763835988963,5331.99942377592,2704.7013851781458,725.2478071049518,6158.235991391767,9346.859945645514,10194.88072013563,5274.455636350879,4706.731087416364,4428.4297824450205,4293.218553584569,3938.607246285789,4986.1263864053335,4226.370825904423,444.3267376704718,960.6488669947729,4230.766355614988,7299.3047134223225,-197.84925937522698,2692.3985359181247,4389.50259246431,4510.052719151977,823.0889738565703,2114.062498784431,2201.0975440987363,-788.6049914908654,1826.9669478032645,2462.8145124697303,-1531.7339084368582,359.37751577544225,5795.867753472797,4880.63399671188,957.1380831459959,1784.1366230886786,1190.5751059373902,930.5425017138285,950.2524120125646,484.6561678460018,1368.5119398618087,1486.4348886899218,2159.5917869506684,847.2621415773673,618.1555268381007,1197.449940500005,628.2788591660973,-734.6589076366822,685.617066079528,950.6495187975,240.4310786023041,704.2482282864207,399.05087919619075,401.80091081398274,-69.46905743798877,1239.254339893308,1386.667425757396,1523.649886356416,995.652123478424,94.9726319727312,146.22536559980975,532.9445991909087,131.51864883533995,24.02570222671432,479.23278594251553,41.64502025475612,73.90781709858666,-23.042099647479688,-7.181960098973125,-13.01252399024966,149.2845613112678,-2.9361709241094935,,,,,174638.91329645016
Álvaro García,Left Winger,-535.8103313366253,1669.092505165697,-4231.701805062123,7542.37398988575,-5108.919773337874,-1319.1525187895015,1971.3064814331399,4962.13355127309,5001.556130817241,4853.849199501427,6511.288027494313,8285.4180107046,6764.281221249268,-715.3804900014828,-1937.545718158544,910.1270117089144,5892.994635916548,5313.312762342765,4706.731087416364,5313.6710971777675,5151.431198589381,2457.0520616741965,5239.158868996637,4135.287284044686,583.8357778852877,-717.6129143191723,3727.759932227539,2752.147739291953,-1359.6258976078184,677.6994036878194,1828.5939870705465,84.86658342490274,1857.9306546579421,-12.284303024560455,-339.4254379418041,1964.6550440185479,383.5129613950183,4949.473702100302,-3817.680182867819,1996.9904153764019,-893.4341596262414,2153.9532689570287,980.5664099828099,2000.9796517357781,65.5008957959081,3751.8997992423365,642.8266554197057,-288.6749852197498,954.1329412995045,1246.4610811059097,550.916272181293,426.6460001237289,2401.2242045565126,236.8582299890119,1940.3930956040067,2046.8049630915023,291.80947245479,-302.011399473574,2756.7706826120816,-101.58435160268535,419.1224032160248,-75.59011869310451,821.2077976569848,-231.1701111496215,-203.1210212903464,-176.8238575549141,-144.32296148574173,-104.01764454156273,146.22536559980975,-120.92020317776921,-137.03691382143816,127.19489414142875,-69.20485513007685,-56.554273804911105,-37.911263693057414,282.78940476452345,-23.215082032460526,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,108649.7356366293
Alex Baena,Left Winger,-3680.666949432998,6233.272173200233,509.60281477725647,2720.4870895088898,-635.7426404603356,16478.52238817909,13696.83506995937,11941.509274071237,28627.435933371533,19647.41007563521,19184.215495201046,16407.31912475847,17835.862592352332,-2025.0425782800583,5593.4140116557,12510.63479587174,10194.88072013563,5499.826967103826,7491.101990020858,7497.266340185206,7268.355722934581,8705.350014166563,16372.588103013966,8962.715002610796,1141.871938744545,4556.924112667513,3224.7535088400887,-6910.560830735082,1310.9515694982686,6274.085882105334,5029.729743812751,2739.978264861147,3668.903596060343,2840.886496493687,1543.7801672792507,3716.7296120699925,-1807.9126361520462,5446.805540026416,-312.56256207367954,1756.8071901015949,-893.4341596262414,7354.844286711653,3315.589651385252,1928.6986421867455,1753.1122110081312,3317.844830391797,5605.556726132997,6284.639815839139,3179.1679987970942,1582.4244117235264,4840.717644899627,2114.0014513040223,1646.8489947525693,1197.449940500005,1940.3930956040067,-39.292939954636125,2261.498362220836,825.3834269703926,1876.0518212086595,1263.6691928375358,2437.6667512647446,1833.9739993352448,837.2560292803176,1618.3481436778134,1814.6873922702498,1562.2970168998552,1253.0658523413001,257.78285821169897,-46.10709726120126,1340.659943293393,131.51864883533995,694.625449672358,795.6391173305495,8.911922234867061,409.36505947351884,-23.042099647479688,31.297532541396638,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,337549.09044410253
