Player,Position,CPA,Tkld,PrgR,PrgC,Succ,xAG,SCA90,GCA,Ast,Att 3rd_stats_possession,xA,KP,GCA90,SCA,PKwon,1/3_stats_possession,Unnamed: 0,npxG+xAG,CK,A-xAG,Crs,Fld_stats_misc,In,PPA,PassLive,G+A,G-xG,Sh/90,SoT/90,PassDead,Starts,Off,Att 3rd,xG+/-90,90s_stats_possession,90s,MP_stats_playing_time,+/-90,CrsPA,Mn/MP,onG,onxG,npxG,onxGA,Won%,Pass,Gls,onGA,TB,Tkl%,xG,Carries,Out,Att,PrgP,xG+/-,Blocks_stats_defense,Cmp,Def 3rd_stats_possession,+/-,TotDist,Tkl+Int,Mid 3rd,Def 3rd,1/3,PrgDist,FK_stats_passing_types,FK,Int_stats_misc,Dead,G/SoT,Sw,Sh_stats_defense,G/Sh,npxG/Sh,Str,PK,TI,PKcon,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Tijjani Noslin,Right Winger,-5285.055302427626,-6109.541810889812,-5239.183217476686,-6816.399726378096,-4846.808912186661,-3420.050067959096,-3746.547065037222,-2091.458115812092,-1264.201088514318,-4549.935013459865,-4052.781344334145,-3855.2743493491344,741.3678659166404,-3681.553386798288,-2891.847371493192,-4063.7532793878736,4324.053391935004,-2614.2622427427673,-3239.3010072797742,1810.9065977235816,-3360.1902089072623,-1715.3603934868152,-2687.104245413663,-2195.5947226791186,-2243.639848477104,-1250.3977296047779,121.11223258494425,-598.652452554218,-697.1085898941628,-2075.0099729514004,-2033.1116569032984,-1832.3951516700276,-1052.6569869302932,490.76023085139093,-1474.559656749395,-1416.1670943421188,1668.5270808633568,-1424.854682728297,-479.5006623926314,-2368.0949303482507,-773.9258611153579,-917.3924655014705,-906.9090938305199,-1072.6431599766793,943.2419036364911,559.7088132853328,-563.7920060819937,106.51619982289289,-385.831760529981,-2287.3713657753615,-596.1471200208229,-946.4562694940843,-518.58939933877,-764.6891571241162,-806.6671001840733,30.726809708386803,264.8244002026485,-545.3162227658789,-633.8587557260304,-325.08218823533974,-454.08335800168925,-622.0462849150235,-576.2443610432825,-406.62820558200735,-250.7309013817028,-307.0418066689656,-236.64625397711595,-166.3790796831317,-302.56034066374974,-130.85150380132492,38.52961657093108,10.686266612918175,0.6644412530557143,18.18961029528044,-8.965064311736489,-22.590524882422216,-17.457270198460925,-40.17615146410824,-6.640002317169937,,,,,,-101136.24986088899
Tim Skarke,Right Winger,-3666.3061124345804,-4873.444249329703,-2126.848166229164,-4335.219271537375,-4466.222252935394,-3990.0983913392247,-2102.5664358473227,-2091.458115812092,-1264.201088514318,-3595.9775196630867,-3254.70941266463,-2181.4778376995678,-715.1857293879874,-2387.223790973977,-2891.847371493192,-4063.7532793878736,4380.272096165994,-2405.8376842996236,-3239.3010072797742,2419.384623604802,-2269.4581516481335,-2259.518837639145,-2687.104245413663,-772.6985719299902,-1030.5823958733708,-2441.6283742124842,-4764.475735203105,-634.6097001022233,564.3702032698428,-2075.0099729514004,-1666.7633750507944,-1832.3951516700276,-2674.60805862901,-2082.8789504635693,-878.7006030105998,-843.9040591313801,2029.4835123968337,-1933.4236532730188,1856.1315963585728,-1879.1937347198862,-1490.8755852160884,-1430.9001974993496,-629.7104317518499,-434.5830014814604,-1274.2615774230385,-1050.1203449258142,-1313.8589040412983,-155.01138023006308,-1026.0580884423673,754.9764293595474,-445.4955084897711,-619.2380452912756,-518.58939933877,-585.4314104289658,-622.4702704380016,-554.3202571034891,-590.0363120904614,-450.7092567695773,-292.1254219834191,-482.0781704001681,-396.1724884450653,-254.09084358886471,-45.67790666806512,-173.75516243580088,-311.4694566362009,-263.9650646219398,-236.64625397711595,-166.3790796831317,-84.22528001750739,-173.21292478693,-318.9993952967584,-38.21149879770741,-99.66618795835663,-155.7395393355808,-8.965064311736489,-22.590524882422216,-17.457270198460925,-29.671218354012407,-6.640002317169937,,,,,,-91143.42155225314
Timothy Weah,Right Winger,-833.4950299467498,-4873.444249329703,-473.4201702539178,-613.4485892762933,-3324.462275181594,-3135.025906269032,-6536.332375177655,-4539.599011065005,-1264.201088514318,-79.96275681210464,-3520.7333898878005,-1846.7185353696543,-5709.083770432425,-2387.223790973977,-2891.847371493192,-2731.5197900531602,4412.3970700122745,-738.441216754476,-3239.3010072797742,1506.6675847829715,-980.4111748873449,-2259.518837639145,-2687.104245413663,-1484.1466473045543,-857.2884740728374,536.4482373067818,2767.4723818034713,-2648.2155627905586,-1187.6836761246102,-1661.1044169201434,897.6745979167305,-597.1644913924645,1380.2696206177818,998.921818240361,698.5733627685642,670.909857602929,585.6577862629262,769.2600010971689,454.75224110785024,467.5320042962638,659.973587086103,336.1705273168823,271.1852200038276,-320.05938329001077,880.1422110860162,1364.6233923909062,561.308340856963,-24.247590203585098,-385.831760529981,1372.482665005742,44.12222898614678,516.6766472984746,-518.58939933877,679.1505117113672,35.375550083682555,339.50165052576585,929.7160653195117,687.7279007192521,1266.1785798828887,250.56974636903053,584.9528236841468,481.82003906345307,396.4608053112828,291.9909238566121,194.68517048461632,284.22121723456667,-175.61536695654462,-166.3790796831317,243.27731095185618,141.4719168204218,287.71650363022985,-38.21149879770741,301.6563288872928,206.61285572871347,141.44879247406413,-22.590524882422216,-17.457270198460925,243.45704250847933,-6.640002317169937,,,,,,-34635.30660771956
Tyler Dibling,Right Winger,2808.6906475376036,5015.336243151171,-2029.587695877679,3728.617206694969,8093.137502356404,-3135.0259062690316,-2052.7488410233873,-2091.458115812092,-5506.2980744179185,192.596527129832,-2722.661458218286,-842.4406283799143,-3836.372005040761,1172.1825975428776,12703.472381916521,4995.434448088176,4581.053182705246,-1780.5640089701935,-1105.0372337408196,-4578.112674029231,-2269.4581516481335,6447.0162687981365,-71.45402103033886,413.04822036095015,355.768978530896,-2441.6283742124842,-1303.8509246865701,-1965.027859378445,-1818.4230727066129,-1661.1044169201434,1630.3711616217377,638.0661688850989,-1052.6569869302932,-4906.483958186734,1679.988274808933,1613.4607391264994,2029.4835123968337,-4253.454872861934,-1880.880017643354,467.5320042962638,-773.9258611153579,-207.54354185734317,-421.8114351928475,3737.348804064201,-598.1934429536699,157.251523732546,-563.7920060819937,3375.6109504848428,1534.8472232071776,1402.6049204031176,-332.5067998414825,479.2802788181536,-518.58939933877,229.37652909444466,377.45537675495837,-1968.1840018988564,454.79344737889517,274.6108158687351,281.986578704168,-1633.3820396089088,188.37534956571906,515.2705337294675,927.0272596865004,447.2396192874164,-28.022865448543254,-12.452473960272696,-114.5844799359733,-166.3790796831317,24.9422503056138,-21.92213555262624,-80.64672071829875,-38.21149879770741,401.98695809870514,-54.28086871757839,-30.45275813827945,-22.590524882422216,-17.457270198460925,-29.671218354012407,-6.640002317169937,,,,,,12429.29476255475
Valery Fernández,Right Winger,-7308.491789918933,-7757.671892969958,-9129.60203153609,-8884.05010541203,-7891.5021861967925,-7410.388331619997,-9226.482495670218,-3315.528563438548,-5506.2980744179185,-7847.902349157298,-6180.973162119519,-6868.108070318355,11145.322118092552,-6755.586176881026,-2891.847371493192,-6461.773560190358,4701.5218346287975,-5011.144664838916,-3239.3010072797742,-14.527479920079134,-4450.922266166392,-5524.469502553126,-2687.104245413663,-3855.6402318864352,-4669.754753684571,-2441.6283742124842,1953.2077205054625,-3978.6337220667797,1265.191755027624,-2075.0099729514004,-4597.549629870823,-3067.625811947591,-1052.6569869302932,-131.4220853849486,-3507.4905459758725,-3368.593920355228,-1941.0372344714124,3441.0111205373064,-1880.880017643354,-3639.2380389819987,-1490.8755852160884,-2095.4396153789585,-1530.606083507527,-1988.8321055082752,-1589.7600401754107,-1855.0349240313878,-563.7920060819937,-1724.176860547799,-1026.0580884423673,2148.1307414881576,-935.1132459656889,-1507.4017966988993,-518.58939933877,-1250.3146890800688,-1043.4915955718795,-139.9119181117437,-874.9898828548313,-863.8263416200944,-770.552089223075,145.90575825914505,-698.3648436728627,-588.5957902490092,-487.81661864741307,-329.0038578666052,-432.94656714519704,-427.9345988654575,-236.64625397711595,-166.3790796831317,-357.14410582531036,-203.47108263379073,406.8928409194596,-136.00702961895857,0.6644412530557143,815.364879436728,377.81342456603653,-22.590524882422216,-17.457270198460925,-34.92368490906032,-6.640002317169937,,,,,,-164084.49759700787
Wes Burns,Right Winger,-3666.3061124345804,-4049.37920828963,-3974.7971029073797,-1440.5087408898669,-4466.222252935394,-2850.0017445789663,-9276.300090494155,-5763.669458691461,-3385.249581466119,-4413.655371488897,-3254.70941266463,-3855.2743493491344,-6333.32102556298,-4975.882982622598,-2891.847371493192,-3530.859883653988,4862.146703860199,-3656.3850349584836,-3239.3010072797742,-1839.96155756374,-187.15149688070576,-2803.6772817914753,-2687.104245413663,-2432.7440811373067,-3283.4033792803043,-3037.2436965163374,-1507.4170900110723,-4913.522158314935,-4621.709279737738,-2075.0099729514004,-567.7185294932838,-3067.625811947591,-1052.6569869302932,-5219.722078327241,-1018.9027333020806,-978.5541850633182,-1219.1243714044585,-4113.528742328278,921.878692858091,-412.4901478347924,-1921.0454196765268,-1536.6223776165605,-1738.5050800665297,890.6188661624553,-904.6776639131169,-1251.3489897022075,-1313.8589040412983,629.5713599288048,-1026.0580884423673,-216.466307205807,-1048.1019546139778,-792.1962495127602,-518.58939933877,-702.7637537203369,-964.5500971092774,-1269.3777832068931,-495.051788502338,-614.6946644965001,-114.42408843726118,-953.0661168946529,-466.081466335244,-86.83837025879248,131.17757812367407,-484.25255329740946,-331.7156417210336,-286.8930079695503,-206.13081046683027,-166.3790796831317,188.6935457902956,-161.1096616481857,-318.9993952967584,-87.10926420833299,100.99507046446807,-155.7395393355808,-73.42814579136531,-22.590524882422216,-17.457270198460925,-3.408885578772817,-6.640002317169937,,,,,,-134594.0290862895
Yankuba Minteh,Right Winger,10497.74930000457,4191.271202111098,3416.998643805485,2694.7920171780015,6190.204206100071,4845.650621052772,-1853.478461727642,4028.8941223201914,2977.8958973892827,492.4117394659623,4193.961949584181,496.59658093973917,4278.712311656451,-283.93819775947213,-2891.847371493192,-2997.966487920103,5030.80281655317,2075.290322227959,-134.91733667765848,-927.2445187419096,1895.155157886722,-3619.9149480199703,-398.4102990782544,1124.4962957355144,-1203.8763176739042,1727.678881914488,2971.038547127973,-1066.0966706782954,844.6988239729556,1236.2344752986548,164.97803421172333,-597.1644913924645,2191.24515646714,1100.9184851826212,593.4217650499537,569.9222631539756,1307.5706493298799,-184.57361501869283,454.75224110785024,-216.9296695834466,659.973587086103,728.8529106093786,201.8855544841598,56.2325050533235,-75.36741896402496,962.1661028381194,561.308340856963,760.3351499552829,-705.944924486174,-427.3220949874342,6.459326103383667,-240.59981442802552,126.79795753063337,-246.47130758722707,-411.9596078710627,363.8786116429273,359.8089237907718,-343.48802864043546,459.6879122503259,-63.422217960626,-223.71967799743928,749.4239963915686,219.60532051954362,1068.2344010106337,-270.9770864665355,-19.052942499736336,37.992737615455,-166.3790796831317,188.6935457902956,8.336022294234505,92.70067897512644,59.584032023543756,-99.66618795835663,119.64828091328285,55.498017167892336,-22.590524882422216,-17.457270198460925,17.600980641418854,-6.640002317169937,,,,,,59740.63082967948
Zakaria Aboukhlal,Right Winger,-1238.1823274450112,2955.173640550989,4486.8638176718205,-3301.394082020408,-3324.462275181594,-3135.0259062690316,-9126.847306022344,1580.7532270672777,-1264.201088514318,601.435453042737,-1658.5655493255988,-3520.515047019221,-1339.4229845185414,-2387.223790973977,12703.472381916521,-1665.7329985853899,5271.740120400273,4576.38502354568,-2657.2290690418777,1506.6675847829715,-1674.5133931431542,461.27338312250544,-2033.1916893178322,-2195.5947226791186,-2243.639848477104,1727.678881914488,-6800.137388448125,3104.9440448903983,2947.1634792462987,-2075.0099729514004,3095.7642890317525,638.0661688850989,1380.2696206177818,435.22208593955895,2486.1505239849507,2387.6989632351465,585.6577862629262,-347.29270553452994,-946.6271141428722,2325.3565476840495,229.80375262566466,1151.74163107822,3805.46816150687,743.3742142020205,-183.53832047912357,760.937458061726,1311.3752388162675,498.8075699023268,-1026.0580884423673,-1797.884715568012,2567.5367221312617,-151.78343928726318,-518.58939933877,-435.5067495566583,-596.1564376171343,250.1194597628403,359.8089237907718,-428.6342980371069,-305.79475533312353,-115.75421201556875,-429.1272926678955,-19.937380926763602,-45.67790666806512,-96.13081472039872,-189.99234612720477,-241.38451435535364,-206.13081046683027,-166.3790796831317,-29.641514855946795,-136.90313537069707,-48.14408327578153,-136.00702961895857,0.6644412530557143,-10.798581309863089,76.9857109944353,-22.590524882422216,42.452907073529985,-8.661352133820735,-6.640002317169937,,,,,,6768.157170325332
Zinedine Ferhat,Right Winger,-6094.429897424149,-6933.606851929884,-4947.40180642223,-6196.104612667916,-4846.808912186661,-1709.905097818709,-657.8561859531715,-5763.669458691461,-5506.2980744179185,-3486.9538060863124,-1924.5895265487704,-3185.755744689308,-5709.083770432425,-3357.9709878422104,-2891.847371493192,-4596.646675121759,5287.802607323413,-2301.6254050780517,1223.2505192107672,-6099.307738732283,407.7932616242736,-2259.518837639145,-1052.3228551740856,-1484.1466473045543,-2070.345926676571,-2441.6283742124842,731.8107285584504,-1929.070611830439,-907.3550554214975,-5.48219279511583,-2765.8082206083054,1873.296829162662,-1863.6325227796517,-1561.8625943467925,-1860.1155150509683,-1786.45494065495,-497.2115083375046,-2495.596647408179,-946.6271141428722,-1879.1937347198862,-1777.6554748563804,-1249.6621744412748,-1114.8080903895225,-630.9092040953738,1285.7830917676376,-647.6630553730274,-563.7920060819937,-416.5389602830191,-65.71859657378796,-1172.847916072474,-709.1358286691117,-586.5162228709946,987.3144333565045,-308.3967109910063,-280.39044376672587,-359.3045681661972,-400.0672649142147,-305.64524224191484,-305.79475533312353,-482.0781704001681,-199.72346133032988,-387.8928222529225,-399.3888762515434,-484.25255329740946,-149.4999759575394,-34.68563114583443,160.0545116565976,245.47733068003035,79.52601546717439,32.5425485717231,114.36910393680462,10.686266612918175,-99.66618795835663,90.6600893081393,12.522629514806441,250.30301569723812,-17.457270198460925,-19.16628524391657,-6.640002317169937,,,,,,-104398.33999166406
Zuriko Davitashvili,Right Winger,7664.938217516741,11607.856571471753,4486.8638176718205,7450.387888956051,6951.377524602604,2565.4573275322578,886.4892535888548,7701.105465199561,5098.944390341083,5262.199208449853,4726.009904030526,4178.948906568786,1989.8423761777499,6349.500980840121,12703.472381916521,6860.561333156775,5303.865094246553,2596.3517183358176,4909.70612805078,4549.057714189073,606.1081811259335,2093.748715579496,255.50225701757665,-61.250496555426004,2608.5899619378297,3514.5248488260477,1138.943059207455,12.6207557618833,-66.36919331216002,2891.8566994236826,4194.809134589263,1873.296829162662,569.2940847684234,-4531.675333947976,3783.020229181152,3633.2126281055785,1668.5270808633568,-3681.0000724777456,-946.6271141428722,2716.4775041867406,229.80375262566466,925.1941022556261,1102.781206239837,5766.052897741306,-1409.4752043169124,1767.0806819436928,1311.3752388162675,4814.012640776101,574.5077313385982,-969.5226921401904,1098.6835097035082,1016.8530757227679,1417.5726712694402,851.8897948903303,272.20004547148886,-2366.3410334791606,739.7470181432651,731.8778181841928,541.7039123485526,-1842.7100158286796,467.85128634865293,180.76558706932306,-45.67790666806512,-18.50646700499657,154.19280031495094,201.54166395075896,800.8788253725965,657.3337410431924,297.8610761134168,383.53717959530775,-15.641445833264278,-136.00702961895857,-99.66618795835663,-10.798581309863089,-8.965064311736489,-22.590524882422216,102.36308434552089,22.85344719646677,-6.640002317169937,,,,,,155594.51859529523
Ángel Correa,Right Winger,-4070.9934099328416,-1989.216605689448,-3877.536632555895,-4955.514385247555,-3324.462275181594,-3990.0983913392247,-159.68023771380777,-3315.528563438548,-3385.249581466119,-3132.6267369617954,-2190.613503771942,-4524.792954008961,-299.02755930095054,-3357.9709878422104,-2891.847371493192,-3530.859883653988,5376.146285400684,-217.37982064661753,-2075.1571308039806,-623.0055058012995,-2963.560369903943,-3075.7565038676403,-2360.1479673657477,-2432.7440811373067,-2936.8155356792377,-1250.3977296047779,-2932.380247282587,6628.754304594984,5610.285375925868,-1661.1044169201434,-3864.853066165816,-597.1644913924645,-1052.6569869302932,3970.5419100176737,-1930.216580196709,-1853.7800036209192,1307.5706493298799,4060.9153829854245,-1880.880017643354,-2661.4356477252695,-487.1459714750658,-721.0512738552223,825.5825441611674,-1988.8321055082752,-2265.8281746447797,-647.6630553730274,-188.75855710234148,-1985.7044406007549,-1026.0580884423673,-1489.1315977449149,345.42545204825,-717.4035125521182,-411.02483986053613,-758.1706936079289,-622.4702704380016,607.6482228145424,-400.0672649142147,-545.3162227658789,-428.8187554804636,616.8937047536298,-480.799145891071,-488.2443062509658,-576.2443610432825,-329.0038578666052,-149.4999759575394,-272.9972847285742,-236.64625397711595,-166.3790796831317,-138.809045179068,-155.05803007881352,-48.14408327578153,-38.21149879770741,-99.66618795835663,-10.798581309863089,76.9857109944353,-22.590524882422216,-17.457270198460925,-40.17615146410824,-6.640002317169937,,,,,,-73899.51610448556
Abdul Fatawu Issahaku,Right Winger,-1642.8696249432728,1719.0760789908798,-4461.099454664805,-613.4485892762933,3145.5109320899387,-2850.001744578966,-3846.182254685095,-3315.528563438548,-1264.201088514318,-4495.423156671478,-2722.6614582182865,-5194.311558668788,1365.6051210471949,-4814.09178314456,-2891.847371493192,-599.9462071176191,5448.427476554814,-3760.597314180055,-3045.277027867142,1202.4285718423616,-1773.6708528939841,-354.96428310598975,-2687.104245413663,-2669.893439595495,-3629.9912228813714,-2441.6283742124842,-1303.8509246865704,-95.25098688213393,143.87727221517451,-2075.0099729514004,-2765.8082206083054,-3067.625811947591,1380.2696206177818,-2661.380298996569,-2385.873503644023,-2291.3929128997197,-3745.8193921387965,-2999.1053837848153,-1413.753565893113,-216.9296695834466,-1921.0454196765268,-1959.5110980854022,-1807.8047455861972,-1154.4457443991432,1285.7830917676376,-848.8917001494209,-1313.8589040412983,-547.302750309497,-385.831760529981,1131.5046218267391,-1085.7648574967407,-787.5217034527201,-518.58939933877,-885.280732173581,-727.7256017214711,-481.1893737520047,-495.051788502338,-709.3016304928017,-59.74675503844336,-482.0781704001681,-508.6347572249179,-19.937380926763602,-487.81661864741307,447.2396192874164,-351.9618268058663,-285.50343564545267,-206.13081046683027,-166.3790796831317,-138.809045179068,-149.00639850944137,-318.9993952967584,-38.21149879770741,-99.66618795835663,-155.7395393355808,-159.37892109753707,-22.590524882422216,-17.457270198460925,1.8435809762751005,-6.640002317169937,,,,,,-86128.77910048506
Adri Embarba,Right Winger,-3261.618814936319,-1165.1515646493751,-667.9411109568879,-820.2136271796867,-1421.528978925261,285.2640340117426,-3945.8174443329676,-5763.669458691461,-3385.249581466119,1255.5777345033848,-62.42168598656787,-842.4406283799143,-6957.5582806935345,-1092.8941951496665,-2891.847371493192,1265.1806779509793,5488.583693862664,-1467.9271713054782,2581.4183750991924,-5186.590699910451,5167.351329664109,-354.96428310598975,2544.196203352986,-298.3998550136141,-1203.8763176739042,-2441.6283742124842,-1507.4170900110723,-59.293739334128716,-697.1085898941628,1236.2344752986548,531.326316064227,638.0661688850989,2191.24515646714,-1127.2371556663559,733.6238953414351,704.5723890859142,2390.439943930311,-347.29270553452994,2323.2580481088135,-608.0506260861383,-487.1459714750658,-539.8132507971474,-1045.5084248698547,203.47715701375836,-814.5352459838679,962.1661028381194,-938.8254550616459,-155.01138023006308,-385.831760529981,-141.16066871236865,-671.4729257863486,35.198403114341794,449.4916359653351,144.63650338400996,-96.1936140206543,-391.8071829890792,454.79344737889517,-59.66713065153063,104.28524515801007,-115.75421201556875,1.2048595622659486,715.9735017255542,661.7440324988914,447.2396192874164,-88.76142070304131,-20.789907904858346,282.11628569774024,245.47733068003035,297.8610761134168,141.4719168204218,-210.65727048836766,-38.21149879770741,0.6644412530557143,-112.25725192786548,-116.4035334444512,-22.590524882422216,-17.457270198460925,1.8435809762751005,-6.640002317169937,,,,,,-19568.65167328259
Alex Sola,Right Winger,-3666.3061124345804,4603.303722631135,-4363.83898431332,-4335.219271537375,100.81765807980557,-5415.219199789547,-5639.615668346803,-4539.599011065005,-3385.249581466119,-2642.020025866309,-4318.805321557316,-4190.033651679048,-4668.688345214835,-3357.9709878422104,-2891.847371493192,-3797.306581520931,5552.833641555225,-4073.2341518447706,-3239.3010072797742,898.1895589017512,-2963.560369903943,1277.5110493510008,-2687.104245413663,-3855.6402318864352,-2416.9337702776374,-3037.2436965163374,-2525.2479166335825,-2648.2155627905586,-4131.134193507291,-2075.0099729514004,-201.37024764078024,-597.1644913924645,-3485.583594478368,-910.6294884076304,-633.3468750005072,-608.2663387504872,-858.1679398709815,-1410.6762356599575,-1880.880017643354,-119.1494304577737,-2207.8253093168187,-1551.725546204733,-1392.0067524681922,-1138.0852275146501,131.9601422732485,-647.6630553730274,-1313.8589040412983,-1070.357910415409,-1026.0580884423673,-517.6888611795604,-859.7874402001632,-563.1434925707941,-518.58939933877,-738.615303059367,-569.842604796267,-278.0480311089922,-400.0672649142147,-608.38753343008,-196.4400885354879,-377.41418229028255,-504.3154382248382,80.41410307127973,396.4608053112828,136.74222842580775,-250.7309013817028,-310.51573747920963,-206.13081046683027,-166.3790796831317,24.9422503056138,-203.47108263379073,-318.9993952967584,-38.21149879770741,-99.66618795835663,-155.7395393355808,-94.91583961790828,-22.590524882422216,-17.457270198460925,-40.17615146410824,-6.640002317169937,,,,,,-106777.94918746658
Amath,Right Winger,-6903.8044924206715,-6933.606851929884,-8254.257798372724,-7850.2249158950635,-6369.155549191727,-6840.340008239868,-2849.830358206369,-5763.669458691461,-3385.249581466119,-7275.527852879232,-6180.973162119519,-5863.830163328615,-2587.897494779651,-5946.630179490831,-2891.847371493192,-5662.433466589529,5592.989858863076,-5219.569223282059,-3239.3010072797742,2419.384623604802,-4351.764806415562,-4436.152614248466,-2687.104245413663,-3618.490873428247,-3976.5790664824376,-3037.2436965163374,-1303.8509246865701,-2252.685839762493,-3360.230486573731,-2075.0099729514004,-3132.156502460809,-3067.625811947591,-3485.583594478368,-1496.7963593975692,-3402.3389482572625,-3267.606325906275,-4467.73225520575,-3118.1663611756444,-1880.880017643354,-1976.9739738455592,-2637.995143777257,-2427.709324318763,-1807.8047455861972,-2136.0767574687106,-1589.7600401754107,-1050.1203449258142,-1313.8589040412983,-1593.4130705213208,-1026.0580884423673,-1971.0876841029203,-1085.7648574967407,-1423.2599676181767,-518.58939933877,-1256.833152596256,-885.6085986466753,-245.5454162861102,-495.051788502338,-898.515562485405,-811.5600892721883,-325.08218823533974,-695.6452724505904,-755.8482635790813,-664.6721034391522,-484.25255329740946,-412.7003820603643,-408.13319324706663,-236.64625397711595,-166.3790796831317,-247.97657550218918,-203.47108263379073,-318.9993952967584,-38.21149879770741,0.6644412530557143,-155.7395393355808,-73.42814579136531,-22.590524882422216,-17.457270198460925,-34.92368490906032,-6.640002317169937,,,,,,-182843.49263396894
Antoniu,Right Winger,-6094.429897424149,-6933.606851929884,-6795.350743100446,-5369.044461054342,-1040.9423196739945,-4275.122553029289,-3846.182254685095,-5763.669458691461,-3385.249581466119,-5994.49921835213,-3786.757367110973,-4859.552256338875,-5084.846515301871,-4814.09178314456,-2891.847371493192,-3264.4131857870457,5641.177319632496,-3864.8095934016274,-3239.3010072797742,-318.76649286068925,-3459.3476686580925,-2531.5980597153107,-2687.104245413663,-2907.042798053683,-3803.2851446819045,-3037.2436965163374,-2118.1155859845785,-2324.600334858505,-977.4372105972757,-2075.0099729514004,-2399.459938755802,-1832.3951516700276,-241.68145108093495,-974.7414899221552,-2385.873503644023,-2291.3929128997197,-1219.1243714044585,410.36805967983724,-946.6271141428722,-2270.314691222578,-1777.6554748563804,-1853.7889179681915,-1530.606083507527,-1514.3771158579843,-571.1507175748951,-446.4344105966341,-1313.8589040412983,-1593.4130705213208,-705.944924486174,-216.466307205807,-935.1132459656889,-1231.6035791565319,-518.58939933877,-1093.8715646915741,-754.0394345423385,-237.4197625803897,-210.09821773796807,-810.2157275555234,-510.83475557869036,-11.090223905683242,-651.6522085608899,-187.18985425683582,-222.53339145980428,-251.37951015120305,-372.20801189069897,-354.9820518503331,-236.64625397711595,-166.3790796831317,24.9422503056138,-209.52271420316288,-318.9993952967584,-136.00702961895857,0.6644412530557143,-155.7395393355808,-30.45275813827945,-22.590524882422216,-17.457270198460925,-40.17615146410824,-6.640002317169937,,,,,,-137244.8537683821
Bobby Reid,Right Winger,-6094.429897424149,-7345.639372449921,-6406.308861694506,-6816.399726378096,-7891.5021861967925,-3990.0983913392247,-8578.853762959046,-3315.528563438548,-1264.201088514318,-6021.755146746323,-5914.949184896347,-5194.311558668788,325.2096958296036,-5623.047780534755,4905.812505211665,-5928.880164456472,5697.396023863487,-3760.597314180056,-3239.3010072797742,2419.384623604802,-3261.0327491564326,-3347.8357259438058,-2687.104245413663,-3144.192156511871,-3976.5790664824376,-1846.013051908631,-82.45393273955777,-4302.248949998833,-2379.0803141128376,-2075.0099729514004,-2399.459938755802,-3067.625811947591,-3485.583594478368,-3205.380703613528,-2140.519775633931,-2055.7551925188272,-497.2115083375046,-2737.659063393942,-2348.0064693935947,-2270.314691222578,-1634.2655300362344,-1959.5110980854022,-1530.606083507527,-909.0379911317513,-886.6491803272671,-1251.3489897022075,-938.8254550616459,-285.77517025654106,-1026.0580884423673,-1489.1315977449149,-935.1132459656891,-1072.6690131151677,-518.58939933877,-908.0953544802364,-806.6671001840733,-603.0741793378122,-590.0363120904614,-674.6124096274912,-456.1574221798725,-482.0781704001681,-574.8643152261399,-588.5957902490092,-222.53339145980428,-329.0038578666052,-331.7156417210336,-311.2105236412584,-206.13081046683027,-166.3790796831317,-357.14410582531036,-173.21292478693,38.52961657093108,-136.00702961895857,0.6644412530557143,90.6600893081393,55.498017167892336,-22.590524882422216,-17.457270198460925,-19.16628524391657,-6.640002317169937,,,,,,-147582.66925306528
Dodi Lukebakio,Right Winger,16163.371464980231,17788.344379272297,8766.324513137162,14480.399177671425,21794.257235402,1710.3848424620649,986.1244432367275,1580.7532270672777,-1264.201088514318,9377.844395973096,3129.866040691494,8196.060534527747,-3212.134749910206,8776.368973010703,-2891.847371493192,12455.94198836257,5946.364571172158,4784.809581988823,8208.113778065526,-3665.3956352074,6158.925927172408,5902.857824645807,10718.103154550874,887.3469372773263,3648.353492741029,4110.1401711299,6024.531026995504,1738.56863806617,2666.834858543186,4547.478923548711,5660.202261999278,1873.296829162662,-241.68145108093495,-1548.1986850074559,5185.041532095965,4979.713887424964,3112.352806997265,-780.2417142284539,454.75224110785024,2814.257743312414,1807.0931456472715,1272.5669797836035,2765.973178711857,3082.9281286844894,1285.7830917676376,559.7088132853328,2811.5090347348764,2591.0282103259747,574.5077313385982,370.91767304301186,1701.2899558277145,1624.5440635279838,557.056195443569,1301.663777507253,772.1628690679689,-846.8437905094273,169.8398766145252,911.6310535771659,541.7039123485526,-377.41418229028255,777.5624561321447,-86.83837025879248,-45.67790666806512,-18.50646700499657,255.42372573911442,301.59087128578676,373.66261622859724,39.549125498449335,-84.22528001750739,310.91760076284197,16.861191609252913,304.07285907667165,-99.66618795835663,47.17780190042401,-8.965064311736489,-22.590524882422216,42.452907073529985,-8.661352133820735,-6.640002317169937,,,,,,226589.53642654227
