Player,Position,Def 3rd_stats_possession,Sh_stats_defense,PrgDist,TotDist,Carries,Cmp,SCA90,Att,PKcon,90s,90s_stats_possession,Int_stats_misc,Blocks_stats_defense,Unnamed: 0,Starts,MP_stats_playing_time,onxG,onxGA,onGA,FK_stats_passing_types,onG,G/SoT,Tkl+Int,Tkl%,Def 3rd,xG+/-90,1/3,Sh/90,+/-90,Att 3rd_stats_possession,Sw,xG+/-,+/-,G/Sh,GCA90,Mn/MP,SCA,PrgP,Att 3rd,PassLive,OG,Mid 3rd,KP,Tkld,Off,Won%,Pass,GCA,SoT/90,Fld_stats_misc,1/3_stats_possession,npxG+xAG,PrgR,Ast,xAG,Succ,PrgC,PPA,npxG/Sh,G+A,xA,CPA,Gls,npxG,TB,Dead,xG,CrsPA,G-xG,Crs,TI,A-xAG,PKwon,PassDead,FK,CK,In,Out,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Armel Bella Kotchap,Centre-Back,-8677.107320176292,-8043.952042882145,-8674.646260496693,-7749.406310904632,-6999.1249504242405,-7349.2129436115965,-3988.175405219061,-7389.1561410537215,-3381.970775808788,-7943.194562288684,-7732.788164105393,-6032.910457999789,-7386.526878049731,6726.42645215637,-8024.476426515406,-9257.054126892988,-6684.9051133229905,-4285.23974779235,-3214.1778198625098,-4853.539415821413,-5615.671557153699,-376.75865633825237,-4889.534337989588,-3211.679029747878,-3776.3962969164145,-10473.206441366008,-3724.1907647045864,-2180.7220590046263,-9858.397805738216,-3066.631143132099,-2517.6116186091967,-2013.212169010152,-2248.079050573936,-1360.2253979247598,-2006.413870473654,722.5185094873473,-2590.625989003371,-2791.578311196247,-1945.4808355926887,-2430.1309551530608,-749.1716982569844,-2076.2270243944804,-1776.9501920185269,-772.0892167399184,-822.0408406137407,-532.1810760528713,-2044.7783853507367,-1166.6370778569644,-1226.0286558796831,-1183.7632221981723,-1060.8803980847854,-922.6638945355617,-640.685965182446,-518.4743665841581,-708.9733159548292,-795.0911665709729,-816.8245952438517,-600.4657980857322,2111.366409837523,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-276.2103480262463,-263.3759553080059,-437.57862871531205,-198.6022400920606,-134.8459168109971,-62.36871831962874,-100.68372356932774,-115.0967913166197,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-206937.17628478585
Boubakar Kouyaté,Centre-Back,-8398.289489915333,-1272.724573486006,-8672.526095158664,-8252.462897645279,-7792.255756907312,-7891.885128570164,-4820.396289234964,-7708.6478162892345,-3381.970775808788,-6058.5605834912985,-5898.076045368595,-3121.3754108781523,-1974.2413619493116,6787.688185008674,-5650.957599777201,-5996.738248002848,-5851.595348813816,-3191.96061808335,-1392.2135125031205,-5302.644915932659,-5038.796664735335,-376.75865633825237,-2370.2831662935428,-2516.091243482318,-1397.7633959440432,-6322.64210508391,-3802.3179561501183,5516.323892792783,-7142.226322967056,-2427.6079114972677,-2517.6116186091967,-2147.845319320229,-2881.421118121416,-1360.2253979247598,-2006.413870473654,-1344.5312995639506,-2368.5099625604867,-2791.578311196247,-1945.4808355926887,-2193.964933484652,-749.1716982569844,-1013.7487357165004,-1776.9501920185269,-1424.0400698792268,-65.09373172280768,181.31722308813085,-803.7631708596094,-1166.6370778569644,-1226.0286558796831,-218.57130613542213,-937.515163221783,-694.5065890300634,-640.685965182446,-518.4743665841581,-708.9733159548292,-795.0911665709729,-589.5358917815129,-600.4657980857322,-234.98059978423288,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-140.93722806158644,-263.3759553080059,-427.9933487429153,-104.06754537490514,-134.8459168109971,-136.03379116598921,-100.68372356932774,-115.0967913166197,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-160434.21834278503
Caio Henrique Oliveira Silva,Centre-Back,-6041.0114704363095,-7197.548609207628,-1451.242953838269,-1308.4986390169995,720.6815660109907,459.97215701168454,31083.990421165377,2149.9524481209055,-3381.970775808788,502.7577130625668,489.44021986322053,-1180.3520461303933,-725.252396695369,6796.439861130431,-310.5402396162394,1828.0198613334899,5959.664791620579,-3074.8235684716706,-2120.9992354468764,4128.570586403505,2460.5769367033877,-3835.0530435657797,316.9180835155714,-2827.906458015155,-1001.3245791153146,8274.320064942336,1354.0766792549941,-2931.6533713751055,3486.2225620456193,18606.906796482588,-995.827565974628,6576.382820772794,3029.771512321726,-1360.2253979247598,8387.239468387264,-909.3629187110458,9181.5234124695,1734.542478754522,1065.2062369785065,6308.0118465780615,-749.1716982569844,2173.68613031744,12196.245375312175,531.8124895386987,691.8533771681255,-2205.5044680859364,1678.267258122645,4747.507112204409,-672.0016429895675,585.7552905835363,4120.459466161306,3982.71817383265,10275.252608687508,5954.503154880639,7258.57179648158,1556.668315946367,2440.9801543830054,4312.683990790846,-516.5422409388436,2081.2146831562427,4868.822675005125,1965.9755641343752,-316.96753712788774,-411.48346799090615,1765.532823436948,1508.2332056812327,-293.13693480921614,1575.3670281262098,11.296354526731712,2057.1390296487234,1086.282178915923,158.10412430008836,-34.81862997309488,884.6086478963603,83.32398004101002,740.8898596056085,630.2066060452701,465.05765930744184,-2.2588450055318496,-1.2392039927415244,,,,,161433.48970064678
Carlos Benavídez,Centre-Back,-11262.509018959738,-8890.355476556662,-9314.936192580884,-8944.258587830716,-8409.135273060812,-8513.972755229985,17530.67888147783,-8142.243661251718,-3381.970775808788,-7873.393303814709,-7664.835863411439,-4577.142934438971,-6970.197222965084,6813.9432133739465,-6244.337306461752,-4692.611896446791,-6032.749645446245,-6510.843690414242,-3942.963542806265,-5527.197665988282,-4461.921772316972,9998.124505344329,-4385.684103650378,-9208.125463071672,-4569.2739305738705,53.02886087512252,-2864.7916588037338,2606.465057357177,-4127.844728335337,-1628.828871953729,-2010.350267731007,6.285085641010975,-981.394915478977,4401.107720816158,16418.698866597973,-4934.670441600415,-1035.8138039031805,-2037.224846204452,-440.13729930709104,-1013.1348251426086,-749.1716982569844,-1722.0675948351536,-930.0898546045452,-772.0892167399184,-822.0408406137407,-65.00957066292932,-1548.372299554286,1367.9961464550527,1174.7550666441518,-1022.8979028543805,-937.515163221783,-466.34928352456524,-170.17137148115492,776.1211377088014,353.3660323700252,-89.5633218157709,-589.5358917815129,-283.48839235175944,-516.5422409388436,526.986470230388,-189.46780818597773,264.73094059924256,227.36068064025704,-411.48346799090615,74.77550781615311,-447.16390868770884,-293.13693480921614,-134.8459168109971,379.62171875853403,-80.32690514274235,-105.71101811167796,126.42286070890937,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-119950.98746617654
Carlos Dominguez,Centre-Back,-4621.575243653242,-4658.338308184076,-3635.0132520062098,-3164.680845336254,-2628.0929502508675,-2849.0045805405534,-6009.283266400537,-2802.168518029558,-3381.970775808788,-4802.137930959708,-4674.934632877397,-5062.39877562591,-4888.548947541844,6822.694889495704,-3870.818479723547,-3388.485544890735,-4148.744960468979,-4519.513847015706,-2849.784958390632,-1485.2481649870692,-2442.8596488527005,-3835.0530435657797,-3042.0834787458216,2377.009046109898,-1397.7633959440432,326.1499732053621,-1380.3750213386259,-1242.0579185415281,0.4569861717949082,-2321.1040395581294,525.9564866599409,60.13834576504198,-136.93882541567123,-1360.2253979247598,-2006.413870473654,-2106.075966056534,-2368.5099625604867,-644.5722954503693,-1945.4808355926887,-1957.7989118162436,3870.7204409944193,-1013.7487357165004,-1353.5200233115363,-772.0892167399184,-822.0408406137407,1514.8795202921465,-1548.372299554286,-1166.6370778569644,-117.97463009945166,-540.3019448230054,49.40671568223431,-1036.7425472883108,-546.5830464421878,-518.4743665841581,-708.9733159548292,-324.7392700675049,-362.247188319174,-600.4657980857322,-234.98059978423288,-509.1656717201817,-404.71421172602464,-302.350600579135,-316.96753712788774,-343.84690800857624,-263.3759553080059,-274.62886918456695,-245.86958745063842,-134.8459168109971,-25.536181896448518,-100.68372356932774,-96.32524490673622,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-100876.71156840652
Carlos Gómez,Centre-Back,-12048.26835878608,-9736.75891023118,-10122.719186369219,-9754.945051839646,-8356.25988596194,-8950.757684586879,29895.103443999804,-8689.94367594117,-3381.970775808788,-8082.79707923664,-7868.692765493304,-7488.677981560609,-6137.537912795788,6831.4465656174625,-8024.476426515406,-3388.485544890735,-5960.287926793273,-6510.843690414242,-6129.320711637533,-5751.750416043906,-5327.234110944517,729.8955475745566,-5393.384572328797,-7217.305247208173,-4965.712747402599,326.1499732053621,-4036.699530486714,8520.049142274698,-1553.839097124208,1193.5237344334414,-2517.6116186091967,60.13834576504198,-348.0528479314977,2131.4916437364022,-2006.413870473654,-5587.423012879773,-369.4657245745274,-2617.4967423519865,-440.13729930709104,-304.63676013738234,-749.1716982569844,-1367.908165275827,340.2006515164277,5747.419314653167,-1578.9879495046737,-3742.9234221873817,-803.7631708596094,-1166.6370778569644,6622.687360063623,-1183.7632221981723,-690.7846934957787,-808.5852417828125,3311.6366219083993,-518.4743665841581,-354.8601998465444,1086.316419442899,-210.72138601094807,33.489013382213315,-610.3961213237138,8.910399255103167,-297.0910099560012,1965.9755641343752,227.36068064025704,-343.84690800857624,74.77550781615311,-427.9933487429153,-245.86958745063842,176.10189135940416,342.78918233535376,265.7390081092093,-68.167925291911,-63.66472083816465,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-124521.88124598342
Cedric Zesiger,Centre-Back,-2517.7679789569092,-426.32113981148854,-2779.3059839999187,-3710.6757526566107,-3456.4740147998536,-3841.697601806225,-718.7362180137332,-3064.6081084015877,5167.483297198521,-5325.647369514537,-5184.576888082063,760.6713186173653,-725.252396695369,6857.701593982735,-310.5402396162394,-780.2328417786226,-1866.200822900369,556.4249694903651,-2849.784958390632,-1260.695414931446,-135.3600791792473,-2105.905849952016,-354.8822289367071,-645.1999562852931,-1397.7633959440432,-4340.738295202627,-755.3574897743698,-538.0598131942039,3671.2998508105775,75.2330790724871,525.9564866599409,-1743.9458683899968,1551.9733547109406,-1360.2253979247598,1891.2061315991905,8773.133555266088,-369.4657245745274,-528.5179162208623,1065.2062369785065,167.69528319943507,-749.1716982569844,-305.42987659784694,340.2006515164277,531.8124895386987,-65.09373172280768,1693.254095077398,-307.3570850631586,1367.9961464550527,-441.15705428535244,103.15933255216126,-320.6889889067722,217.3570044499649,-76.06845274089669,2070.7166420017606,1021.190096976925,145.61262643596305,-286.484287165061,350.4664191161861,-563.4691811312787,526.986470230388,706.9106709858283,-302.350600579135,-316.96753712788774,-261.23043876841484,412.9269709403122,80.02648979411357,-188.13363295895283,331.5757954446048,-70.52625994355456,123.24127912311157,63.23289957727334,464.07283777462914,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-15842.908370673962
Christopher Operi,Centre-Back,-6395.870527132077,-4658.338308184076,-3467.5201903020666,-3591.9445637644258,-2910.0950147781814,-2968.127743092434,22524.004185573245,-1421.5080643332308,-3381.970775808788,-1451.6775242087976,-1413.2241995675336,-1665.6078873173328,107.40691347392618,6910.211650713282,-1497.299652985342,-3388.485544890735,-3750.205507877635,829.744751917615,2616.1079636875365,5700.439836792865,-3885.0468798986085,-3835.0530435657797,-2370.2831662935428,-1220.8588138843788,-3379.957480087686,-4743.398057970548,-1380.3750213386259,353.67112024574016,-5163.846994821246,12855.697711769108,525.9564866599409,-3359.5436721109268,-4359.219275732201,-1360.2253979247598,3426.632193021826,1484.0631759799307,4961.318910054697,-64.30039930283473,5581.236845835299,1584.6914132098875,-749.1716982569844,-2076.2270243944804,8385.373856949256,7051.321020931784,-65.09373172280768,334.2097157612031,1430.0642152244197,1367.9961464550527,-487.3259720261954,1068.3512486149114,1529.7895340382604,1587.0664660249188,5476.003752934339,2070.7166420017606,3186.270961236304,2497.372108953303,1304.536637071311,2569.3082592539954,-516.5422409388436,526.986470230388,2931.6050431447024,1398.8940229559976,-316.96753712788774,-276.2103480262463,74.77550781615311,1421.9656859296615,-198.6022400920606,1886.314836296611,-62.36871831962874,2504.9890350336022,936.109807636855,-63.66472083816465,-34.81862997309488,884.6086478963603,183.65788500163453,740.8898596056085,789.3961102565501,398.0089638281188,-2.2588450055318496,-1.2392039927415244,,,,,42063.29098212949
Chuky san jose,Centre-Back,-11845.491754959927,-8890.355476556662,-10018.83108480589,-9810.675102069408,-9131.765563412055,-9162.532195790223,8138.471761869795,-8872.510347504322,-3381.970775808788,-7384.7844944968665,-7189.1697585537495,-8459.189663934489,-6553.867567880435,6918.96332683504,-6837.7170131463035,-4040.548720668763,-6684.9051133229905,-3699.5544997339566,-1756.6063739749982,-4179.881165654545,-5904.10900336288,-3835.0530435657797,-5897.234806668005,-9208.125463071672,-4569.2739305738705,-10283.087901311505,-3802.3179561501183,7769.117829904221,-11872.972783640651,-563.7901525623439,-2010.350267731007,-2417.1116199403846,-3303.649163153068,-1360.2253979247598,-2006.413870473654,-4608.294155960737,-1480.0458567889493,-2675.52393196674,1065.2062369785065,-1721.6328901478346,-749.1716982569844,-2430.386453953807,-506.6596858975542,1183.7633426780076,-1578.9879495046737,-5161.425993098659,-1300.1692566560603,-1166.6370778569644,805.403724717408,-218.57130613542213,-814.1499283587809,-238.19197801906697,394.4461409603944,-518.4743665841581,176.30947431588285,-559.9152183192388,-665.2987929356258,-441.97709521874583,-234.98059978423288,-509.1656717201817,133.40179712409264,264.73094059924256,-316.96753712788774,-208.57378804391635,-263.3759553080059,-380.0669488809315,-151.3348927334829,20.62798727420352,-99.20125474280898,163.95491597628236,-115.0967913166197,-158.70851161170165,-34.81862997309488,105.77031620865036,-17.00992491961447,56.58736109462028,33.24596525297003,62.76548643150384,-2.2588450055318496,-1.2392039927415244,,,,,-196969.61761500398
Copete,Centre-Back,-3252.8331678267123,-2119.1280071605233,-3399.6748994851987,-3825.267707393027,-3579.8499180305535,-3629.9230906028815,-778.1805668720107,-3235.7643629920412,-3381.970775808788,-1940.2863335266381,-1888.8903044252215,-2150.8637285042723,-2806.900672118607,6927.7150029567965,-2684.0590663544444,1175.9566855554617,-2590.8180094300865,-3035.777885267778,-1756.6063739749982,-362.48441470895415,-3019.734541271064,-3835.0530435657797,-1698.4828538412644,8781.213836899711,-1001.3245791153146,494.9077336695751,-2005.392552902882,-866.5922623562889,-1264.667732790068,-1788.5846798624366,-2517.6116186091967,167.84486601310402,-1192.5089379948035,-1360.2253979247598,-116.65871795348703,-2323.6601564829866,-813.6977774602963,-934.7082435241365,-440.13729930709104,-540.8027818057911,-749.1716982569844,-1013.7487357165004,-1776.9501920185269,-1424.0400698792268,-822.0408406137407,-506.69899394069284,-1051.966213757835,-321.7593364196254,251.37671182729227,264.02465189595296,-814.1499283587809,-808.5852417828125,-452.4801277019296,-518.4743665841581,-708.9733159548292,145.61262643596305,-59.19558370272214,33.489013382213315,-141.1267193993627,-509.1656717201817,-404.71421172602464,-302.350600579135,-316.96753712788774,-208.57378804391635,412.9269709403122,-92.5085497090283,-151.3348927334829,-134.8459168109971,-99.20125474280898,1.1003685635992173,-115.0967913166197,-0.3021936558066466,-34.81862997309488,34.96683150976764,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-67026.13715573368
Daniel Vivian,Centre-Back,4706.1485323497745,-2965.5314408350405,8490.212316170931,7496.106229948915,5320.840243612806,5582.268146742549,5404.031714388975,5550.256705984589,-3381.970775808788,5249.243289293023,5110.196667052194,7068.997254047581,107.40691347392618,6980.225059687344,3843.1177071756197,3784.2093886675743,5814.741354314637,712.607702305936,-1027.8206510312425,4353.123336459128,5056.513952586022,6539.830118116803,4683.6201144553825,1345.620259578206,2963.0635891719708,3540.761295322343,6744.852888996704,1104.6024326162187,3482.3489118101957,128.48501504205638,2047.7405392945097,3829.8665544472124,4296.455647416685,2306.0774958194597,-1061.5362942135705,940.1026999137998,3628.622751397391,5100.119476410222,1065.2062369785065,3946.3516298939744,-749.1716982569844,1819.5267007581133,2033.9213263443914,1835.714195817316,-65.09373172280768,-455.7348297163354,933.6581294279687,-321.7593364196254,436.05238279066407,746.620609927328,666.2328899972451,788.5158967556756,-76.06845274089669,-518.4743665841581,-177.803641792402,1321.492367694633,1683.3511428418758,508.95512198317243,140.43492175524796,1045.062541205673,133.40179712409264,264.73094059924256,1316.0171161765466,535.428371761713,412.9269709403122,12.929529987336174,368.6059282108724,176.10189135940416,600.6169372976154,41.814005416769994,-105.71101811167796,-95.34598442934363,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,155034.49979038496
David Costa,Centre-Back,-11972.22713235127,-8890.355476556662,-9397.622640763942,-9181.297068141303,-8197.633724665326,-8328.67005792706,13964.017949981106,-8176.47491216981,-3381.970775808788,-7803.59204534073,-7596.883562717482,-7973.933822747549,-6137.537912795788,7006.480088052616,-7431.096719830854,-4692.611896446791,-5271.901599590041,-6627.9807400259215,-5764.9278501656545,-5527.197665988282,-5327.234110944517,-3835.0530435657797,-6401.085041007214,-9208.125463071672,-5362.151564231328,3253.448048949983,-3255.427616031394,16874.159992396275,-2237.8405935299625,2098.8066459161187,-2010.350267731007,652.5242071293832,-559.1668704473242,-1360.2253979247598,4135.290375216889,-4825.87834638719,-1257.9298303460648,-1689.0617085159313,-1945.4808355926887,-1485.466868479426,-749.1716982569844,-2430.386453953807,763.6308202234186,3139.615902095933,691.8533771681255,-5161.425993098659,-1051.966213757835,-321.7593364196254,3483.2009536863006,-862.0325835105888,419.50242027124085,560.3585912501769,1241.3724096227186,-518.4743665841581,-0.747083738259527,-324.7392700675049,243.8560209137297,667.4438248501589,328.1426825249884,-509.1656717201817,563.8946042041865,1965.9755641343752,-316.96753712788774,332.51869181472307,-263.3759553080059,-418.4080687705186,226.80388613513907,487.0496995298055,-393.8615461282508,204.66855282945315,-115.0967913166197,-127.02724802052266,510.2268469134288,34.96683150976764,-17.00992491961447,99.35626725155703,152.63809341143005,29.24113869184234,-2.2588450055318496,-1.2392039927415244,,,,,-132568.46246686194
Diego Carlos,Centre-Back,-4013.245432174784,-3811.9348745095585,-2002.485941725322,-2464.7114144504503,-2892.4698857452245,-2954.891836142225,-5295.951080101194,-3064.6081084015877,-3381.970775808788,-4104.125346219935,-3995.4116259378425,-6032.910457999789,-2806.900672118607,7032.735116417891,-4464.198186408098,-5344.67507222482,-2590.8180094300865,-3660.508816530063,-2485.392096918754,-1934.3536650983149,-2154.4222026435186,-3835.0530435657797,-4721.5842598765175,793.9471877124175,-3379.957480087686,1454.258915438961,-2396.028510130542,-678.8594342636688,46.29483830809438,-2427.6079114972677,525.9564866599409,598.6709470053521,-136.93882541567123,-1360.2253979247598,-2006.413870473654,722.5185094873473,-2146.3939361176026,-1108.789812368397,-440.13729930709104,-1957.7989118162436,-749.1716982569844,-2430.386453953807,-1776.9501920185269,-1424.0400698792268,691.8533771681255,-710.555650838122,-555.5601279613841,-1166.6370778569644,-210.3124655811376,-1344.6285415419638,-690.7846934957787,-580.4279362773143,-640.685965182446,-518.4743665841581,-708.9733159548292,-324.7392700675049,-589.5358917815129,-441.97709521874583,609.704323679599,-509.1656717201817,-404.71421172602464,-302.350600579135,-316.96753712788774,-73.30066807925652,-263.3759553080059,-236.28774929497988,-56.80019801632741,-134.8459168109971,-172.86632758916943,-100.68372356932774,-115.0967913166197,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-101235.9967238688
Duje Ćaleta-Car,Centre-Back,-287.22533686923146,8037.713196933686,-789.7513683738051,-37.853493778438,-883.2051759881099,-294.4745391502257,-7792.6137321488995,-691.2413780806279,-3381.970775808788,-823.4661979430019,-801.653493321934,-2150.8637285042723,3021.7144990664597,7085.245173148436,-903.9199463007906,-2084.359193334679,1068.498782544986,-458.7627938108496,-1027.8206510312425,-362.48441470895415,441.514813239116,9998.124505344329,-2034.3830100674033,-2420.148100549138,-2587.079846430229,1744.8078372516422,-677.2302983288379,72.07187810681029,1417.275316519972,-1735.3327438928675,-1503.0889168528176,1083.3502881216311,918.6312871634611,1083.9765312380537,-2006.413870473654,722.5185094873473,-2368.5099625604867,-992.7354331388899,-1945.4808355926887,-1957.7989118162436,-749.1716982569844,48.729552961479776,-930.0898546045452,-772.0892167399184,-822.0408406137407,1056.2020422729315,-555.5601279613841,-1166.6370778569644,-579.6638075078813,-540.3019448230054,-937.515163221783,788.5158967556752,-640.685965182446,-518.4743665841581,-531.9167579006869,-559.9152183192388,-589.5358917815129,-600.4657980857322,1454.3892471434312,8.910399255103167,456.27140243416295,-302.350600579135,227.36068064025704,670.7014917263726,74.77550781615311,-140.43494957101217,463.1406229280278,-134.8459168109971,-209.6988640123497,-80.32690514274235,-96.32524490673622,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-12655.022229536076
Erhan Mašović,Centre-Back,-5508.722885392659,-426.32113981148854,-4470.358395188899,-5093.683650622398,-5218.986918095568,-5430.006435831298,-2085.956241754144,-5186.9456653232155,-3381.970775808788,-3545.715278428116,-3451.793220386198,-2636.1195696912123,-1141.5820517800166,7137.755229878983,-3277.438773038996,-2084.359193334679,-2699.5105874095443,1259.2472671604353,794.1436563281469,-3506.2229154876754,-3885.0468798986085,-376.75865633825237,-2538.2332444066124,-4075.167316146504,-1794.2022127727716,-5330.188263153903,-2005.392552902882,1855.5337449866975,-5110.646878434131,-2214.600167618991,-1503.0889168528176,-2874.864330994648,-3303.649163153068,1083.9765312380537,355.78007017655483,-1779.6996804168555,-1480.0458567889493,-1108.789812368397,-1945.4808355926887,-1013.1348251426086,-749.1716982569844,-1367.908165275827,-506.6596858975542,-772.0892167399184,691.8533771681255,28.424730415059184,-555.5601279613841,-321.7593364196254,2467.4847633877553,-862.0325835105888,-937.515163221783,446.27993849742774,-358.3772089616714,776.1211377088014,884.5357065324525,-795.0911665709729,-741.0616940897387,-600.4657980857322,-47.27283901449253,526.986470230388,25.7785953540692,-302.350600579135,227.36068064025704,-73.30066807925652,74.77550781615311,-351.3111089637411,-56.80019801632741,-134.8459168109971,195.45903664263287,-100.68372356932774,-115.0967913166197,31.379069935372357,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-92480.72534268044
Etienne Youte Kinkoue,Centre-Back,5162.395890958618,6344.90632958465,2348.0933319063433,3620.267003303105,2165.9421467134766,2273.2914091903112,-4107.064102935619,1887.5128577488763,13716.93737020583,4062.6218952354066,3955.007555254949,2701.694683365124,4687.03311940505,7164.010258244256,3249.7380004910683,3132.1462128895464,1756.8851097482184,7116.099747744364,7717.608024293826,5924.992586848489,441.514813239116,-3835.0530435657797,-18.98207271056783,1729.3928313109275,-1794.2022127727716,-3050.6201428776017,-130.3399582101138,635.2703623846689,-2886.932922655041,-830.0498324101902,-488.5662150964384,-3601.8833426690667,-4148.105253216375,-1360.2253979247598,-2006.413870473654,613.7264142741211,-591.5817510174118,51.753979926672166,-440.13729930709104,-540.8027818057911,3870.7204409944193,-305.42987659784694,-506.6596858975542,-1424.0400698792268,-1578.9879495046737,19.930703044332848,933.6581294279687,-1166.6370778569644,-764.3394784712533,-701.1672641667972,-197.32375404377004,218.12263299192955,-264.27429022141314,-518.4743665841581,-354.8601998465444,-324.7392700675049,-286.484287165061,-124.99968948477307,46.58104137037778,-509.1656717201817,-189.46780818597773,-302.350600579135,-316.96753712788774,264.8821318323932,-263.3759553080059,156.70872957328774,179.53653877656137,20.62798727420352,-357.0290097050706,-59.970086716156956,-77.55369849685275,-63.66472083816465,-34.81862997309488,-35.83665318911508,183.65788500163453,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,57771.791656291934
Harry Clarke,Centre-Back,-9868.419867654939,-6351.14517553311,-8102.201619229368,-8036.973370090201,-8197.633724665326,-7508.043827014104,-7554.836336715785,-7252.231137381357,5167.483297198521,-7594.188269918798,-7393.026660635616,-6518.16629918673,-6137.537912795788,7374.050485166441,-6837.7170131463035,-7300.864599558904,-6032.749645446245,-4714.74226303517,-4671.749265750022,-5302.644915932659,-5038.796664735335,-3835.0530435657797,-5393.384572328797,-3211.679029747878,-4569.2739305738705,-5604.479894536986,-2552.282893021606,-2462.3213011435564,-3694.5104469866615,-723.5459604710517,-2517.6116186091967,-1232.339897211702,-981.394915478977,-1360.2253979247598,-2006.413870473654,-2432.452251696213,-2812.7420154462557,-2269.333604663466,-1945.4808355926887,-2430.1309551530608,-749.1716982569844,-2076.2270243944804,-1353.5200233115363,-772.0892167399184,-1578.9879495046737,903.3095495998599,-1796.5753424525112,-1166.6370778569644,990.0793956807798,-1344.6285415419638,-197.32375404377004,-1150.82120004106,-452.4801277019296,-518.4743665841581,-708.9733159548292,-559.9152183192388,-438.01008947328694,-441.97709521874583,-141.1267193993627,-509.1656717201817,-404.71421172602464,-302.350600579135,-316.96753712788774,-411.48346799090615,74.77550781615311,-236.28774929497988,-293.13693480921614,-134.8459168109971,11.296354526731712,1.1003685635992173,100.7759923970403,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-185991.21097168187
Illia Zabarnyi,Centre-Back,7621.062212350717,6344.90632958465,8097.981728635913,6917.256774895793,7753.108050160892,4589.5751254768775,648.4838057266784,5630.129624793467,-3381.970775808788,9088.312505361773,8847.573205219745,7068.997254047581,5103.362774489698,7435.312218018746,7996.775653967479,7044.525267557715,11140.67767530806,5359.044003569185,4802.465132518803,-362.48441470895415,7364.013522259475,-376.75865633825237,5859.270661246869,1345.620259578206,3755.9412228294273,3428.65029547627,4479.164337076274,-2086.8556449583166,1898.8944351477812,-457.2862806232054,18.695135781751247,4583.812196183647,2607.543467290073,-1360.2253979247598,-2006.413870473654,1157.6868903402521,2740.1586456258538,2953.1134606643445,-440.13729930709104,2765.521521551931,-749.1716982569844,3944.4832781140726,2457.3514950513827,-120.13836360060976,-65.09373172280768,300.23360627829777,1181.861172326194,-1166.6370778569644,-1226.0286558796831,-701.1672641667972,666.2328899972451,446.27993849742774,-358.3772089616714,-518.4743665841581,176.30947431588285,380.788574687697,546.9076255301815,350.4664191161861,234.28880214011812,-509.1656717201817,25.7785953540692,-302.350600579135,-316.96753712788774,197.24557185006324,1089.22989718863,-217.11718935018632,132.2691914179836,-134.8459168109971,-320.19647328189035,1.1003685635992173,-115.0967913166197,-158.70851161170165,-34.81862997309488,34.96683150976764,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,161088.032503824
