Player,Position,TB,PassLive,SCA,SCA90,KP,Unnamed: 0,Att 3rd_stats_possession,1/3_stats_possession,PPA,Fld_stats_misc,Off,Succ,PrgP,GCA,Att 3rd,Starts,xA,90s_stats_possession,90s,Ast,Tkld,Pass,A-xAG,G-xG,FK,xAG,MP_stats_playing_time,onxGA,PrgC,Mn/MP,onG,onxG,onGA,GCA90,Mid 3rd,Carries,npxG+xAG,G+A,PrgR,Won%,CK,xG+/-90,Blocks_stats_defense,In,Att,+/-90,PassDead,Crs,Sh/90,Tkl+Int,SoT/90,Cmp,1/3,Tkl%,Gls,G/SoT,TotDist,npxG,xG,Def 3rd,+/-,Int_stats_misc,FK_stats_passing_types,PKwon,xG+/-,Dead,PrgDist,Def 3rd_stats_possession,G/Sh,Out,CrsPA,Sh_stats_defense,Sw,CPA,PK,npxG/Sh,PKcon,TI,Str,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Thiago Almada,Attacking Midfield,-3645.204860958896,-4024.9193880000016,-4691.8767957036225,5382.713192075916,-5059.575748494646,5678.529988246235,-4433.925377557733,-4015.8268500030917,-2711.6153380633536,-6233.469494889125,-3660.1571323500284,-4603.344488306237,-1365.4148783494456,1595.5175728927265,-5171.803226860487,-5649.293996538965,-2199.0038486582134,-4823.281064419861,-4680.376991894166,-199.71302486149423,-4165.064323307024,-4784.224222575663,944.2731074124782,-1576.879322279191,-1896.6963334351028,-805.467291748258,-5180.553335463746,-3112.3084168356504,-2161.9101297996303,-1365.5737607301076,-601.74650816153,-1154.6395741255328,-2389.1346687515484,9053.807882475014,-2679.1691336518356,-1273.002715353254,-861.7109957124452,-968.4229569308753,-1835.5773019526453,-4473.825115622062,-202.86661041115062,2921.7649631057952,-2212.4888586065063,-374.1787529814184,-832.7541698703815,2556.7572576123366,-569.897797739158,-692.7788207226473,1313.2549460148591,-1317.8561175465843,426.00803486834644,-406.42352936948123,-338.6020284370244,-1250.032159167589,-564.8570548190299,-209.5279930274538,-267.9616321615995,-318.76244918388466,-327.9903742793235,-554.5404876314188,400.2027962079632,-415.64183248388787,-180.36062604652204,-202.73403213634245,284.30292476404804,-144.6507991860773,-100.30382813196898,-134.3153178674572,-84.78220015600556,14.686766851471864,-59.24023135888992,-131.54950946590472,14.14407575766963,-43.702707578501624,-34.96368521750722,14.692632138169648,-17.31638933227552,-16.74786707361407,-7.233502490055589,,,,,,-89869.1138364021
Tommaso Baldanzi,Attacking Midfield,-1091.612150875391,-3740.6797977962283,-2908.6006054603695,4368.321889022577,-5059.575748494646,6013.349338735726,-1922.365242263219,1379.79691769337,-4234.537564371176,-2214.4853597055767,-2006.7758070470848,-1440.5571038580704,-4338.0287023319925,-863.4565688595928,-1561.6457345759907,-5649.293996538965,-3230.2373091517447,-3386.986722069411,-3286.637148882681,-2068.4563289226194,216.41808009625558,-3436.410516860799,345.57185525076835,-853.1395142895808,-1896.6963334351028,-2312.521108247221,1795.3165744044704,-3435.8663440169626,573.2193671637298,-4293.14748205417,-1057.404268676908,-1425.4020845103817,-2389.1346687515484,2094.217912622462,-1959.2282997884708,-1482.4386408933183,-1568.8271342745336,-1454.489651788901,-902.9020931678207,-1442.27657458996,-1410.8450633139114,2056.9374921357667,-1670.7392502374364,-1142.476819447967,-1009.5353043185195,1353.4005706062335,-975.6402515643194,-1110.8250019041106,625.0773460426096,-719.4535130453622,-651.123391843638,-606.8081662035773,-631.3866206829002,203.46928449754856,-564.8570548190299,98.0144953377724,-539.6637474663021,-423.5130672402364,-407.7098418012675,-251.01066640697923,299.67246772619296,-242.512802101092,-296.32255003226135,-202.73403213634245,284.30292476404804,-207.1380364272187,-270.511044512206,-249.2672340737087,-109.40851550065464,-120.80382875013483,-168.54263006332064,-131.54950946590472,-68.8204283134373,10.30724235342021,-34.96368521750722,-38.525841873818194,-17.31638933227552,16.85780930823298,-7.233502490055589,,,,,,-71460.80282937475
Téji Savanier,Attacking Midfield,10399.555044500383,10187.06012218868,14329.735900224408,8746.221196936982,17242.580162963153,6165.539952594585,7541.928438297817,3740.382316060572,3760.8041237448883,14226.813375136211,27754.08804840591,2425.0719215785766,11140.063967370234,2825.004643768886,845.1259269470064,6492.274585085013,13011.689693621369,6308.0000887961205,6121.106791444843,5406.516887321881,4082.4319654520905,1056.3018355220818,-5042.739414204622,-4471.838554237633,16148.409006453054,8613.61906137026,2293.592996537914,7506.274466114693,-670.0213132741611,4489.573681918017,-373.9176279038409,1897.592361121847,8651.797972512806,-487.56546329058233,2360.4167033917197,3779.638988300799,2802.4362677456497,975.8438225012271,1301.602945778128,1128.476588205263,8810.511076632525,-1989.0257546356288,315.6759804491526,5157.567325577733,3523.6380718873042,-2688.7979145909544,5516.239009638262,5767.934888445425,-111.11264462537916,656.8724773074484,-330.89512984818316,1887.2649029636532,3379.7622930855982,155.81349945934747,-265.2769974048886,-1170.5982691687855,2279.678596164767,-74.34434038573072,256.6190542149329,-48.657452257352865,-2012.5250873545226,363.43880423869376,2863.6398785791353,-202.73403213634245,-859.9481648327112,1854.9407925304474,1110.0350185220107,310.16542479671523,-257.166407568549,1532.181437589467,323.3181641066176,-49.487672608602246,1203.3019674435357,-57.20519506148209,188.46279105046574,-91.74431588580603,-17.31638933227552,45.66267477838759,-7.233502490055589,,,,,,271980.1443362766
Unai Gómez,Attacking Midfield,-3645.204860958896,-5730.356929222644,-5286.302192451373,-7270.4835881157105,-5059.575748494646,6206.124116290281,-4832.0995453483265,-4353.05333548412,-6138.190347255953,-2579.847553813172,-3660.1571323500284,-2846.240385835033,-4440.532627296908,-3322.430710611912,-3968.417396098988,-2758.4443342475415,-3230.2373091517447,-1950.6923797189622,-1892.897305871196,-199.71302486149423,-2618.65876916469,-1639.3255759076465,3638.428742140173,-611.8929116263773,-508.61130728985995,-2500.902835309591,2293.592996537914,-2023.9772072257817,-2410.5582658872086,-3214.56768998741,-1740.8909094499752,-1031.5657057687836,-2163.809512807378,-1497.8285234304685,-1959.2282997884708,-2163.1053988985277,-1697.393704922186,-968.4229569308753,-1496.4226805763453,1989.4363738583793,-295.7880298652091,751.4904144627732,-948.4064390786767,547.7789267784401,-1392.5610956228186,395.60893016772576,-367.02657082657737,-692.7788207226473,-703.2654632061527,-1198.17559664634,-1204.2449352903327,-986.1076573538303,-660.6650799074878,2026.3030622087456,-564.8570548190299,751.5422831138778,-690.6268578818351,-458.42993992568705,-434.2829976419156,-554.5404876314188,98.6118107626525,-502.2063476752859,-325.3130310286962,-202.73403213634245,134.6329510193243,-183.70532246179067,-277.93904023952314,-214.78165921183327,-84.78220015600556,-120.80382875013483,-168.54263006332064,-131.54950946590472,-96.47526300380628,-84.210170027443,-34.96368521750722,-38.525841873818194,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-98247.67732327065
Xavi Simons,Attacking Midfield,18060.333174750896,7913.1434005584915,7791.056535999147,6130.1594153783735,8243.464619743341,6652.549916942935,7603.186002573293,8798.779598276004,12517.606925014865,9477.104851737471,4606.749494164692,2776.4927420728177,5297.340244370056,4054.4917146450457,-2765.031565337489,3601.4249227935898,8371.139121400482,3435.4114040952236,3333.6271054218746,3537.7735832607564,6402.040296665592,-1190.0543406693585,-4144.687535962056,7831.738181585745,-508.61130728985995,6164.656609559445,-197.78911412930617,2299.9332741972107,4054.2932723898243,4489.573681918017,2587.857815446116,2389.8878345488442,-586.5334211981842,971.7034013559206,1640.4758695283545,2488.117447470402,2866.719553069476,2920.1106019333297,3039.7703803316645,437.28352084994333,2863.5402315727806,335.96101085553005,-406.656830709607,1008.7577666583693,1776.8721005545124,1277.2050349238484,1661.6856982992297,1131.4226971601024,160.95756931713822,118.31013325634858,658.9013163195863,1239.5931303391642,686.1440444235409,406.0063709099037,1232.6232896658184,520.8854168399583,878.3505368122389,414.4918772105775,230.04589837428492,-251.01066640697923,701.793781653274,190.30977385589782,660.3633228500881,-202.73403213634245,91.18037799666257,503.65428719076476,305.05251013019154,49.60774806254519,210.73358397978316,312.7660771750066,50.0621673455408,32.574164248700214,-68.8204283134373,91.32216725130296,-34.96368521750722,-3.0468591991596243,-17.31638933227552,7.256187484848109,-7.233502490055589,,,,,,192209.9371083752
Andrej Kramarić,Attacking Midfield,185.18420416636152,8197.382990762264,6205.922144671811,-1184.1357697956892,6678.40104700946,7454.087149932927,8307.647991741265,7112.647170870861,6045.187463206621,1073.77438726278,6260.130819467635,-737.7154628695891,5707.355944229717,6513.465856397365,-3968.417396098988,7070.4445175432975,7855.522391153715,6906.456064775474,6701.831726032962,5406.516887321881,-299.0504379511891,-740.7831054310703,4237.129994301882,-2059.3725276055984,879.4737188553829,2773.785522436779,2791.8694186713583,6359.114542471859,4054.2932723898243,4489.573681918017,1448.7134141576712,3054.4867236752893,5722.570945238591,747.2004991026129,-1599.2578828567882,3011.707261320563,3445.2691209839136,3892.243991649381,4269.205882820752,-835.9668663835396,2306.0117148484296,-933.7794615233057,-226.0736279199171,1008.7577666583693,2218.8249366748573,-1188.19215390636,1053.0720175614874,2689.594827018285,288.99061117244037,-958.814554845851,-156.2251687597531,1465.0258467775225,1213.1563104661175,537.0597797649573,1532.2033470799595,213.34292847473208,957.0591449538098,1357.2474397177434,1585.2768462473339,-453.3638805566056,-956.9566382959351,-329.07731729248997,22.57274092852177,-202.73403213634245,-439.9066256136476,527.0870011561927,331.793294748533,137.737550487338,-10.903254122058378,231.4717198140426,596.5741608676944,32.574164248700214,14.14407575766963,158.83460466620525,300.1760291844522,50.17161481282822,-17.31638933227552,69.66672933684977,-7.233502490055589,,,,,,158451.74789417832
Chrisantus Uche,Attacking Midfield,-4922.001216000649,3933.789137705661,4818.9295522603925,-1718.0259292974458,1591.9444356243478,7677.300050259254,4387.163878110805,368.11746125028355,-1188.693111755532,15322.899957458996,-353.39448174414053,4885.017665038261,-2082.9423531038533,4054.4917146450457,2048.511757708505,6492.274585085013,894.69653282238,6008.772100806444,5830.7443241507835,5406.516887321881,5628.8375195944245,1056.3018355220818,9026.740011595562,-1094.3861169527843,-1896.6963334351028,-240.32211056114693,3788.4222629382466,1682.23177685107,821.867503251308,2794.6625800988236,1448.7134141576712,888.3866405965043,-361.2082652540137,73.69179234268853,2360.4167033917197,550.8351362248067,488.23799608790597,1461.910517359253,2488.6441205951774,437.28352084994333,-1410.8450633139114,-173.04231682381106,496.2591832388425,-1142.476819447967,-197.1839007830283,632.6842757039951,-975.6402515643194,-616.7704241441994,224.97409024478944,357.67117505683734,-156.2251687597531,-342.0141818156647,-280.04510998784923,114.11468755092122,34.30306000925278,-286.4136151187603,-374.69050480156955,309.7412591542257,150.32643085234082,-251.01066640697923,400.2027962079632,17.180743473101895,-354.30351202513106,-202.73403213634245,-101.94216877072297,-261.8143690132174,-167.79247502587845,-57.680707063289546,-84.78220015600556,-120.80382875013483,-4.589032006674562,32.574164248700214,-41.16559362306832,37.312217319381126,-34.96368521750722,-56.26533321114747,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,89917.13238506296
Elif Elmas,Attacking Midfield,-6198.797571042402,-6298.8361096301915,-6277.011187030957,-3640.0305035037677,-5450.841641678116,7910.6589915095055,-5781.591791618204,-4015.8268500030917,-5376.729234102042,-4406.658524351148,-3660.1571323500284,-4954.765308800476,-5363.0679519811465,-3322.430710611912,-5171.803226860487,-4492.954131622396,-4261.470769645276,-4643.744271626055,-4506.159511517731,-3937.199632983745,-1845.455992093523,-3436.410516860799,-851.8306490726518,7831.738181585745,-1896.6963334351028,-3442.8114706214433,-6675.382601864079,-3112.3084168356504,-1540.2897895806848,2332.4140977844977,-2424.3775502230424,-3394.583978218369,-3065.1101365840595,298.1946945959963,-3039.1395505835185,-2477.2592872086243,-2340.2265581604483,-482.3562620728497,-1835.5773019526453,-435.80245896730247,-1410.8450633139114,-1735.6913128473807,-1490.1560474477465,-1142.476819447967,-1716.6598421110714,952.1134203672017,-975.6402515643194,-1148.8292001933348,-367.1787283359837,-1258.015857096462,804.4596172266113,-1139.9744320657255,-982.7281313779512,-2441.42678512262,333.88311742339414,1904.826614483476,-798.4576510357872,-633.0143033529399,-567.1487768451556,-554.5404876314188,148.8769750035376,-242.512802101092,-354.30351202513106,-202.73403213634245,-155.05086913175398,-308.6797969440735,-328.2371827359273,-310.57492271704285,826.3914675960096,-120.80382875013483,-113.89143071110529,-49.487672608602246,-68.8204283134373,-16.697732612540708,-34.96368521750722,-38.525841873818194,-17.31638933227552,-16.74786707361407,-7.233502490055589,,,,,,-131461.50292428222
Fabio Carvalho,Attacking Midfield,-3645.204860958896,-7435.794470445286,-7267.720181610543,-7377.261620016063,-6624.639321228527,8022.265441672669,-5230.27371313892,-7050.865219332351,-4615.268120948131,-3675.934136135958,-3660.1571323500284,-5306.186129294718,-4748.044402191655,-4551.917781488072,845.1259269470064,-6227.463928997249,-3745.8540393985104,-4942.972259615731,-4796.52197881179,-2068.4563289226194,-2103.190251117245,-2987.1392816225107,944.2731074124782,-1335.632719615988,-1896.6963334351028,-2689.284562371962,-696.0655362627502,-2171.0489923081964,-2659.206401974787,-5063.561619244712,-2196.548669965353,-2828.444183777322,-1037.1837330865253,-1497.8285234304685,-1959.2282997884708,-2424.9003058236085,-925.9942810362711,-968.4229569308753,-2047.5489403128327,-1442.27657458996,-760.3951271355018,-2409.924657760085,-1309.5728446580567,-681.497979568038,-1590.3876032195444,-1546.3580784413066,-975.6402515643194,-958.8082087472151,865.1392995213014,-779.2937734954844,1095.576219040661,-1097.0348670298479,-894.8927537041884,310.6948008335016,-265.2769974048886,367.1141726573453,-800.3466576311848,-4.510595014829496,-88.8319717134913,-352.18727348179243,-253.24433892354338,-415.64183248388787,-238.3415880393917,-202.73403213634245,-198.50344215441578,-222.75984573750407,-307.6510231487914,-214.78165921183327,161.48095329048508,-120.80382875013483,-113.89143071110529,-49.487672608602246,-96.47526300380628,-111.21514499340392,-34.96368521750722,192.08754551146245,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-136243.33413310244
Fares Chaïbi,Attacking Midfield,-3645.204860958896,-2035.2422565735862,-1323.4662141330334,7144.550718431713,-1146.9168166599438,8042.557523520517,-3025.0013992217864,-4353.05333548412,-1188.693111755532,-5868.107300781529,1299.9868435588035,-4251.923667811995,-2492.958052963515,-2092.9436397357526,-358.25990381449213,-3914.7841991641108,-909.9620230412995,-2908.221941285928,-2822.057201212186,-3937.199632983745,-4165.064323307024,-1190.0543406693585,-3545.9862838003473,-3506.8521435848193,879.4737188553829,-1747.37592706011,-197.78911412930617,-1465.1044239126056,-2286.234197843419,-2906.402035111193,-829.5753884192189,125.32865678465878,540.0923585226683,185.9432434693421,-1959.2282997884708,-1814.0455229984204,-668.8611397409663,-1940.5563466469266,-860.5077654957832,-23.51185738693588,1098.0332619456685,1713.9740489912795,-767.8232362889869,394.1193134851303,-950.6082595024734,-1093.9789433221677,444.45833682374547,637.3681194001912,1025.1806018404295,-539.9327316949957,280.4497339613214,-774.9881292607649,-631.3866206829002,167.7274457188975,-564.8570548190299,-517.0704813926799,-500.30944339551667,-39.427467700280104,-115.40512755413936,-352.18727348179243,-303.5095031644285,17.180743473101895,22.57274092852177,-202.73403213634245,260.1626064181249,27.189103227061533,-125.98347050355089,-53.84897652308116,-134.0348308453037,258.569838934364,104.71336669775616,-131.54950946590472,-13.510758932699344,-57.20519506148209,-34.96368521750722,14.692632138169648,-17.31638933227552,-2.345434338536762,-7.233502490055589,,,,,,-58629.029767456406
Faustino Anjorin,Attacking Midfield,-3645.204860958896,-2887.961027184907,-3304.8842032922034,-3212.9183759023626,-1929.4486030268843,8052.70356444444,-4893.357109623803,-2329.6944225979473,-1569.4236683324873,-1483.7609714903865,-3660.1571323500284,-737.7154628695891,-1365.4148783494456,366.0305020165668,2048.511757708505,-445.76460441440287,-2456.8122137815963,-1471.9275989354787,-1428.3173582007005,1669.030279199631,-41.31617892746675,-291.5118701927824,4237.129994301883,-2059.3725276055984,-1896.6963334351028,-993.8490188106282,-1692.6183805296384,-1759.247994077435,-421.37317718658295,175.25451365097803,-1285.233148934597,-2040.7714262941274,-1037.1837330865253,1420.7092058625374,1280.5054525966718,-1142.1052618907138,-1440.2605636268809,-968.4229569308753,-1750.7886466085704,1273.9909181748035,-1039.1593854976772,-591.1007503986106,135.0927776594627,-988.8172061546574,-731.7363787571599,-81.90661875025458,-772.7690246517387,-844.7956138795432,-287.1580771764201,477.3516959570818,-709.3467122064479,-442.2065002327127,-133.6528138649113,364.30755900147784,-864.4371122331713,-1170.5982691687855,-221.68097057435574,-598.0974306674893,-540.5756210045076,-48.657452257352865,-52.18368196000287,276.87428904729575,-122.37966405365239,-202.73403213634245,-111.59829610909225,-207.1380364272187,-5.013254372958485,76.42986184400387,-257.166407568549,-66.60759050949216,-113.89143071110529,114.63600110600268,-13.510758932699344,-30.200220095521168,-34.96368521750722,-109.48380722313533,234.73327761529035,-31.150299808691376,-7.233502490055589,,,,,,-44872.17266435383
Francisco Perez,Attacking Midfield,-4922.001216000649,-6583.075699833965,-7267.720181610543,-6042.53622126167,-6233.373428045056,8113.579809987985,-5230.27371313892,-6039.185762889264,-4615.268120948131,-4406.658524351148,-5313.538457652972,-3197.6612063292737,-5465.571876946062,-4551.917781488072,-3968.417396098988,-6227.463928997249,-1941.1954835348306,-5302.045845203344,-5144.956939564661,-3937.199632983745,-2876.3930281884122,-2537.8680463842225,-6240.141918528042,-370.6463089631738,-1896.6963334351028,-51.940383498776406,-1194.3419583961945,-3377.0376299839963,-1913.261993712052,-5217.644446682822,-3335.6930712537983,-3148.4362415048704,-2614.459824695719,-1273.3256211771607,-1239.2874659251056,-2433.626802721111,-1568.8271342745336,-2426.623041504952,-775.7191101517084,2268.338839633333,-1317.923643859853,-1024.410756283373,-1128.9896418683666,-1142.476819447967,-1661.941871924743,-1029.353352590862,-975.6402515643194,-578.7662258549753,-1503.4719748017922,-958.814554845851,-1146.0216149275227,-1122.0829466341097,-1070.563509051714,1031.4885495362948,-864.4371122331713,-1170.5982691687855,-801.60599536145,-842.5155394656433,-726.5877118890437,-453.3638805566056,-152.71401044177313,-415.64183248388787,-354.30351202513106,-202.73403213634245,-63.31765941724586,-277.43617832350276,-327.8127258372235,-256.93069515412543,-257.166407568549,-120.80382875013483,-113.89143071110529,-49.487672608602246,-41.16559362306832,-70.70768254446256,-34.96368521750722,-127.2232985604646,-17.31638933227552,-2.345434338536762,-7.233502490055589,,,,,,-151881.3858225968
Gabriel Osei Misehouy,Attacking Midfield,-6198.797571042402,-8004.273650852833,-8060.2873772742105,-6683.2044126637775,-6624.639321228527,8133.871891835833,-6731.084037888081,-6376.412248370294,-4995.998677525086,-5502.745106673934,-5313.538457652972,-3549.0820268235143,-4953.052252121485,-5781.404852364231,-5171.803226860487,-7383.8037939138185,-4519.279134768659,-6259.57540677031,-6074.116834905652,-3937.199632983745,-3649.5958052595793,-5233.49545781395,-851.8306490726518,111.84689636323299,-1896.6963334351028,-3442.8114706214433,-5678.829757597191,-4406.5401255609,-3156.5026741499432,-4293.14748205417,-3791.3508317691762,-3320.7396572043194,-3515.7604484724006,-3742.8575459635504,-3039.1395505835185,-2747.7806910312074,-2211.659987512796,-1940.5563466469266,-2089.94326798487,-4473.825115622062,-1132.080804951736,1008.2099267640649,-2393.072061396196,-835.1575928613477,-1906.068200448362,-498.97781486497547,-975.6402515643194,-1110.8250019041106,433.02778325965596,-1676.8976802473173,251.33807377991639,-1225.8535621374808,-894.8927537041884,-2441.42678512262,-564.8570548190299,751.5422831138778,-867.7212262003696,-563.1805579820387,-514.0024651638596,-756.8937017810453,-52.18368196000287,-675.3353780580818,-325.3130310286962,-202.73403213634245,71.86812331992401,-285.2470829786455,-349.0355707724151,-364.2191502799602,161.48095329048508,-93.70570962981351,-168.54263006332064,-131.54950946590472,-96.47526300380628,-111.21514499340392,-34.96368521750722,85.65059748748676,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-185888.69064636983
Gio Reyna,Attacking Midfield,-6198.797571042402,-8004.273650852833,-8060.2873772742105,-9139.09914637186,-7407.171107595466,8144.017932759756,-5842.849355893681,-7050.865219332351,-4615.268120948131,-6598.83168899672,-5313.538457652972,-4603.344488306237,-4645.540477226738,-5781.404852364231,-1561.6457345759907,-6227.463928997249,-3745.8540393985104,-5840.656223584762,-5667.609380693968,-3937.199632983745,-3907.330064283302,-4334.952987337375,-552.4800229917968,4213.039141637692,-1896.6963334351028,-3631.1931976838137,-3187.4476469299707,-4759.512409758696,-3156.5026741499432,-5217.644446682822,-2196.548669965353,-2631.5259944065233,-3741.0856044165716,-3742.8575459635504,-3399.109967515201,-2555.7977592861484,-2725.926270103406,-1454.489651788901,-2259.52057867302,2050.0673446790215,-1132.080804951736,3923.7236418569514,-1851.3224530271264,-988.8172061546574,-1598.8057524789795,3273.63389693523,-975.6402515643194,-844.7956138795432,-1615.500886425182,-1377.6963779967066,-185.33682894115813,-1061.2518961666162,-807.0573760304256,2026.3030622087456,-265.2769974048886,2673.682835396541,-771.3818898350869,-807.5986667801927,-700.0145560483958,-453.3638805566056,349.9376319670781,-675.3353780580818,-325.3130310286962,-202.73403213634245,264.9906700873096,-238.3816550477894,-285.57926441619213,-291.4162700160009,1392.7967205229384,-93.70570962981351,-4.589032006674562,-49.487672608602246,-96.47526300380628,-111.21514499340392,-34.96368521750722,-74.00482454847676,-17.31638933227552,2.4553765731556734,-7.233502490055589,,,,,,-155221.36631761445
Hamed Junior Traorè,Attacking Midfield,5292.369624333372,3081.0703670943394,4026.362356596725,-1397.6918335963917,1983.210328807818,8225.186260151148,4142.133621008901,7449.87365635189,2618.612454014022,6554.207298876709,6260.130819467635,4885.017665038261,2632.238195282255,1595.5175728927265,10472.212573038994,5914.104652626728,1668.1216281925292,4991.396941641542,4843.511935350982,-199.71302486149423,10010.319922997704,1056.3018355220818,-2049.2331533960714,5419.27215495371,879.4737188553829,1078.349978875446,1795.3165744044704,5006.054119713643,4178.617340433614,3719.159544727475,2360.0289351884276,2439.1173818915436,1892.0432941876916,-599.8169144172358,2720.387120323402,1248.9548880250213,3702.4022622792177,3406.1772967913553,2785.4044142994394,-23.51185738693588,-388.70944931926766,-837.4447695784429,135.0927776594627,-374.1787529814184,67.98780088917867,221.16671874900817,-367.02657082657737,181.3177399295037,1873.3995041318071,1075.7543004583038,1706.9210828501655,-52.17211782349015,159.13177838096448,-642.4208999305233,2131.3634619082422,290.22855056603873,-67.7269330494431,1811.1667846286005,1292.9721320002056,356.04897604189983,98.6118107626525,-155.94828690969402,22.57274092852177,951.9684987271735,-343.3453522299549,19.37819857191886,31.06558201686732,18.953903740878122,112.2283226011869,-39.50947138917082,50.0621673455408,-131.54950946590472,69.45374513840758,118.32714221726388,-34.96368521750722,32.43212347549892,-17.31638933227552,26.45943113161785,-7.233502490055589,,,,,,145457.21153488525
Hong Hyunseok,Attacking Midfield,-6198.797571042402,-5730.356929222644,-6277.011187030957,-2465.472152599903,-6624.639321228527,8245.478341998996,-6149.13717727106,-6039.185762889264,-4995.998677525086,-4772.020718458743,-2006.7758070470848,-4954.765308800476,-4953.052252121485,-3322.430710611912,-3968.417396098988,-5649.293996538965,-3745.8540393985104,-4883.126662017796,-4738.449485352978,-2068.4563289226194,-3907.330064283302,-2987.1392816225107,345.57185525076835,-1335.632719615988,-1896.6963334351028,-2312.5211082472206,-1194.3419583961945,-2671.0930615884063,-2907.8545380623646,-4755.395964368496,-2424.3775502230424,-2680.755541749223,-2163.809512807378,634.9490479759588,-2679.1691336518356,-2616.883237568667,-2083.0934168651434,-1940.5563466469266,-1920.3659572967201,-2048.5862827963806,-1410.8450633139114,-1133.4997485261024,-1309.5728446580567,-1142.476819447967,-1560.9240808115214,-247.63226470641652,-975.6402515643194,-1224.8375967717825,-1375.43893294649,-958.814554845851,-651.123391843638,-1032.6255194760313,-982.7281313779512,-952.1835026788314,-864.4371122331713,-1170.5982691687855,-786.6513598145516,-702.8480487238411,-620.2950885264517,-453.3638805566056,-52.18368196000287,-69.38377171829606,-354.30351202513106,-202.73403213634245,-87.45797776316905,-332.1125109095015,-311.89559213582976,-260.76242569433384,-257.166407568549,-120.80382875013483,-113.89143071110529,-49.487672608602246,-96.47526300380628,-97.71265751042347,-34.96368521750722,-3.0468591991596243,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-146899.46221071377
Jean-Kevin Duverne,Attacking Midfield,-6198.797571042402,-8572.752831260379,-8258.429176190128,-13410.22042238591,-7798.437000778937,8468.691242325323,-6822.970384301296,-5364.732791927207,-5757.459790678997,-5137.382912566339,-3660.1571323500284,-5306.186129294718,-4235.524777367077,-5781.404852364231,-358.25990381449213,-3914.7841991641108,-5034.8958650154245,-4404.361881234313,-4273.869537682483,-3937.199632983745,-4422.798582330746,-2088.5968111459347,-253.12939691094175,-853.1395142895808,-1896.6963334351028,-3819.574924746184,-5678.829757597191,-3082.8940598191675,-3032.178606106154,483.4201685271951,-2196.548669965353,-2705.370315420573,-2163.809512807378,-3742.8575459635504,-1959.2282997884708,-2215.4643802835435,-2725.926270103406,-2426.623041504952,-2683.4638553933946,4620.820507474245,-1410.8450633139114,-361.57655341722364,-587.2400334992969,-1142.476819447967,-1060.0441998751303,69.28168984133163,-975.6402515643194,-996.8124070364389,-1855.5628399038737,-1.370387643895831,-1786.4781389184325,-696.2655933616559,-572.829702233725,870.650275032366,-864.4371122331713,-209.5279930274538,-474.33560270879826,-772.6817940947423,-673.4414002077477,558.4021901915263,-1.918517719117753,17.180743473101895,-180.36062604652204,-202.73403213634245,-24.693150063768766,81.86543581306026,-68.04510383047769,122.41062832650447,-257.166407568549,-120.80382875013483,-59.24023135888992,114.63600110600268,-96.47526300380628,-97.71265751042347,-34.96368521750722,-56.26533321114747,-17.31638933227552,194.4878130408531,-7.233502490055589,,,,,,-156239.6045955891
Jeong Woo-yeong,Attacking Midfield,-3645.204860958896,1944.112006279245,459.8099761102193,737.8688044106354,-1146.9168166599438,8488.983324173172,374.79341806712955,30.89097576925475,1095.6902277062006,-1849.1231655979816,-3660.1571323500284,-1791.9779243523112,-32.86385380554525,366.0305020165668,-5171.803226860487,1866.9151254187357,121.27143745223205,383.28592660051805,371.9299390224675,-199.71302486149423,-2618.65876916469,-1190.0543406693585,944.2731074124782,353.09349902643675,-508.61130728985995,-805.467291748258,1297.0401522710263,1299.8451356367914,200.2471630323625,-286.99396866334763,-829.5753884192189,26.869562099259763,765.4175144668387,298.1946945959963,-1599.2578828567882,-252.00257834544016,-90.31157182653033,3.7104327851759367,920.0539967297907,-338.7929056542747,-667.4737076814433,-824.019020533142,-587.2400334992969,-835.1575928613477,-209.81112467218105,-754.6945919828137,-569.897797739158,29.300946772607862,-79.10438416155354,-480.0924712448734,-534.676751118018,-184.56911001744643,-338.6020284370244,-815.1731206940027,34.30306000925278,751.5422831138778,-303.06567139274006,100.24002304152218,-9.112504191547304,-251.01066640697923,-353.77466740531366,276.87428904729575,-296.32255003226135,-202.73403213634245,-208.159569492785,-214.9489410823614,-107.30736696058224,-80.67109030453983,38.349376567239716,-39.50947138917082,104.71336669775616,-49.487672608602246,-96.47526300380628,-30.200220095521168,-34.96368521750722,14.692632138169648,-17.31638933227552,-16.74786707361407,-7.233502490055589,,,,,,-11516.695976872506
