Player,Position,TI,Dead,CrsPA,90s,90s_stats_possession,Crs,Starts,Def 3rd,MP_stats_playing_time,onxGA,onGA,Pass,Unnamed: 0,Tkl+Int,onxG,Att,Blocks_stats_defense,Att 3rd_stats_possession,onG,PassLive,PPA,KP,Carries,SCA,+/-90,Off,Cmp,1/3_stats_possession,xG+/-90,GCA,xA,Int_stats_misc,Mid 3rd,TotDist,PrgP,Ast,Fld_stats_misc,xAG,PrgC,PrgDist,PrgR,+/-,Att 3rd,npxG/Sh,G/SoT,Mn/MP,GCA90,xG+/-,Def 3rd_stats_possession,A-xAG,PKcon,Sh/90,PassDead,Tkl%,FK_stats_passing_types,Won%,1/3,G/Sh,SCA90,npxG+xAG,CK,G+A,In,Tkld,Succ,Gls,SoT/90,Sw,FK,npxG,xG,Sh_stats_defense,TB,Out,G-xG,CPA,PKwon,OG,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Sergio Akieme,Left-Back,2869.493360477681,2162.071442349349,2872.274802717378,6545.632119899069,6385.009231421131,3227.2467448774423,5786.560840141683,5733.383550355386,3852.4759620831405,9813.19811283846,5868.078289945944,1435.8913061602777,4439.429194672814,4.4565357232861995,2202.629722637263,1714.1275003383596,1973.103071138666,1886.1475752851477,-42.049096680242556,-19.240697829512513,864.176282629143,671.737562857824,1388.7258057202941,-182.27489941653613,-2145.8638985880916,3380.4424152260603,1308.7846255779175,2271.3876751880784,-2571.9572743031945,-2131.3159655984796,587.8812711546171,-250.55608798454583,-3091.638021361479,394.62631360358733,1306.51098989139,-609.2137353144185,-91.02502626603291,235.79990093500817,1419.7205991024473,-112.41944592376996,545.5392575145345,-2090.784504364947,-1510.7847864006187,-354.81004175368236,-507.00052625867266,1456.9227027028157,-1321.0283480498683,-2053.934067516751,1031.2677042491605,-661.3202628296332,-494.74601757042456,777.8153670249419,-79.72678723182975,320.68919632062824,36.42989339082976,-178.23405356238447,-153.13699458949912,-181.33939922268763,-526.1546227231049,238.92937828741387,-37.600638333391885,-53.820979684134755,116.97766831380144,272.15619244476727,116.00706428406514,74.81720768162697,97.01857656650485,-231.83877297940953,-113.95846064350815,158.20875359933825,127.85746803570254,103.36967841315142,-104.51709802315614,-51.71802330069158,-45.06012759036325,3.936406814100112,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,66041.81965490329
Theo Hernández,Left-Back,4617.326354923616,12050.569827728534,3871.850520224893,8516.278374575057,8307.297911489157,6676.107000132733,7179.699490560131,3096.9800341254854,6847.843689042398,4429.638487174146,4611.173778809135,281.6154861960835,4920.3158872120775,4.4565357232861995,10134.669674996401,6679.052972504478,1973.103071138666,6448.484536575847,6620.821404561833,8579.871178283378,5703.563465352344,8253.047620720628,5685.106191174184,10169.020704290979,1577.5434954014709,3380.4424152260603,5117.529193675086,5955.9188225615735,3088.537664113488,7430.804312491995,4563.7262080837745,32.38480048779861,-2283.43028664336,3598.334406343971,4491.155997915533,2052.08837158541,4744.224368985642,4319.552678507292,4850.060457358636,2267.0949558570846,2457.6224952182174,1458.2932397296202,-204.58543982508374,-751.4327146904583,344.7761461167387,1153.0920888225803,1723.0904203176915,2275.458857993554,1083.7318289519988,-1304.9314287880954,1724.925304502291,1750.0148540987846,2176.1788969415334,-263.41658392765896,2878.6901757433657,971.1901728735762,1110.609216975086,61.911835290170146,1254.9985044857756,1203.7147030821222,1973.6157276327044,886.6298232175875,2013.880320559199,471.6172429782392,338.89100723724573,728.4833379526839,271.2000143622765,330.57595395602664,280.14788241529084,241.76098866266346,385.83900329430963,184.11963896177792,311.04789052400355,16.963511642626834,78.94889142126763,262.2745470324846,168.14457209815234,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,230873.06226357142
Thibault De Smet,Left-Back,-10085.033539533366,-9428.545517562316,-7123.482372357773,-9534.841318256984,-9300.866397933958,-6975.631510252796,-8841.394989252014,-5866.791921056179,-10375.520740973334,-6987.220718976035,-6281.998651043206,-6066.901523606985,4938.462554855068,-6098.769137317988,-6568.375993913706,-6484.736901505899,-4671.4039297602785,-6482.636199863473,-5753.080954887737,-5670.085644989413,-5012.22243924903,-4698.357061461662,-4818.621315594988,-4959.795947281543,-5082.961656579859,-2374.9774917229247,-4284.476628271073,-4074.193745288496,-3918.8155875509706,-3087.527993407527,-3387.96366577454,-2797.0240842356457,-3495.7418887205386,-3139.4616332522637,-2918.0181023855353,-1939.8647887643328,-2508.64972389187,-2434.346145939178,-2566.890587519609,-2436.072472123249,-2505.6573983955973,-464.1238716549372,-2163.884459688386,2818.1713417405267,17.16973366465739,-2113.0870103899515,-1625.4402248866245,-303.46964393079446,-1404.566656954036,89.55943078857278,-494.74601757042456,-495.3030089050903,-681.3016363447265,2650.89842603454,-810.2008290120533,91.08710409625077,-760.7072886109343,-424.5906337355454,-1489.1357849945732,-725.8559465072942,-315.00979225974993,-524.046381134996,-232.4517676261402,-475.822747055752,-418.9143988035684,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-176.0001866539626,-153.57693406459617,-58.13024268410163,-104.51709802315614,-51.71802330069158,-17.502567810000834,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-217890.37124704267
Théo Sainte-Luce,Left-Back,-5766.85790619635,-6591.681226674847,-3125.1795023277123,-5514.72295871797,-5379.3974905951845,-5107.498871989513,-6055.11768841512,-2175.826998334316,-5882.469150534448,-2021.3510642684357,-835.4124361170358,-2604.0740637144027,5020.122559248528,-4434.253044670368,-4509.096390897393,-5479.3135804200665,-1935.4304588018892,-4538.918677893471,-4801.242311853153,-3704.574359020751,-2938.199360939086,-2487.1416279183445,-4304.637159052958,-3526.539632922041,-6456.112675326011,-2374.9774917229247,-3867.2015823490055,-2846.016696163998,-3976.4721934263034,-3087.527993407527,-2550.9436790526124,-2797.0240842356457,-3495.7418887205386,-2999.4977541688636,-2593.054326056541,-1939.8647887643328,-1501.3060998811047,-1491.9416588071117,-1639.7717069098287,-2165.7754935036896,-1692.0049568195625,-1942.906265027674,-857.6851131128512,4801.284706424407,541.3399935879877,-517.976287518715,-1625.4402248866245,-998.3104838275102,-1322.123032421005,-554.0517351698895,-494.74601757042456,37.09194830201402,-681.3016363447265,-717.0306473119673,-931.1480750696079,91.08710409625077,-809.3129121326491,791.6655388287436,-584.0783016567271,-260.09751384777996,-315.00979225974993,-288.93368040956534,-232.4517676261402,-326.22695915564816,-17.723301487843262,74.81720768162697,297.99715863854897,-231.83877297940953,-113.95846064350815,46.80577351490464,34.04600066893631,-17.755262409788365,-104.51709802315614,-51.71802330069158,10.05499197036159,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-143508.7127321802
Tom Rothe,Left-Back,4308.885238256686,1675.7518496257826,873.1233677023477,-312.2168463733647,-304.55537521559734,-1227.53108482731,-482.56308674133015,4151.541440617446,857.1082351238828,763.2487421096572,1678.3965861565812,6630.1324959991525,5210.662569499933,1114.1339308216998,-733.7504520341481,-1188.1253852702273,3927.369836108944,806.3045075240353,-1628.446835071213,-1001.9963408138428,172.8352565258286,-1539.4778706854938,-1286.6276244856556,-341.5256010120363,-2254.9618468051767,-936.1225149856784,-1452.33323148087,-1822.5358218935824,-790.3180165763853,1693.5321456377105,-458.3937122477927,-816.4378649292347,545.2967848700565,-1223.095730685943,-1163.2137102089662,721.4373181354958,-695.4312006724923,-392.4697571530354,-712.6528263000482,-462.0035382717335,748.9523679085434,-1351.3933076785793,-204.58543982508374,835.0579770566458,541.3399935879877,-290.1033271085384,1114.2666666441794,-477.17985390497336,-235.36616357650175,840.4391244067787,-494.74601757042456,1449.0959652425952,-79.72678723182975,283.40584864520554,-689.2535829544986,-91.66653860068011,-420.4679239589306,244.35026117481348,38.60124687971066,205.6609188117344,-315.00979225974993,416.40442176672644,-232.4517676261402,122.56040454466341,-196.0304558503878,401.6502728171554,324.79430291482157,89.5410709836968,-113.95846064350815,241.76098866266346,198.21606856077722,-58.13024268410163,-0.6258508863662121,-51.71802330069158,51.39133164090522,-26.456315564533348,168.14457209815234,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,14870.865259340488
Tommaso Augello,Left-Back,9758.011632705779,12698.995951359955,16866.33484782259,7333.890621769463,7153.924703448341,18028.60534034807,5786.560840141683,4678.822143863426,9094.369484261842,6842.958319368495,5868.078289945944,858.7533961781807,5219.735903321429,2963.596255985722,2240.7645301005273,5507.78662938387,800.5430121564996,5854.570849307235,275.23045099795155,3911.781874107809,6394.904491455658,5410.056349022077,3062.4690847161346,4435.99544685297,-1894.4219561632644,9135.862322175044,2764.8081900719403,1861.9953254799123,-1322.060197829595,2649.7441734467584,4982.236201444738,315.325688960143,2161.7122543062947,2443.6324039059205,2671.3588504731656,4713.390478485239,-1098.3686502767985,3691.2830204192487,1975.9919274683157,2952.748291622034,1399.8743211693713,-1942.906265027674,448.51423346268376,-1148.0553876272343,17.16973366465739,165.64259371181492,353.2369745522896,-1198.7453414900242,1720.796200343604,1269.5132350457538,-494.74601757042456,-888.8123251016456,1724.9977601068606,1053.9283672706058,1427.323223052709,865.3854323648267,478.7361111927934,-424.5906337355454,328.21964154782125,638.1508919955687,1349.4451312983988,651.517122492157,17.14068661667527,172.42566717803138,561.7749501904264,-252.01585745390145,-264.74287116317464,89.5410709836968,-113.95846064350815,-120.29869661174578,-106.67120038121303,22.619717864524894,-104.51709802315614,669.4380936041517,-45.06012759036325,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,197292.53996935283
Toni Lato,Left-Back,-5561.230495085063,-6429.574695766991,1872.699085209863,-7327.7175130198775,-7147.903076257768,-3957.8787869044163,-6751.687013624343,-6394.072624302158,-8128.994945753891,-6801.580731884163,-6700.966821422143,-4912.625703642791,5274.1759062504025,-5174.0379747359775,-5615.00580733208,-5209.818669613555,-5062.257282754334,-3998.9971440129148,-4801.242311853153,-3213.1965375285863,-1555.5173087324574,-3118.917466073578,-4383.711644674809,-3048.78752813554,863.9179434034712,-936.1225149856784,-3654.1249631547585,-2641.320521309915,317.1799461469563,-2131.3159655984796,-2132.433685691648,-3079.96497270799,-2283.43028664336,-2667.49041308731,-2268.0905497275467,-1939.8647887643328,-2508.64972389187,-1806.0764878511336,-1825.195483031785,-1979.2705782561936,-1447.9092243467517,127.38908569415743,448.51423346268376,438.43530411986995,17.16973366465739,-821.8069013989506,-27.27787149365549,-9.49851935910708,-1412.0615319115846,-339.51467985040205,-494.74601757042456,-1583.2405301543904,-530.9079240665023,320.68919632062824,-931.1480750696079,-125.33168330800964,-760.7072886109343,-120.52659059447316,299.2578020810105,-626.0505680802555,-315.00979225974993,-524.046381134996,-232.4517676261402,-376.09222178901615,-418.9143988035684,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,-179.2551835070414,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-149944.44357819651
Tyrick Mitchell,Left-Back,8729.874577149345,5323.148795052531,5871.0019552399235,10881.053880186239,10614.044327570788,5670.189425683274,10662.54611660625,17333.559021766952,8345.527552522028,7260.648290325207,5449.110119567007,18172.890695641097,5346.762576822366,8696.929463994193,8189.794494369881,4004.8342421937086,14480.410366948443,4315.7944777476505,4717.144118492669,8088.493356791213,4320.881413145715,6357.720106254927,2957.0364372203335,4754.496850043971,380.7339759048257,1941.587438488814,2001.283637959221,2066.6915003339955,1122.019097549562,1693.5321456377105,3517.4512246813642,-250.55608798454583,5394.543193178771,1413.0262826319313,71.64863984121178,3382.7394250353245,1520.7247721511922,5890.226823727401,2068.703815529294,1616.5802273126783,3230.5923147154504,275.2673250314311,1101.6139067504514,1628.3033229301982,-1620.8623285957494,1380.965049232757,-255.5867791212225,778.8785874467818,1750.775700173797,-1304.9314287880954,-494.74601757042456,-680.4838635858222,-530.9079240665023,-219.91934497299948,-568.3063368969439,-235.94573020352038,-7.320124024354688,-424.5906337355454,89.28446594663023,1403.3254599361994,-315.00979225974993,416.40442176672644,-232.4517676261402,122.56040454466341,116.00706428406514,-252.01585745390145,-170.95286619622073,-151.49381198863296,-113.95846064350815,130.3580085782298,104.40460119401095,224.49461923609118,-104.51709802315614,-51.71802330069158,-169.06914660199413,64.72185157136704,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,229249.94153720426
Ulisses Garcia,Left-Back,-4533.093439528631,-5132.722448504147,-3125.1795023277123,-6539.459011149483,-6378.987604230558,-3957.8787869044163,-6751.687013624343,-6394.072624302158,-2887.1014235751895,-5362.870831922147,-5444.062310285334,-5489.763613624888,5373.982578286852,-5174.0379747359775,-3174.3781296831144,-4048.9175153701203,-5453.1106357483895,-2811.1697694756913,-1628.446835071213,-3704.574359020751,-2938.199360939086,-3434.805385151195,-3342.5642506537747,-3367.2889313265405,5059.491898476455,-936.1225149856784,-2624.2546370492296,-3255.409045872164,2624.7205639952845,-1175.1039377894322,-1923.1786890111664,-2514.0831957633013,-2283.43028664336,-2114.958588101097,-1878.1340181327535,-609.2137353144185,-1702.774824683258,-1334.874244285101,-1547.059818848851,-1901.7854443852532,301.44352504172394,1162.536761055073,-857.6851131128512,5594.530052297959,4931.265920445878,-2340.9599708001283,962.0607282258018,431.458167498424,-1434.5461567842294,411.36501376780393,-494.74601757042456,1171.324683221497,-681.3016363447265,-1698.8254694314287,-568.3063368969439,1649.302373406926,-639.1932298066472,1338.9808164826734,-265.49806752180547,-27.21829751802279,-315.00979225974993,181.29172104129586,-232.4517676261402,-276.36169652228017,-240.60724444102394,401.6502728171554,190.80858153345878,-231.83877297940953,-113.95846064350815,213.9102436415551,174.76320171908569,-179.2551835070414,-104.51709802315614,-51.71802330069158,65.17011153108643,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-105483.60190036117
Valentín Barco,Left-Back,-2785.260445082696,-1890.5918303470376,-6123.906654850258,-7051.82703736524,-6878.782661048245,-652.7210422847613,-2572.271062369001,4151.541440617446,-2887.1014235751895,-2671.091019089991,-5863.03048066427,-6066.901523606985,5464.715916501808,559.295233272493,-1458.3117938361856,-1219.2209519017479,-5843.963988742445,-786.4640174236054,-1628.446835071213,-1739.0630730520907,-1901.1878217841147,-1855.3657897631108,-219.1220685906707,-1456.2805121805382,6364.781573388051,-936.1225149856784,-839.737951297409,-1822.5358218935824,1892.9702846825853,2649.7441734467584,-968.5773232021108,-816.4378649292347,-1475.2225519252409,-219.78876578356505,-383.3006470193801,721.4373181354958,2326.5996713598047,542.4553292875071,-1732.483594970807,-503.24313443825986,-512.2089165343114,1310.4150003923467,1101.6139067504514,-1346.3667240956224,17.16973366465739,4343.3135345650535,1532.832997294719,257.7479575242451,-250.35591349159836,1039.6521043463028,-494.74601757042456,1750.0148540987846,-79.72678723182975,1165.7784102968733,96.90351641960712,-178.23405356238447,-80.22855930692691,-424.5906337355454,237.7138932140367,-21.5151330364778,66.4277943889924,-53.820979684134755,-182.5332767775771,371.88671771150325,-62.300090078479386,-252.01585745390145,-264.74287116317464,89.5410709836968,477.20105394469033,-114.19805722616967,-101.53390573969965,-179.2551835070414,207.15664338721362,34.13389537845644,-48.078336518688666,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-39201.479155282796
Vitaliy Mykolenko,Left-Back,10888.962393817852,7430.533696854652,9869.304825269983,10250.447078689924,9998.911949949019,3802.0567874199905,9269.407466187802,7842.506363339307,6847.843689042398,6146.808367773971,5449.110119567007,281.6154861960835,5555.449254716764,7587.252068895779,3766.1568286311303,2895.759032336142,1973.103071138666,2561.049492635843,2813.466832423504,1700.5816773930655,5357.892952300686,987.6254819354408,1006.5324585480156,-23.024197821035898,-415.0984411517665,502.7324617515679,1406.444742708614,224.4259266472479,-240.66328920988084,-218.89190998038455,-39.88371888682836,5125.320792989999,1353.5045195881755,1127.8091918253508,2281.4023188783726,-609.2137353144185,2125.1309465576514,-78.33492810901359,-156.38149793417983,1598.560428738041,220.07828088412043,-612.0021109922109,3060.9129266137534,-1148.0553876272343,17.16973366465739,1684.7956631129928,-788.3075635855455,-437.0928823724705,1158.6805785274817,-446.7832075101458,1724.925304502291,-657.3362567507306,-681.3016363447265,-250.98880136918498,-265.93822175305706,288.26866595346587,818.9754758447971,-424.5906337355454,-663.7233601904577,-127.02367594506165,-315.00979225974993,-288.93368040956534,-232.4517676261402,-126.76590862217634,-196.0304558503878,-252.01585745390145,-264.74287116317464,-151.49381198863296,-113.95846064350815,-92.44795159063737,-83.21833353952148,184.11963896177792,-0.6258508863662121,-51.71802330069158,-58.838907480544464,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,138577.84180167745
Welington,Left-Back,-8645.64166175436,-8618.012863023041,-3125.1795023277123,-9377.189617882905,-9147.083303528516,-5538.606403896425,-8144.825664042791,-4284.949811318237,-9626.67880923352,-6662.350741565257,-5863.03048066427,-6066.901523606985,5646.182592931718,-5174.0379747359775,-7102.263298399419,-6826.788134452625,-5453.1106357483895,-5672.753899042639,-5753.080954887737,-4687.330002005081,-3283.8698739907436,-4066.581223306429,-5358.963634010968,-4163.542439304042,-6214.161580489732,-3813.8324684601707,-4648.482519394579,-3460.1052207262474,-7167.639988178424,-2131.3159655984796,-3178.708669094058,-3079.96497270799,-2687.5341540024197,-3502.798098430974,-3112.9963681829313,-1939.8647887643328,-1904.243549485411,-2434.346145939178,-2381.4668113976536,-2667.6268838073383,-2180.1964217651835,-612.0021109922109,-1510.7847864006187,-2337.9234064375623,17.16973366465739,-2340.9599708001283,1646.9874511085025,-570.7161208141467,-1659.3924055106784,89.55943078857278,1724.925304502291,-587.8934362454563,-530.9079240665023,389.04200039223645,-810.2008290120533,-2313.5660892844207,-906.5241591760787,-424.5906337355454,67.56308634652174,-759.1244059829738,-280.3336480189552,-524.046381134996,-232.4517676261402,-525.68800968912,-285.18403303166,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,-138.88020323272815,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-208416.0994264127
Yanis Zouaoui,Left-Back,-1654.3096839706207,2648.391035072915,1872.699085209863,-3071.1216029197462,-2995.759527310833,7250.9170426752835,-3965.409712787449,-3757.669108072257,-3635.9433553150043,-1139.5611255820404,-1254.380606495972,-295.5224237860137,5836.722603183124,-3324.575649571954,-1763.390253542306,-1975.8797399354153,-1153.7237528137782,-1218.4012445280505,-2580.2854781057954,-2721.818716036421,-518.5057695774858,3514.7288345563757,-1958.7607522713868,932.4800117519655,-1647.6282954244396,-936.1225149856784,-1869.6082774029371,1247.906800917663,-533.3092542110351,-1175.1039377894322,2471.1762412789544,-1665.260530346268,-1475.2225519252409,-1096.5586190727536,-1618.1629970695583,721.4373181354958,-493.9624758703392,1806.4740461551178,307.1779423707105,-651.211423305425,-1447.9092243467517,-759.8803503294846,-857.6851131128512,-1544.6780605640106,-1620.8623285957494,13.727286771697155,-179.48380991203342,-276.7449962424592,-482.6970371755956,-661.3202628296332,-494.74601757042456,-449.0077952349073,2777.75374605443,873.7255201727303,883.0606157937128,745.1527726957934,-566.284794524075,-424.5906337355454,1117.429767018423,172.39245933605477,1210.7405543352197,-53.820979684134755,1315.0214486793154,-326.22695915564816,160.58385287470125,-252.01585745390145,-10.170000538585391,-151.49381198863296,280.14788241529084,-176.00018665396263,-153.5769340645962,-98.50522295841489,-104.51709802315614,154.32658152926368,-17.50256781000082,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-25007.2292929045
Yuri Berchiche,Left-Back,7393.296404925983,5566.308591414314,-1126.0280673126824,2761.9913109211734,2694.2149656905212,-1658.6386167342212,1607.144888886341,-1121.265591842356,4601.317893822956,-304.1811836686121,-2092.3169472538443,2013.0292161423752,6081.702616363504,374.34900075609073,1859.4164554678764,3621.3222537382885,409.68965916244395,131.4025901733401,2496.1872847453105,1700.5816773930655,-518.5057695774858,671.737562857824,1942.2472050732492,613.978608560965,2795.8138586522937,502.7324617515679,2960.1284243333334,1043.21062606358,1569.311507294276,-1175.1039377894322,378.62627447413547,881.2074659048319,545.2967848700565,2715.015855500769,4491.155997915533,721.4373181354958,110.44369853612021,864.069559023052,956.1611587975569,2349.9860293004162,-227.43056198269892,1901.927957741441,-204.58543982508374,-1148.0553876272343,-1620.8623285957494,-138.18802016842062,-788.3075635855455,738.7916159142791,536.6059570509728,-17.70909687117094,-494.74601757042456,245.42040981783762,-380.51421178827815,121.8446753850409,399.27163156349394,230.55698931232962,1426.5457698662321,-424.5906337355454,-55.52473138742523,105.85554038469554,-315.00979225974993,-53.820979684134755,-232.4517676261402,-226.49643388891226,-151.45366725975165,-252.01585745390145,43.42428801395973,973.3356418822393,280.14788241529084,-64.59720656952898,-59.76546669782993,-98.50522295841489,-104.51709802315614,-51.71802330069158,-72.61768737072568,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,61169.010575039596
Álex Moreno,Left-Back,-2579.6330339714095,-4079.0299976030865,-6123.906654850258,-3622.9025542290233,-3534.0003577298808,-4676.391340082601,-3268.840387578225,1515.1379243875451,-3635.9433553150043,-3274.420977138577,-2092.3169472538443,-3758.3498836785966,6172.435954578458,-920.274626858725,-3517.5913968524997,-3758.6922268092617,-2326.2838117959445,-2757.177616087635,-2897.5650257839898,-3213.1965375285863,-2592.528847887429,-3434.805385151195,-3131.698955662173,-3208.0382297310402,-1397.1352378401905,1941.587438488814,-2792.9402939113425,-799.0549476231673,-632.3890526569953,-1175.1039377894322,-1504.6686956502022,32.38480048779861,-1879.3264192843005,-2291.1340521799116,-1553.1702418037594,-609.2137353144185,-1702.774824683258,-863.6720007190681,-341.805274056136,-1509.8548253868921,-1285.1787360315448,-612.0021109922109,-2163.884459688386,-1544.6780605640106,17.16973366465739,-290.1033271085384,-27.27787149365549,-290.1073200866268,-625.0996613690132,89.55943078857278,-494.74601757042456,-148.08890637871784,-530.9079240665023,-1214.1419496509354,-931.1480750696079,-1832.6354506082864,-493.37635924150277,-424.5906337355454,-663.7233601904577,-359.9028922748187,-315.00979225974993,-288.93368040956534,-232.4517676261402,-176.6311712555443,-62.300090078479386,-252.01585745390145,-264.74287116317464,-151.49381198863296,-113.95846064350815,-148.14944163285418,-130.1240672229046,22.619717864524894,103.2653962504237,-51.71802330069158,-31.281347700182042,-11.25995437521662,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-97761.39174899246
Álex Muñoz,Left-Back,607.5918382535303,-26.366724906699854,873.1233677023477,160.73825474887184,156.7939080007285,-3526.7712549975045,910.5755636771173,3096.9800341254854,-640.5756283557462,3965.538519444464,2516.3329269144538,1435.8913061602777,6181.509288399954,1853.9188608873085,-3174.3781296831144,-348.5450862191718,3536.5164831148886,-2541.2090025354128,-1945.7263827494073,-2721.818716036421,-1901.1878217841147,-2487.1416279183445,-1049.4041676201032,-2730.28612494454,-2914.828469085936,-2374.9774917229247,-218.26447864752117,-2641.320521309915,-4581.866555117299,-3087.527993407527,-1923.1786890111664,598.2665774324875,1757.608386947235,-254.74098586474548,-773.2571786141732,-1939.8647887643328,-695.4312006724923,-1649.0090733291229,-1361.6360427268946,-9.70659404833739,-552.891538613113,-1795.0280256904002,-1510.7847864006187,835.0579770566458,2310.414620829227,469.4732075920504,-1625.4402248866245,-2254.3689251792657,753.9573308198736,-446.7832075101458,1724.925304502291,-310.12215422435816,-530.9079240665023,-201.27767113528796,-265.93822175305706,148.79878073738703,-298.95386515464355,1886.2960941366036,-786.8111779244048,-359.9028922748187,-315.00979225974993,181.29172104129586,-232.4517676261402,-226.49643388891226,-374.3376102129323,728.4833379526839,204.20715367159502,-71.14885099785637,-113.95846064350815,-8.895716527312189,-12.859733014446824,264.8695995104045,-104.51709802315614,-51.71802330069158,313.1881495543482,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-22592.182279904395
Álex Valle,Left-Back,-3299.3289728609125,-3268.4973430638092,-4124.755219835228,-4962.942007408694,-4841.156660176138,-5251.2013826251505,-4661.979037996673,-4812.230514564218,-7380.153014014076,-5270.050838376211,-4187.157799148526,-3181.2119736965,6190.582622221449,-3324.575649571954,-3860.8046640218854,-3084.9549497929825,-3107.990517784056,-3810.0246071547203,-2580.2854781057954,-2476.1298052903385,-2592.528847887429,-2803.029546995961,-2103.730642578113,-2411.7847217535395,1042.70071618778,-936.1225149856784,-1851.8518924700836,-1208.4472973313334,915.5813405275748,-3087.527993407527,-2760.198675733094,-2514.0831957633013,545.2967848700565,-1528.2495368270772,-1553.1702418037594,-1939.8647887643328,-896.8999254746454,-1806.0764878511336,-1639.7717069098287,-1059.35986102096,-1895.418067213571,275.2673250314311,-857.6851131128512,-1148.0553876272343,-1620.8623285957494,1001.1767818824627,-1625.4402248866245,150.84936677090423,-550.1509117935302,-339.51467985040205,-494.74601757042456,453.748871333661,-530.9079240665023,873.7255201727303,96.90351641960712,-808.2531902281202,-347.55948867635834,-424.5906337355454,-26.56289192061414,-526.2451896532167,-315.00979225974993,-524.046381134996,-232.4517676261402,-126.76590862217634,-62.300090078479386,-252.01585745390145,-90.56143336740305,9.196109992920219,-113.95846064350815,-120.29869661174578,-106.67120038121303,-98.50522295841489,-104.51709802315614,-51.71802330069158,-45.06012759036325,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-112127.48478597616
Charalambos Lykogiannis,Left-Back,-3504.9563839721986,54.686540547227885,1872.699085209863,-3622.9025542290233,-3534.0003577298808,4807.974361869451,-3268.840387578225,-3230.388404826277,-3635.9433553150043,-4481.080893235751,-4606.125969527462,-6066.901523606985,6689.615982403703,-3324.575649571954,-3441.3217819259694,-1540.5418070941273,-4280.550576766223,-1704.3306250205508,-2580.2854781057954,-2230.440894544256,-1555.5173087324574,355.84964378020715,-1747.895457279785,-500.7763026075366,1258.8279168398642,502.7324617515679,-1434.576846548016,-3255.409045872164,578.3996707249951,1693.5321456377105,378.62627447413644,-1382.3196418739235,-1879.3264192843005,-487.87849375657163,-773.2571786141732,3382.7394250353245,-1501.3060998811047,-78.33492810901359,-1825.195483031785,-414.25107204894465,-1569.9570905831572,423.14556436870475,-1510.7847864006187,-1544.6780605640106,-1620.8623285957494,-366.06098057859725,2331.914173991204,84.03774755006619,-587.6252865812718,2771.2726222821652,-494.74601757042456,-611.0410430805478,1424.2103355504123,-219.91934497299948,1245.9023539663772,572.017742772385,-80.22855930692691,-424.5906337355454,632.3189559493377,-226.82905437210036,517.2176695193243,416.40442176672644,67.05917746523836,-425.9574844223841,-285.18403303166,-252.01585745390145,16.62714373768715,651.9557979191329,280.14788241529084,-176.0001866539626,-153.57693406459617,-17.755262409788365,-104.51709802315614,240.17850020841166,-17.502567810000834,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-49423.87597490137
